Time,Mag,Lat,Long,Depth,Day,Month
22,2.67,38.8253333,-122.7985,2.825,30,4
10,2.07,38.8,-122.7991667,2.621,30,4
4,2.38,38.7766667,-122.721,1.167,30,4
14,2.6,37.7563333,-122.562,7.925,29,4
21,2.08,37.3931667,-122.1636667,3.913,28,4
11,2.99,36.5846667,-121.18,6.39,28,4
9,2.33,38.7885,-122.7485,1.652,28,4
16,2,36.1546667,-121.7805,6.095,27,4
4,2.13,38.7888333,-122.4398333,8.78,27,4
1,2.2,38.8118333,-122.8141667,2.476,27,4
19,2.73,38.7891667,-122.782,2.326,26,4
20,2.11,38.8138333,-122.8026667,1.784,25,4
15,2.25,36.0981667,-121.6186667,9.32,25,4
21,2.13,36.5868333,-121.1868333,6.4,24,4
14,2.13,38.8231667,-122.8043333,2.625,24,4
21,2.48,38.813,-122.8133333,2.349,23,4
20,2,38.8153333,-122.7861667,1.809,23,4
18,2,38.809,-122.7908333,0.709,22,4
14,2.08,38.8553333,-122.7718333,1.037,21,4
14,2.17,36.6351667,-121.2455,4.57,21,4
17,2.09,38.8206667,-122.7803333,0.783,20,4
16,2.17,38.793,-122.7815,2.986,20,4
12,2.33,38.8008333,-122.7795,3.116,20,4
10,2.76,37.7526667,-121.9533333,4.738,20,4
23,3.03,38.23,-122.1778333,12.959,19,4
20,2.21,36.6691667,-121.2923333,5.346,19,4
5,2.25,38.7923333,-122.7393333,0.188,19,4
5,2.17,38.7943333,-122.801,3.276,19,4
19,2.52,38.808,-122.7918333,0.542,17,4
16,2.12,38.8195,-122.7845,1.329,17,4
15,2,37.7035,-121.957,9.353,17,4
8,2.45,36.6705,-121.295,5.246,16,4
4,2.02,38.8023333,-122.8165,2.639,16,4
22,2.16,38.8156667,-122.7938333,0.599,15,4
9,2.06,36.8588333,-121.3228333,6.07,14,4
6,2.16,38.8243333,-122.8088333,2.425,14,4
6,2.37,37.6986667,-121.9625,10.051,14,4
3,3.11,37.7018333,-121.9635,10.491,14,4
3,2.26,37.7013333,-121.9566667,9.673,14,4
15,2.83,38.8005,-122.8151667,2.529,13,4
13,2.73,38.828,-122.7976667,1,13,4
4,2.18,38.7943333,-122.8418333,1.083,12,4
2,2.05,38.5271667,-122.2976667,5.476,12,4
1,2.47,38.8066667,-122.7915,0.572,12,4
15,2.24,36.7496667,-121.3471667,6.825,11,4
1,2.41,36.6188333,-121.2241667,5.103,11,4
19,2,38.8171667,-122.7936667,3.135,10,4
8,2.21,38.8145,-122.7996667,2.155,10,4
16,2.17,38.8068333,-122.7735,1.156,9,4
1,2.69,36.6706667,-121.2936667,5.356,9,4
18,2.7,36.7045,-121.3355,2.929,8,4
18,2.89,36.709,-121.3418333,2.629,8,4
17,2.16,38.3683333,-122.1816667,3.947,8,4
15,2.55,37.8466667,-122.2246667,11.348,8,4
14,2.96,36.6146667,-121.1586667,8.374,8,4
7,2.25,38.3765,-122.1676667,7.127,8,4
6,3.06,36.8855,-121.615,6.043,8,4
5,3.07,36.8833333,-121.6121667,6.013,8,4
4,2.61,38.791,-122.7741667,3.414,8,4
3,3.29,37.8356667,-122.2261667,4.898,8,4
1,4.14,38.3783333,-122.1623333,8.527,8,4
