Month,Day,Time,Mag,Lat,Long,Depth
4,31,15,2.03,38.8321667,-122.8103333,0.862
4,31,13,2.17,38.756,-122.7203333,1.224
4,30,1,2.44,36.6895,-121.3163333,2.998
4,30,0,2.58,37.717,-122.1216667,4.963
4,29,23,3.2,37.7183333,-122.1195,5.315
4,28,6,2.82,36.6675,-121.2875,3.01
4,27,23,2.29,37.8578333,-121.783,19.223
4,27,13,2.33,37.4073333,-122.2531667,8.409
4,26,22,2.11,38.8333333,-122.798,1.773
4,26,20,2.28,37.3306667,-121.6913333,7.212
4,24,22,2.33,38.8028333,-122.8001667,2.456
4,24,16,2.34,38.7883333,-122.7703333,1.754
4,23,11,2.01,38.7936667,-122.768,1.118
4,23,7,2.3,36.9718333,-121.619,4.591
4,23,6,2.44,38.8298333,-122.8106667,1.899
4,22,20,2.03,38.7871667,-122.7835,2.25
4,21,6,2.46,36.6315,-121.108,6.052
4,20,22,2.23,38.8348333,-122.7905,1.98
4,20,20,3.02,38.7896667,-122.7355,1.366
4,20,11,2.14,38.8131667,-122.8203333,2.639
4,20,6,2.64,36.8423333,-121.5696667,4.476
4,20,5,2.83,36.8435,-121.576,4.396
4,19,13,2.12,38.8121667,-122.8303333,1.461
4,18,15,2.85,37.3885,-121.742,6.902
4,17,18,2.35,38.825,-122.7966667,2.579
4,17,17,2.04,38.8158333,-122.799,2.799
4,17,17,2.76,38.8161667,-122.8011667,3.039
4,17,17,2.56,38.8165,-122.8015,3.109
4,16,7,2.11,38.8263333,-122.8085,1.489
4,15,10,3.28,37.7006667,-122.003,9.892
4,15,10,2.01,37.699,-121.999,9.356
4,13,11,2.01,38.8125,-122.7953333,2.546
4,11,12,2.33,37.431,-121.774,9.499
4,10,21,2.2,37.8446667,-121.7775,13.293
4,10,7,2.27,38.8156667,-122.793,2.69
4,10,2,2.14,38.7936667,-122.8088333,2.763
4,9,20,2.07,38.823,-122.8088333,2.824
4,8,15,2.24,38.8218333,-122.8076667,2.584
4,8,9,2.02,38.8155,-122.798,0.79
4,8,7,2.13,36.5331667,-121.108,8.531
4,6,15,2.06,38.7891667,-122.7788333,2.59
4,5,18,2.42,38.7861667,-122.7728333,0.559
4,5,12,2.18,37.4856667,-121.8375,14.198
4,4,23,2.15,36.8378333,-121.4093333,9.27
4,4,7,2.05,38.8095,-122.778,0.114
4,4,0,2.57,38.8031667,-122.777,0.57
4,4,0,2.93,38.8006667,-122.7756667,0.59
4,3,21,2.01,38.7903333,-122.7451667,0.516
4,2,13,2.31,37.5848333,-121.9851667,6
4,2,10,2.26,38.8233333,-122.7778333,1.214
3,30,17,2.09,38.8331667,-122.8043333,1.724
3,30,10,2.39,37.5353333,-121.9205,5.676
3,30,0,2.04,37.4675,-121.7763333,5.703
3,29,17,2.21,37.4776667,-121.7993333,7.32
3,28,4,2,38.8105,-122.7766667,0.451
3,27,16,3.49,38.8156667,-122.7985,0.95
3,27,6,2.03,36.4586667,-121.026,2.114
3,26,2,2.6,37.9565,-122.0893333,12.146
3,26,1,2.02,38.8188333,-122.8121667,1.289
3,25,20,3.26,38.7925,-122.7665,1.465
3,25,20,2.23,38.7921667,-122.7651667,1.275
3,25,11,2.59,38.7883333,-122.7806667,2.739
3,24,8,2.02,38.7911667,-122.748,2.971
3,24,1,2.07,38.8245,-122.7991667,2.809
3,23,14,2.29,36.9676667,-121.322,8.179
3,23,12,2.23,36.8083333,-121.317,7.253
3,21,21,2.14,38.8148333,-122.7935,2.6
3,21,16,2.21,37.3726667,-121.7333333,6.045
3,19,13,2.25,38.8096667,-122.7903333,3.326
3,18,17,2.3,38.8091667,-122.7763333,0.009
3,18,17,2.06,38.8088333,-122.7773333,0.05
3,18,17,2.02,38.8401667,-122.8238333,1.569
3,17,20,2.38,38.8145,-122.792,2.1
3,17,3,2.45,38.8366667,-122.8278333,1.974
3,17,1,2,38.7881667,-122.7428333,0.346
3,16,20,2.19,38.813,-122.7835,1.384
3,15,12,2.37,37.3828333,-121.7455,3.898
3,15,9,2.4,37.9098333,-121.9743333,11.459
3,14,23,2.21,38.8371667,-122.8035,1.819
3,14,15,2.15,37.3918333,-121.7846667,0.708
3,14,10,2.17,38.795,-122.7853333,3.33
3,13,23,2.13,38.7625,-122.7221667,1.032
3,13,23,3.15,38.7606667,-122.7336667,1.048
3,13,22,2.54,37.114,-122.3831667,7.76
3,13,20,2.07,38.7936667,-122.7801667,1.1
3,13,10,2.49,37.5301667,-121.8525,7.318
3,13,2,2.01,38.8161667,-122.8051667,1.219
3,13,0,2,36.6713333,-121.2935,3.96
3,12,4,3.37,36.5763333,-121.1756667,7.972
3,11,2,2.22,36.5808333,-121.1781667,4.912
3,10,19,2.29,38.8116667,-122.8155,1.92
3,10,5,2.74,38.822,-122.8031667,3.699
3,10,5,3.06,38.8255,-122.8025,3.027
3,6,23,2,38.8365,-122.7748333,1.82
3,6,17,2.33,36.8551667,-121.4116667,8.946
3,6,7,2.04,36.6771667,-121.302,3.78
3,5,19,2.07,38.8015,-122.8145,2.473
3,5,15,2.27,38.848,-122.4811667,7.201
3,5,10,2.39,38.3635,-122.172,3.963
3,4,17,2.15,36.7451667,-120.7498333,9.921
3,4,16,2.06,38.8343333,-122.8551667,0.648
3,4,15,2.82,38.8005,-122.7561667,0.197
3,4,15,3.23,38.8183333,-122.7645,0.178
3,4,12,2.67,37.3826667,-121.7365,6.848
3,4,2,2,36.8673333,-121.489,3.74
3,3,12,2.03,38.8161667,-122.8026667,1.439
3,3,5,2.02,38.7545,-122.7045,1.292
3,3,4,2.36,36.7136667,-121.3433333,1.565
3,2,18,2.9,36.6471667,-121.2643333,3.37
3,2,10,2.25,37.479,-121.7848333,8.43
3,2,8,2.36,37.9155,-122.0091667,13.883
3,1,12,2.29,38.8341667,-122.7763333,1.7
2,29,14,2.11,38.7838333,-122.7443333,0.596
2,29,10,2.07,38.8353333,-122.8093333,1.729
2,29,9,2.28,38.8396667,-122.8288333,1.951
2,28,17,2.95,37.0386667,-121.4771667,5.59
2,28,11,2.48,36.7338333,-121.4106667,5.428
