Time,Mag,Lat,Long,Depth,Day,Month
14,2.64,38.8071667,-122.81,3.921,30,4
6,2.39,36.4126667,-121.4441667,4.242,30,4
22,2.05,38.7966667,-122.7823333,4.071,29,4
9,2.87,38.8248333,-122.9056667,4.179,28,4
9,2.34,38.8396667,-122.821,0.719,28,4
21,2.06,36.7976667,-121.52,6.59,27,4
19,2.13,38.8423333,-122.8205,1.069,26,4
10,2.56,36.5965,-121.1995,6.563,26,4
21,2.82,37.3856667,-121.7413333,6.198,25,4
7,2.41,38.2368333,-121.7821667,15.169,25,4
22,2.73,36.5473333,-121.1383333,8.796,23,4
0,2.3,38.788,-122.7756667,2.171,23,4
23,2.14,36.6161667,-121.2215,4.443,22,4
0,2.38,36.5781667,-121.174,5.282,22,4
20,2.31,38.8225,-122.8,3.648,19,4
5,2.66,37.4176667,-121.7656667,7.17,18,4
4,2.33,36.7156667,-121.3573333,3.439,18,4
18,2.05,37.3266667,-121.7311667,1.033,17,4
0,2.22,38.8011667,-122.8,0.776,17,4
16,2.61,37.0583333,-121.4926667,4.504,16,4
3,2.23,38.8251667,-122.7988333,3.281,16,4
14,2.62,37.9126667,-122.3596667,28.362,15,4
5,2.15,38.8011667,-122.7995,0.451,15,4
1,2.16,38.8415,-122.8206667,0.899,15,4
11,2.12,38.8126667,-122.8101667,3.831,13,4
6,2.27,37.3538333,-121.7201667,5.418,13,4
1,2.73,36.6026667,-121.2086667,6.603,13,4
5,2.31,38.822,-122.806,3.451,12,4
5,2.02,38.8173333,-122.8066667,3.331,12,4
3,2.38,36.4775,-121.0565,7.082,12,4
9,2.08,36.5986667,-121.2015,6.253,11,4
7,2.2,36.5796667,-121.1761667,5.292,11,4
19,2.65,36.5908333,-121.1913333,6.425,10,4
16,2.01,38.8043333,-122.8103333,4.161,10,4
1,3.13,38.8231667,-122.7768333,3.363,10,4
22,2.04,36.9823333,-121.626,3.315,9,4
10,2,37.2531667,-121.6378333,3.538,9,4
2,2.55,36.6003333,-121.2043333,6.725,9,4
21,2.3,36.469,-121.0495,5.784,8,4
14,2.4,36.6015,-121.2078333,6.13,8,4
11,3.2,37.258,-121.639,5.813,7,4
9,2.38,38.8038333,-122.7971667,0.601,7,4
7,2,37.8501667,-122.0098333,9.006,6,4
15,2.46,38.7958333,-122.782,1.411,5,4
15,2.8,38.7956667,-122.7803333,1.851,5,4
6,2.03,36.9303333,-120.8313333,1.671,5,4
17,2.34,36.7631667,-121.1076667,0.279,4,4
21,2.04,38.8035,-122.8101667,3.92,3,4
17,2,36.572,-121.163,2.362,3,4
14,2.41,36.891,-121.6036667,2.41,3,4
8,2.87,36.7628333,-121.1068333,0.459,2,4
5,2,38.3615,-122.6926667,4.728,2,4
2,2.07,37.8996667,-121.9736667,11.101,2,4
4,2.07,36.5736667,-121.1638333,2.392,1,4
21,2.3,36.5968333,-121.2015,6.773,30,3
18,2.13,38.803,-122.8043333,0.811,30,3
12,2.86,36.7516667,-121.4478333,7.459,30,3
9,2.14,36.6191667,-121.2278333,5.14,30,3
1,2.01,38.7813333,-122.7658333,0.761,30,3
0,2.29,38.5451667,-122.7653333,6.414,30,3
22,2.61,36.6043333,-121.207,5.063,29,3
19,2.08,38.7521667,-122.698,0.92,29,3
19,2.42,36.5868333,-121.1873333,6.27,29,3
10,2.92,38.8068333,-122.8078333,3.721,29,3
8,2.45,38.4685,-122.6471667,8.755,29,3
22,2.15,38.4711667,-122.6525,8.955,26,3
20,2.79,36.6206667,-121.2291667,5.74,26,3
13,2.64,36.5988333,-121.2078333,8.385,26,3
5,2.07,36.5803333,-121.1833333,6.78,26,3
2,2.69,36.8801667,-121.6056667,5.3,26,3
1,2.01,37.2526667,-121.6381667,5.128,26,3
1,2.02,36.7276667,-121.3903333,6.816,26,3
0,2.13,36.617,-121.2211667,4.283,26,3
23,2.36,36.6201667,-121.2291667,5.58,25,3
3,2.22,36.5743333,-121.17,5.412,25,3
0,2.18,36.5765,-121.17,3.042,25,3
23,2.48,36.7333333,-121.4028333,5.546,24,3
17,2.02,36.6015,-121.2076667,5.653,24,3
14,2.29,36.8921667,-121.6088333,2.3,24,3
12,2.05,38.8226667,-122.8068333,3.02,24,3
19,2.04,36.5878333,-121.1913333,6.295,23,3
17,2.19,36.5878333,-121.1853333,4.527,23,3
16,2.09,36.6021667,-121.213,8.333,23,3
15,3.27,36.6168333,-121.2261667,6.199,23,3
15,3.33,36.6201667,-121.2276667,6.45,23,3
14,2.2,36.6031667,-121.2068333,5.583,23,3
14,3.53,36.601,-121.2088333,8.715,23,3
13,2.15,36.5843333,-121.1861667,6.59,23,3
13,2.67,36.6173333,-121.2253333,6.09,23,3
13,2.5,36.606,-121.21,6.175,23,3
13,2.13,36.6048333,-121.2131667,6.215,23,3
12,2.03,36.5923333,-121.1973333,6.515,23,3
12,2.48,36.5908333,-121.191,6.445,23,3
11,2.29,36.5863333,-121.1883333,6.54,23,3
10,2.73,36.5863333,-121.1856667,6.7,23,3
10,3.35,36.5905,-121.191,6.545,23,3
9,2.08,36.6031667,-121.212,6.433,23,3
8,2.42,36.5803333,-121.1768333,5.572,23,3
8,3.3,36.6123333,-121.2166667,6.97,23,3
7,2.03,36.3838333,-120.9643333,6.305,23,3
7,2.41,36.6173333,-121.224,5.02,23,3
7,2.43,36.6025,-121.2073333,6.325,23,3
6,2.2,36.5803333,-121.1746667,5.122,23,3
6,2.53,36.5808333,-121.1753333,5.272,23,3
6,2.44,36.6046667,-121.2091667,5.965,23,3
6,2.95,36.6031667,-121.204,5.315,23,3
5,2.45,36.6138333,-121.2211667,6.1,23,3
5,2.04,36.5931667,-121.1916667,4.495,23,3
4,2.57,36.6001667,-121.2046667,6.515,23,3
4,2.17,36.5998333,-121.2021667,6.165,23,3
4,2.29,36.6026667,-121.209,6.495,23,3
4,2.97,36.6036667,-121.209,6.595,23,3
4,2.09,36.6016667,-121.203,5.655,23,3
3,2.1,36.6036667,-121.2053333,4.903,23,3
3,3.04,36.6041667,-121.2053333,5.253,23,3
3,2.25,36.6185,-121.226,5.793,23,3
3,2.07,36.6181667,-121.2266667,5.743,23,3
3,2.41,38.8258333,-122.801,4.141,23,3
2,2.08,36.6011667,-121.2093333,5.535,23,3
2,2.29,36.5896667,-121.1911667,6.535,23,3
2,2.21,36.587,-121.1896667,6.505,23,3
2,2.62,36.5871667,-121.1886667,6.87,23,3
2,2.37,36.6135,-121.2221667,6.163,23,3
2,2.01,36.6125,-121.2211667,5.843,23,3
1,3.47,36.6165,-121.2226667,6.693,23,3
1,2.8,36.6146667,-121.222,5.663,23,3
1,2.99,36.595,-121.1991667,6.263,23,3
1,4.9,36.602,-121.201,6.605,23,3
1,3.28,36.6005,-121.1995,6.153,23,3
10,2.46,36.4968333,-121.0723333,3.234,22,3
