Month,Day,Time,Mag,Lat,Long,Depth
4,30,13,2.21,36.8183333,-121.5415,5.334
4,30,13,2.12,36.9898333,-121.4678333,5.411
4,30,12,3.08,36.816,-121.5423333,5.974
4,30,9,2.83,38.7891667,-122.778,2.327
4,29,18,2.27,36.575,-121.1693333,5.442
4,29,7,2.19,38.815,-122.8148333,1.515
4,27,21,2.23,38.8233333,-122.792,2.677
4,27,11,2.48,38.8165,-122.8051667,2.655
4,27,9,2.03,38.7935,-122.929,1.782
4,26,19,2.32,38.768,-122.7095,1.345
4,26,18,2.42,38.8278333,-122.793,1.437
4,25,18,2.29,36.8201667,-121.5426667,6.004
4,25,6,2.01,36.4363333,-121.0145,5.029
4,25,3,2.1,38.8178333,-122.7678333,0.137
4,24,14,2.26,37.3608333,-121.5923333,4.669
4,23,16,2.44,37.5248333,-121.8898333,7.64
4,21,22,2.06,38.7945,-122.7621667,0.565
4,21,9,2.5,36.992,-121.4716667,5.691
4,21,4,3.06,36.816,-121.5295,6.064
4,20,22,2.56,36.8153333,-121.5318333,5.764
4,20,17,2.11,36.892,-121.6056667,1.118
4,20,13,2.73,38.7893333,-122.7896667,1.311
4,20,2,2.35,36.574,-121.114,9.306
4,19,20,2.04,36.3913333,-120.8601667,5.179
4,19,19,2.35,37.7175,-121.8146667,16.821
4,18,14,2.58,36.605,-120.57,9.944
4,18,14,2.32,36.5965,-120.5711667,12.544
4,16,4,2.67,38.8153333,-122.8148333,1.551
4,15,21,2.12,36.8108333,-121.5331667,6.384
4,15,9,2.07,36.9423333,-121.5358333,5.178
4,13,23,2.42,38.8153333,-122.7968333,0.909
4,13,19,2.04,36.2605,-120.8423333,10.324
4,13,12,2.17,38.309,-120.9711667,0.244
4,12,20,2.06,36.8433333,-121.5735,5.954
4,12,18,2.7,36.843,-121.574,6.044
4,11,1,2.28,37.8566667,-122.0246667,5.515
4,10,19,2.14,36.8596667,-121.7848333,0.123
4,10,13,2.68,37.9105,-122.2881667,5.018
4,10,11,2.18,37.8538333,-122.0226667,3.765
4,10,11,2.14,37.853,-122.0208333,3.975
4,10,11,2.23,37.8551667,-122.0221667,3.875
4,9,14,2.07,38.7931667,-122.8025,3.405
4,9,14,2.58,38.7931667,-122.803,3.004
4,9,2,2.4,38.4485,-122.5255,8.547
