Time,Mag,Lat,Long,Depth,Day,Month
11,2.48,36.8891667,-121.6256667,6.72,31,4
19,2.13,38.8311667,-122.8196667,1.8,30,4
6,2.47,36.8551667,-121.595,7.1,30,4
2,2.13,38.8196667,-122.8123333,1.37,30,4
12,2.05,36.7263333,-121.3803333,1.71,29,4
4,2.27,36.851,-121.5975,7.42,29,4
12,3.47,36.6403333,-121.2631667,9.19,28,4
9,2,37.9486667,-122.0733333,10.8,28,4
4,2.03,38.822,-122.8015,3.21,28,4
23,2.16,36.8861667,-121.6261667,7.25,27,4
10,2.14,36.886,-121.6148333,6.46,27,4
10,3.23,36.8876667,-121.6213333,6.8,27,4
5,2.26,38.195,-121.9006667,25.16,26,4
16,2.36,38.7733333,-122.722,1.69,25,4
8,3.06,36.8243333,-121.2883333,8.91,25,4
2,2.21,38.7755,-122.7411667,2.13,25,4
17,2.08,36.5843333,-121.18,5.62,24,4
8,2.34,36.5811667,-121.1765,5.65,24,4
4,2.25,38.8365,-122.8028333,2.06,24,4
20,2.16,37.2613333,-121.6976667,6.04,23,4
19,2.34,37.3486667,-121.7073333,8.2,22,4
17,2.25,36.6168333,-121.16,5.43,22,4
17,2.11,36.6233333,-121.1645,5.43,22,4
17,2.32,37.345,-121.7031667,8.35,22,4
17,2.36,37.3466667,-121.7055,8.25,22,4
17,2.24,37.3468333,-121.7058333,8.29,22,4
17,2.27,37.3486667,-121.7083333,8.24,22,4
14,2.04,36.6183333,-121.1613333,5.31,22,4
4,2,36.577,-121.1775,5.58,22,4
4,2.48,36.5763333,-121.1766667,5.51,22,4
4,2.71,36.581,-121.1781667,5.75,22,4
2,2.32,38.8128333,-122.7881667,3.01,22,4
17,2.13,38.8246667,-122.7978333,2.88,21,4
18,2.05,38.7936667,-122.7208333,1.9,20,4
18,2.44,38.7938333,-122.717,2.41,20,4
19,2.24,38.8331667,-122.7921667,2.09,19,4
8,2.37,36.361,-120.9183333,9.53,19,4
23,2.08,36.5823333,-121.1766667,5.63,18,4
16,2.5,36.4175,-121.0055,7.35,18,4
9,3.17,36.6841667,-121.3125,4.47,16,4
18,2.05,36.7626667,-121.2776667,8.35,15,4
4,2.37,38.8065,-122.7905,2.03,14,4
22,2.41,36.5831667,-121.1785,5.76,13,4
1,2.02,36.5796667,-121.088,11.02,13,4
11,2.08,38.7851667,-122.7361667,1.36,11,4
18,2.05,36.4036667,-120.9768333,8.27,10,4
17,2.27,36.6803333,-121.3063333,4.48,9,4
23,2,38.7873333,-122.7603333,1.16,6,4
18,2.42,38.5123333,-122.5776667,9.32,6,4
7,2.44,36.3313333,-120.7806667,16.28,6,4
9,2.9,36.7521667,-121.5876667,2.71,4,4
17,2.02,37.3256667,-121.6895,7.18,2,4
21,2.24,38.816,-122.807,1.82,29,3
17,2.03,36.9615,-121.4513333,4.27,29,3
4,2.04,38.8153333,-122.7631667,1.9,29,3
0,2.11,38.8328333,-122.8098333,2.57,28,3
9,2.15,36.4641667,-121.0656667,6.52,23,3
8,2,36.4685,-121.0621667,6.84,23,3
8,2.2,36.47,-121.0546667,7.27,23,3
16,2.05,38.1658333,-121.8703333,22.96,22,3
11,2.5,37.843,-121.9533333,10.88,20,3
7,2.25,36.8358333,-121.497,10.13,20,3
6,2.08,38.8256667,-122.8046667,2.82,19,3
11,2.34,37.9473333,-122.0678333,11.36,18,3
17,2.39,36.4105,-121.9505,10.97,17,3
6,2,36.5826667,-121.1775,4.69,17,3
5,2.64,36.5631667,-121.0641667,10.17,14,3
14,2.18,36.6081667,-121.2178333,8.52,13,3
17,2.23,38.472,-122.5318333,8.64,12,3
13,2.17,36.2271667,-120.799,5.89,12,3
17,2.01,38.8421667,-122.84,2.61,11,3
1,3.43,36.4055,-120.6281667,10.7,10,3
1,2.09,36.4955,-121.0766667,5.16,8,3
14,2.96,36.7726667,-121.4983333,7.66,7,3
16,2.83,36.8925,-121.6201667,5.17,6,3
21,2.86,38.7595,-122.7285,2.37,4,3
10,2.56,36.5128333,-121.0963333,7.19,4,3
9,2.19,36.9398333,-121.5496667,6.46,4,3
3,2.43,38.05,-121.9095,17.88,4,3
15,2.14,37.6131667,-121.6955,17.18,3,3
17,2.66,38.8161667,-122.8215,2.29,2,3
10,2.03,37.8035,-121.7545,13.26,2,3
1,2.08,38.8283333,-122.8131667,2.4,2,3
14,2.11,38.8155,-122.7955,3.52,1,3
6,2.06,38.8118333,-122.8261667,1.66,31,2
5,2.29,38.8205,-122.7803333,1.17,30,2
23,2.48,38.8405,-122.8243333,1.68,29,2
23,2.2,36.706,-121.3581667,7.72,28,2
19,2.07,37.8401667,-121.9518333,9.9,28,2
15,2.52,36.9851667,-120.773,2.78,27,2
0,2.4,36.6396667,-121.2543333,5.47,27,2
10,2.89,36.9678333,-120.8035,10.35,25,2
4,4.06,38.7903333,-122.765,2.15,25,2
12,2.26,36.638,-121.2541667,5.68,24,2
15,2.2,36.5883333,-121.1885,6.94,23,2
0,2.64,36.5003333,-120.6146667,10.26,21,2
19,2.02,36.302,-120.7883333,6.68,20,2
11,2.11,37.4855,-121.4688333,6.1,19,2
3,2.86,37.3931667,-121.781,2.47,19,2
13,2.53,36.6568333,-121.281,6.34,18,2
22,2.1,36.7983333,-121.5375,7.44,17,2
22,2.06,36.8001667,-121.5351667,7.45,17,2
22,2.62,36.7993333,-121.5331667,7.52,17,2
18,2.86,38.8096667,-122.8296667,2.93,17,2
14,2.56,36.5673333,-121.1586667,2.9,17,2
3,2.22,36.6186667,-121.2261667,5.25,17,2
21,2.13,37.9806667,-122.0376667,14.39,16,2
18,2.46,36.6066667,-121.2088333,6.51,10,2
16,2.31,37.2778333,-121.6493333,6.61,9,2
9,2.42,36.6018333,-121.2058333,7.04,9,2
6,2.54,36.605,-121.2143333,6.24,9,2
22,2.95,38.7935,-122.8101667,3.17,7,2
21,2.5,38.8051667,-122.7696667,0.64,7,2
21,2.8,38.8025,-122.767,0.43,7,2
18,2.13,36.6066667,-121.2098333,6.44,6,2
15,2.47,36.1561667,-121.6181667,15.17,6,2
7,2.43,36.6068333,-121.2118333,6.51,6,2
6,2.04,38.8108333,-122.7911667,3.06,6,2
6,2.79,36.6056667,-121.2106667,6.69,6,2
3,2.28,38.7903333,-122.737,1.07,6,2
20,2.11,36.6166667,-121.2226667,5.48,5,2
15,2.16,36.4958333,-120.589,7.13,4,2
13,2.35,36.4996667,-120.6236667,13.48,3,2
12,2.42,38.6826667,-122.9118333,6.61,3,2
7,3.99,36.4996667,-120.6166667,10.93,3,2
12,2.1,38.8136667,-122.8186667,3.13,2,2
8,2,36.5456667,-121.1366667,6.39,2,2
7,2.93,36.5436667,-121.1306667,6.33,2,2
8,2.2,37.8115,-122.0093333,10.47,1,2
14,2.38,36.2351667,-120.8123333,9.28,29,1
21,2.11,36.6963333,-121.3361667,5.19,28,1
3,2.63,38.7928333,-122.7686667,2.33,28,1
15,3.68,38.8338333,-122.8066667,2.73,27,1
13,2.09,36.6215,-121.2286667,5.59,27,1
11,2.08,38.7908333,-122.7573333,1.37,26,1
10,3.68,38.8345,-122.7873333,2.29,26,1
10,2.82,38.8321667,-122.793,1.75,26,1
6,2.54,36.4353333,-120.6328333,15.44,26,1
4,2.2,38.8095,-122.7953333,3.04,26,1
4,2.07,38.8341667,-122.7713333,2.5,26,1
6,2.15,38.7745,-122.7228333,1.31,24,1
14,2.4,36.7145,-121.343,5.77,23,1
17,2.15,38.8293333,-122.8055,2.06,22,1
14,2.08,36.1376667,-121.6071667,9.81,22,1
13,2.47,36.5861667,-121.1831667,5.01,22,1
3,2.37,37.5663333,-121.7798333,6.23,22,1
18,2.81,38.7631667,-122.7388333,2.88,21,1
16,2.01,38.779,-122.7433333,0.36,21,1
18,2.17,37.2671667,-121.6496667,1.85,20,1
13,2.15,36.762,-121.2751667,8.54,20,1
8,2.06,37.5283333,-121.4026667,0.13,20,1
22,2.11,38.7841667,-122.4453333,9.53,19,1
20,2.4,38.822,-122.794,3.26,19,1
18,2.57,36.6375,-121.1331667,8.49,19,1
10,2.72,38.7866667,-122.7436667,1.51,18,1
3,2.32,38.797,-122.8136667,3.33,17,1
23,2.28,36.5051667,-120.9168333,14.27,16,1
1,2.78,36.6878333,-121.2878333,7.13,15,1
18,2.15,36.6901667,-121.2901667,6.2,13,1
16,2.15,36.5475,-121.1376667,6.18,13,1
15,2.06,38.3368333,-122.5898333,7.83,13,1
3,2.04,38.8128333,-122.814,3.27,13,1
19,3.6,36.6888333,-121.2826667,8.55,12,1
19,2.1,38.7588333,-122.7266667,0.83,12,1
10,2.03,36.572,-121.1616667,3.55,12,1
15,2.14,36.7176667,-121.3618333,3.25,11,1
12,2.58,38.8435,-122.7571667,1.32,11,1
19,2.13,38.7963333,-122.767,1.7,9,1
18,2.14,36.8928333,-121.243,7.24,6,1
5,2.65,38.6768333,-122.8921667,7.12,4,1
3,2.65,37.249,-122.1578333,11.64,31,0
0,2.33,38.835,-122.7975,2.24,31,0
9,2.8,36.7001667,-121.3308333,3.74,30,0
6,2.36,36.6991667,-121.3335,3.97,30,0
6,2.45,38.5346667,-122.3173333,8.22,30,0
7,2.48,36.5996667,-121.2033333,6.58,29,0
6,2.26,36.9325,-121.662,7.16,29,0
22,2.11,38.8426667,-122.4396667,10.16,27,0
17,2.07,36.9636667,-121.5956667,2.19,26,0
8,2.65,36.5063333,-120.7976667,11.58,25,0
18,2.32,37.9206667,-122.2958333,5.9,24,0
15,2.74,38.841,-122.8213333,2.46,24,0
22,2.26,36.6343333,-121.2533333,9.15,23,0
17,2.46,36.508,-120.8005,9.69,23,0
4,2.73,36.5448333,-121.1378333,8.79,22,0
12,2.32,38.7213333,-122.4186667,10.44,19,0
4,2.24,36.6775,-121.2981667,2.57,19,0
3,2.14,37.8301667,-122.2273333,6,19,0
20,2.17,36.9778333,-121.4588333,5.26,18,0
2,2.02,36.6958333,-121.3283333,4.38,18,0
12,2.3,36.7016667,-121.3658333,3.92,16,0
12,2.21,37.6075,-121.6936667,15.59,16,0
11,2.08,36.6415,-121.1048333,9.76,16,0
23,2.62,37.9423333,-122.3133333,6.7,14,0
14,2.38,37.9261667,-122.1218333,11.21,14,0
13,2.82,38.8013333,-122.769,1.57,14,0
7,2.18,36.6388333,-121.247,4.3,14,0
23,2.23,38.842,-122.84,2.49,13,0
7,2.16,38.7861667,-122.7255,1.85,13,0
2,3.21,36.8761667,-121.61,6.72,13,0
15,2.02,36.4343333,-121.0043333,1.56,12,0
12,2.14,37.3498333,-121.7213333,2.38,12,0
1,2.72,37.6095,-121.6928333,18.67,10,0
1,2.67,36.9573333,-121.5753333,6.15,8,0
12,2.91,36.8383333,-121.5691667,5.71,7,0
2,3.04,36.842,-121.5775,6.3,7,0
2,2.82,36.8413333,-121.5793333,6.54,7,0
15,2.4,36.8418333,-121.5741667,5.44,6,0
15,2.59,36.8441667,-121.5771667,5.68,6,0
7,2.74,36.6341667,-121.2528333,8.88,6,0
6,2.48,36.0951667,-121.5636667,3.45,6,0
5,2.68,36.9603333,-121.5898333,3.28,6,0
1,3.02,36.9616667,-121.5908333,3.13,6,0
18,2.6,36.246,-120.8236667,6.81,5,0
