Time,Mag,Lat,Long,Depth,Day,Month
7,2.21,38.8041667,-122.8223333,2.01,31,4
17,2.06,37.005,-121.4556667,4.35,28,4
16,2.07,36.7588333,-121.1713333,9.01,26,4
8,2.18,36.467,-121.0506667,9.14,26,4
14,2.09,37.7746667,-122.1405,9.6,25,4
11,2.22,37.9541667,-121.8318333,19.38,25,4
7,2.11,36.7828333,-120.9116667,5.85,25,4
1,2.19,38.7535,-122.7206667,1.58,24,4
13,2.01,38.8253333,-122.8523333,2.2,23,4
3,2.08,36.7966667,-121.5366667,6.91,21,4
1,2.15,36.2406667,-120.81,7.92,19,4
21,2.57,36.8341667,-121.4096667,8.66,17,4
11,2.24,36.6546667,-121.2721667,2.4,17,4
8,3.07,36.6485,-121.272,3.75,17,4
7,2.44,36.654,-121.2716667,2.26,17,4
7,2.54,36.6496667,-121.2738333,3.5,17,4
20,2.2,37.5991667,-121.9978333,6.79,16,4
5,2.32,37.4716667,-121.796,9.45,16,4
11,2.84,36.544,-121.1368333,6.15,14,4
14,3.02,38.8218333,-122.7653333,2.04,13,4
5,2.04,36.5558333,-121.1556667,8.78,13,4
11,2.35,38.7785,-122.758,0.91,12,4
2,2.23,38.5465,-122.5603333,11.13,12,4
22,2.03,36.8681667,-121.4001667,9.95,11,4
15,2.17,38.5185,-122.603,7.97,7,4
3,2.02,37.8045,-121.9073333,16.91,5,4
1,2.03,37.8026667,-121.9088333,17.05,5,4
12,2.03,36.2948333,-120.8881667,6.82,4,4
20,3.12,36.8116667,-121.5408333,5.09,2,4
17,2.59,38.8225,-122.8516667,3.01,2,4
1,2.04,37.3948333,-121.781,2.62,2,4
13,2.37,38.7953333,-122.7523333,1.74,1,4
3,2.37,38.7288333,-122.9136667,6.75,1,4
8,2.35,38.8186667,-122.806,3.38,29,3
3,2.32,36.5901667,-121.1983333,6.7,29,3
2,2.11,37.3806667,-121.7271667,7.2,29,3
2,2.32,37.3735,-121.7296667,6.6,29,3
21,2.2,37.5466667,-121.8583333,5.93,26,3
5,2.17,37.0026667,-121.4618333,4.56,26,3
0,3.1,37.2868333,-121.6576667,6.26,26,3
14,2.02,37.9676667,-121.8516667,20.12,23,3
13,2.55,37.96,-121.854,19.18,23,3
13,2.82,37.9575,-121.846,20.63,23,3
13,2.2,37.9536667,-121.8385,20.36,23,3
12,2.42,37.9533333,-121.8398333,19.87,23,3
12,2.33,37.9531667,-121.8406667,20.77,23,3
11,2.33,37.6643333,-122.5116667,5.33,23,3
3,2.66,36.9448333,-121.4428333,2.33,23,3
19,2.93,36.6595,-121.2931667,7.47,21,3
2,3.16,36.938,-121.4398333,3.88,21,3
21,2.83,38.792,-122.7475,2.53,20,3
21,2.02,37.9168333,-121.832,12.44,19,3
20,3.65,37.9163333,-121.8396667,16.04,19,3
16,2.87,36.6901667,-121.3256667,3.74,19,3
8,2.34,38.786,-122.7696667,1.02,19,3
10,2.86,36.688,-121.3255,4.1,18,3
8,2.56,38.7915,-122.7233333,2.73,18,3
12,2.5,36.5611667,-121.1053333,9.24,17,3
2,2.74,36.5648333,-121.0786667,11.08,17,3
3,2.04,38.8155,-122.8071667,1.42,15,3
16,2.52,36.5806667,-121.1758333,2.02,13,3
10,2.2,36.6236667,-121.2306667,5.32,13,3
0,2.19,38.7846667,-122.747,0.19,13,3
0,3.88,38.7865,-122.7635,2.01,13,3
0,2.96,38.7861667,-122.7648333,3,13,3
19,2.06,38.778,-122.7585,1.03,12,3
6,2.01,36.5698333,-121.1601667,4,12,3
23,2.45,38.8046667,-122.7765,0.7,11,3
23,3.09,38.8013333,-122.7731667,0.39,11,3
22,2.09,38.8285,-122.814,0.64,11,3
22,2.22,38.8476667,-122.8063333,0.6,11,3
22,2.2,38.851,-122.8038333,1.89,11,3
22,2.42,38.8228333,-122.8106667,1.47,11,3
22,2.82,38.8378333,-122.8048333,0.27,11,3
22,4.43,38.8351667,-122.8068333,2.45,11,3
19,3.26,36.565,-121.1555,3.66,11,3
10,3,37.1093333,-121.5181667,5.68,11,3
23,2.4,38.7605,-122.7271667,2.66,9,3
12,2.17,36.4781667,-120.8966667,17.24,9,3
11,2.66,38.8258333,-122.8531667,2.92,9,3
3,2.53,37.3383333,-121.697,8,9,3
2,2.41,37.337,-121.6958333,8.32,9,3
19,2.21,38.7926667,-122.7578333,1.95,8,3
14,2.9,38.811,-122.8281667,1.94,8,3
1,2,38.9828333,-122.1081667,15.61,8,3
22,2.14,38.8373333,-122.81,1.86,7,3
22,3.05,38.8348333,-122.8106667,2.09,7,3
21,2.46,36.6963333,-121.3311667,4.48,6,3
3,2.14,38.8196667,-122.8198333,2.42,6,3
1,2.35,36.792,-121.308,8.98,6,3
21,2.19,37.2621667,-121.6386667,6.18,5,3
12,2.1,38.834,-122.8098333,1.86,5,3
11,2.17,38.8253333,-122.82,1.76,5,3
15,4.41,36.801,-121.323,10.16,4,3
3,2.29,38.7955,-122.7478333,1.49,4,3
16,2.09,38.8248333,-122.7903333,1.32,3,3
10,2.19,37.7515,-122.142,7.34,1,3
9,2.3,38.7876667,-122.7693333,1.35,1,3
9,3.01,37.7491667,-122.1433333,7.62,1,3
9,2.68,37.7493333,-122.145,7.64,1,3
9,3,37.7505,-122.1426667,7.58,1,3
21,2.76,36.8015,-121.3191667,10.08,31,2
19,2.31,38.788,-122.7611667,1.42,31,2
14,2.39,36.6548333,-121.2778333,5.87,31,2
10,2.12,36.407,-120.9838333,9.56,31,2
2,2.55,38.754,-122.7268333,2.15,31,2
13,2.18,37.598,-122.4393333,6.86,29,2
20,2.26,37.6191667,-122.4763333,8.81,28,2
6,2.6,37.6181667,-122.474,8.7,28,2
6,2.58,37.616,-122.4793333,8.99,28,2
6,3.4,37.6173333,-122.4773333,9.13,28,2
2,2.24,38.7981667,-122.7498333,1.72,28,2
10,2.32,38.7723333,-122.735,1.8,27,2
18,2.44,37.0671667,-121.4893333,6.31,26,2
17,2.32,37.9113333,-122.1361667,12.07,26,2
4,2.14,36.2393333,-120.8245,6.88,26,2
21,2.26,38.8208333,-122.8045,3.18,25,2
19,2.01,36.5668333,-121.0698333,10.69,25,2
6,2,38.4286667,-122.6415,9.83,24,2
0,2.62,38.4308333,-122.6358333,9.72,24,2
20,3.22,36.7035,-121.341,4.04,22,2
14,2.29,37.3108333,-121.6765,7.3,22,2
22,2.01,38.8158333,-122.8203333,2.08,21,2
16,2.04,36.691,-121.3313333,4.43,21,2
11,2.74,38.8026667,-122.7701667,1.71,21,2
9,2.97,37.2863333,-121.6566667,6.45,20,2
20,2.1,38.0498333,-122.2141667,9.7,19,2
4,2.39,38.8948333,-122.8341667,3.77,19,2
22,2.26,38.7265,-122.9145,6.76,16,2
13,2.13,36.4701667,-121.0435,3.37,16,2
5,2.88,37.525,-121.6948333,3.38,16,2
10,2.05,36.6971667,-121.3338333,3.96,15,2
22,2.03,36.6938333,-121.3301667,4.44,14,2
12,2.8,36.6931667,-121.3293333,4.33,14,2
11,2.89,36.6936667,-121.3316667,4.21,14,2
11,2.33,36.6911667,-121.3338333,3.79,14,2
11,2.54,36.6948333,-121.3335,3.72,14,2
10,2.76,36.6793333,-121.3518333,1.77,14,2
10,3.21,36.6975,-121.3381667,4.19,14,2
10,3.24,36.7003333,-121.34,3.99,14,2
10,3.19,36.6996667,-121.339,4.02,14,2
19,2.11,38.8308333,-122.8151667,1.83,13,2
6,2.22,38.7853333,-122.7656667,2.51,12,2
14,2.28,38.8208333,-122.7621667,2.45,11,2
6,2,38.8165,-122.807,3.42,10,2
16,2.18,36.5876667,-121.188,7.43,9,2
6,3.8,36.5941667,-121.2011667,9.29,7,2
0,2.51,36.8813333,-121.6241667,8,6,2
15,2.6,38.8135,-122.8251667,2,5,2
15,2.27,36.4266667,-120.9886667,0.49,4,2
4,2.4,37.467,-121.7766667,7.36,4,2
19,2.15,37.3111667,-121.6765,7.46,3,2
4,2.43,38.8091667,-122.7703333,1.64,3,2
13,3.59,38.7876667,-122.7821667,2.72,2,2
13,3.35,38.7908333,-122.7758333,3.83,2,2
4,2.11,37.9246667,-122.3108333,3.78,1,2
23,2.1,38.8305,-122.8121667,1.93,28,1
23,3.3,38.8286667,-122.8148333,1.96,28,1
21,2,38.8081667,-122.8245,2.29,28,1
16,2.08,38.832,-122.8115,1.92,28,1
5,2.01,38.8341667,-122.8166667,1.06,28,1
23,2.2,37.5105,-121.806,7.01,27,1
19,2.92,38.7975,-122.8108333,3.73,27,1
11,2.2,38.7636667,-122.732,2.42,27,1
11,2.23,38.786,-122.747,1.47,25,1
12,2.91,38.8215,-122.8546667,2.29,22,1
16,2.2,36.591,-121.2795,7.37,21,1
13,2.25,36.5375,-121.119,3.68,21,1
6,2.43,38.7833333,-122.725,1.56,21,1
2,2.09,38.8343333,-122.8101667,2.03,21,1
1,2.61,36.7895,-121.3748333,3.85,21,1
11,2.39,38.772,-122.7423333,1.52,19,1
