Time,Mag,Lat,Long,Depth,Day,Month
21,2.28,38.768,-122.7336667,1.581,30,4
19,2.51,38.828,-122.8683333,1.423,30,4
5,2.48,36.5283333,-121.0878333,2.404,29,4
20,2.22,38.7985,-122.815,2.313,28,4
19,2.07,38.9108333,-122.6665,1.831,28,4
17,2.11,38.8335,-122.8013333,1.259,28,4
16,2.03,38.909,-122.6666667,3.051,28,4
18,3.04,38.4795,-122.712,5.848,27,4
20,2.57,36.6361667,-121.2486667,6.585,26,4
14,2.42,38.7933333,-122.8023333,3.028,26,4
21,2.3,38.8406667,-122.9611667,4.421,25,4
6,3.03,36.8103333,-121.5286667,5.638,25,4
6,2.92,36.8113333,-121.529,5.968,25,4
23,2.37,37.8071667,-122.0761667,12.194,24,4
22,3.22,37.811,-122.0805,13.204,24,4
14,2.39,38.8406667,-122.9618333,4.559,24,4
8,2,36.5633333,-121.1588333,6.012,24,4
19,2.86,37.8056667,-122.0846667,12.344,23,4
9,2.4,36.9745,-121.6138333,4.451,23,4
9,2.16,36.4786667,-121.0566667,7.234,22,4
0,2.44,38.8106667,-122.8293333,1.521,22,4
10,2.24,38.7536667,-122.7235,1.366,20,4
21,2.11,38.9248333,-122.639,2.547,19,4
16,2.73,36.4648333,-121.3698333,4.691,19,4
12,2.26,37.9328333,-122.301,8.738,19,4
6,2.32,38.834,-122.798,2.564,18,4
6,2.34,38.7961667,-122.7375,0.957,17,4
3,2.15,38.81,-122.8173333,2.327,16,4
16,2.31,37.5981667,-121.9955,6.218,15,4
10,2.51,38.7738333,-122.7506667,0.522,15,4
9,2.68,38.8283333,-122.7978333,0.914,15,4
21,2.74,36.5698333,-121.0711667,9.684,13,4
1,2.14,36.5453333,-121.1371667,8.582,13,4
15,2.18,38.8193333,-122.7888333,1.205,12,4
9,2.27,38.8225,-122.7966667,1.615,12,4
5,2.16,38.8625,-122.8008333,1.554,12,4
5,2.99,38.817,-122.8153333,2.763,12,4
5,2.03,38.8011667,-122.808,0.171,12,4
4,2.01,38.8155,-122.8108333,1.807,12,4
4,2.59,36.8121667,-121.5255,4.248,12,4
3,2.06,38.827,-122.7983333,0.794,12,4
3,2.03,38.7993333,-122.823,0.905,12,4
3,2.23,38.829,-122.8403333,1.221,12,4
3,4.15,38.8433333,-122.8536667,2.044,12,4
3,4.71,38.8171667,-122.8138333,3.618,12,4
2,2.39,36.814,-121.5281667,4.328,12,4
1,2.07,36.8153333,-121.5313333,4.048,12,4
1,3.18,36.8188333,-121.5395,4.938,12,4
23,2.11,38.8178333,-122.7841667,2.084,11,4
16,2.06,38.7985,-122.8123333,3.012,11,4
16,2.55,36.8178333,-121.535,4.414,11,4
1,2.28,38.8006667,-122.8043333,3.124,11,4
22,2,38.7966667,-122.7976667,1.154,10,4
18,2.05,38.8236667,-122.8305,1.611,10,4
10,2.24,38.8118333,-122.801,2.181,10,4
22,2.31,36.5245,-121.0938333,0.874,9,4
11,2.16,38.816,-122.8128333,3.015,8,4
9,2.17,38.7993333,-122.7986667,0.114,8,4
16,2.07,37.8628333,-121.9716667,12.045,7,4
15,2.23,38.8308333,-122.8013333,1.555,7,4
10,2.43,38.7968333,-122.7986667,0.633,7,4
19,2.43,37.2561667,-122.1225,6.922,6,4
17,2.01,36.4881667,-120.5386667,12.912,6,4
15,2.16,38.8195,-122.7948333,2.662,6,4
13,2.06,36.9841667,-120.7803333,7.624,6,4
10,2.59,38.8098333,-122.7988333,2.162,6,4
22,2.02,36.672,-121.2961667,5.742,5,4
9,2.5,36.613,-120.5451667,8.013,4,4
8,2.2,36.5775,-121.1696667,3.032,4,4
23,2.05,38.776,-122.7243333,0.862,3,4
6,2.04,38.7711667,-122.7161667,1.347,3,4
20,2.04,36.5573333,-121.1521667,6.732,2,4
9,2.41,36.5603333,-121.1541667,6.792,2,4
1,2.75,36.7458333,-121.436,6.348,2,4
18,2.07,38.806,-122.7961667,2.722,1,4
12,2.17,38.7616667,-122.741,0.879,1,4
9,2.44,38.7943333,-122.7656667,1.204,1,4
19,2.09,37.7438333,-122.1488333,5.087,30,3
18,2.33,38.8286667,-122.7675,0.59,29,3
7,2.97,38.8028333,-122.8078333,2.309,29,3
16,2.25,38.8268333,-122.8661667,1.973,28,3
13,2.08,38.7921667,-122.7765,2.036,28,3
10,2.37,36.99,-120.7908333,6.747,28,3
10,2.53,38.788,-122.7778333,2.094,28,3
7,2,37.8058333,-122.0745,11.553,28,3
6,2.2,36.4398333,-121.0143333,5.391,27,3
0,2.14,38.8023333,-122.8146667,2.425,27,3
17,2.19,36.9723333,-121.6156667,4.128,25,3
18,2.01,38.7943333,-122.8043333,1.759,24,3
18,2.18,37.3725,-122.2223333,7.37,24,3
17,2.39,37.3705,-122.2181667,7.49,24,3
17,2.31,37.3731667,-122.221,7.143,24,3
3,2.31,38.8053333,-122.8088333,2.219,24,3
20,2.21,38.8181667,-122.8048333,2.015,23,3
16,2.21,38.8043333,-122.804,0.459,23,3
13,3.22,36.7953333,-121.4246667,10.224,23,3
11,2.19,36.7681667,-121.4703333,6.173,23,3
4,2.15,36.5553333,-121.1488333,6.722,23,3
