Time,Mag,Lat,Long,Depth,Day,Month
13,2.66,37.7241667,-122.1205,4.699,31,4
13,2.01,37.6775,-122.5061667,10.934,31,4
9,2.06,38.7053333,-122.8681667,5.291,31,4
0,2.44,36.9096667,-121.4743333,6.55,31,4
13,2.34,36.314,-121.4521667,7.296,30,4
5,2.41,36.914,-121.4645,6.23,30,4
1,2.37,38.7951667,-122.4415,9.248,29,4
15,2.21,38.8205,-122.805,3.39,28,4
0,2.37,38.7908333,-122.4546667,8.468,28,4
10,3.4,38.3456667,-122.6348333,8.147,27,4
5,2.75,36.311,-121.4113333,14.146,27,4
3,2.85,36.4326667,-121.0105,7.239,27,4
1,2.68,36.5576667,-121.057,8.351,27,4
1,2.48,36.5566667,-121.0605,8.451,27,4
19,2.22,36.9151667,-121.4718333,2.357,26,4
15,2.01,38.947,-122.6966667,2.087,26,4
13,2.29,36.4556667,-121.0281667,4.309,25,4
8,2.74,36.8886667,-120.9645,5.141,25,4
1,2.07,37.0735,-121.8736667,3.953,25,4
17,2.96,36.8235,-120.8886667,1.785,24,4
10,2.7,36.541,-121.049,8.214,23,4
10,4.6,36.4745,-120.5395,11.831,23,4
22,2.11,38.3193333,-122.5606667,7.344,22,4
16,2,36.3846667,-120.9755,5.061,22,4
11,2.18,37.1386667,-121.5328333,6.455,22,4
6,2.08,36.5811667,-121.0893333,8.871,22,4
0,2.28,37.2803333,-121.6585,5.893,20,4
22,2.22,36.9103333,-121.4758333,3.47,19,4
22,2.33,36.436,-120.999,4.582,19,4
21,3,36.9028333,-121.47,8.875,19,4
19,2.48,37.3798333,-121.733,7.713,19,4
11,2.16,37.4698333,-121.8193333,6.199,19,4
8,2.32,37.7793333,-121.9511667,6.823,19,4
6,2.02,36.9238333,-121.457,6.783,19,4
18,3.37,37.7215,-121.9738333,6.509,18,4
18,2.7,38.82,-122.8018333,3.45,18,4
17,2.12,36.8361667,-121.5641667,3.624,18,4
13,2.37,36.6665,-121.2895,3.655,18,4
10,2.11,38.816,-122.7968333,2.96,18,4
4,2.74,38.8348333,-122.8416667,1.5,18,4
13,3.58,36.2931667,-121.4706667,12.536,17,4
7,2.26,38.7985,-122.8125,4.046,17,4
0,2.77,36.4571667,-121.034,5.019,17,4
18,2.91,36.5133333,-121.0953333,5.035,16,4
10,2.29,37.7923333,-121.9588333,9.15,16,4
8,2.58,37.7955,-121.9561667,9.284,16,4
7,2.19,37.8106667,-122.054,12.253,16,4
7,2.31,37.8105,-122.0646667,11.022,15,4
15,2.03,36.9106667,-121.4696667,5.885,14,4
9,2.12,37.7221667,-122.3491667,0.314,14,4
18,3.22,36.7588333,-121.262,10.257,13,4
8,2.21,36.5105,-121.0925,3.913,13,4
6,3.35,36.332,-120.905,4.082,13,4
22,2.65,37.7465,-122.1433333,5.249,12,4
20,2.48,36.5963333,-121.203,1.392,12,4
11,2.55,36.4953333,-121.068,2.303,12,4
9,2.5,36.5113333,-121.0953333,4.913,12,4
9,2.17,37.7251667,-122.392,0.164,12,4
7,3.09,38.8171667,-122.8038333,4.18,12,4
6,2.49,37.4816667,-121.6135,6.345,12,4
10,2.43,36.5413333,-121.133,6.036,11,4
7,2.06,36.513,-121.0953333,4.933,11,4
4,2.44,36.462,-121.0301667,1.519,11,4
10,2.04,37.7266667,-122.385,0.144,10,4
6,2.57,36.4398333,-121.0138333,4.97,10,4
6,2.79,36.571,-121.1631667,3.181,10,4
4,2.36,37.3058333,-121.5608333,8.533,10,4
22,2.28,36.6003333,-121.2133333,7.572,9,4
18,2.21,36.9411667,-121.5331667,5.868,9,4
7,2.08,36.8688333,-121.3131667,3.878,8,4
18,2.07,36.6828333,-121.2721667,4.135,7,4
16,2.24,36.5573333,-121.1535,7.171,7,4
13,2.56,36.957,-121.5753333,9.405,7,4
11,2.26,36.4508333,-121.0281667,4.999,7,4
9,2.41,37.7081667,-122.572,21.034,5,4
1,2.08,37.5108333,-121.6676667,7.915,5,4
22,2.23,37.2621667,-121.2186667,2.757,4,4
18,2.29,36.2243333,-120.8056667,7.061,3,4
16,3.01,36.896,-121.628,3.001,3,4
15,2.39,36.7431667,-121.341,8.672,3,4
13,2.28,36.7436667,-121.0888333,4.889,3,4
5,2.09,38.4316667,-122.6373333,8.618,3,4
22,3.4,38.1071667,-121.8736667,20.277,2,4
23,2.7,37.3416667,-122.1468333,6.499,1,4
19,2.17,38.7973333,-122.8146667,3.636,1,4
16,2.03,36.686,-121.2873333,7.565,1,4
6,2.65,38.8181667,-122.795,3.896,1,4
3,2.26,36.8683333,-121.3116667,4.564,29,3
4,2.88,36.2738333,-120.8405,6.661,27,3
0,2.47,36.586,-121.1881667,6.21,27,3
21,2.85,36.4283333,-120.9961667,5.102,26,3
16,2.15,36.7448333,-121.3436667,7.492,26,3
20,2.15,36.5155,-121.0933333,4.363,25,3
17,3.69,36.7291667,-120.7835,7.635,25,3
14,2.58,36.9873333,-121.4711667,3.57,25,3
13,2.41,37.9836667,-122.0415,16.942,25,3
12,2.43,38.7658333,-122.4341667,7.168,25,3
22,3.02,36.5181667,-121.0988333,1.833,24,3
20,2.41,36.8073333,-121.4113333,8.657,24,3
