Time,Mag,Lat,Long,Depth,Day,Month
14,2.7,38.8158333,-122.7988333,3.24,2,3
21,2.31,36.5135,-121.0956667,5.31,1,3
21,2.1,36.5125,-121.0958333,5.11,1,3
12,2.1,36.4691667,-121.0495,4.86,1,3
3,2.6,36.857,-121.5908333,6.06,1,3
1,2.02,36.4765,-121.0565,7.25,1,3
8,2.27,36.8618333,-121.592,6.18,31,2
8,2.8,36.8606667,-121.5925,6.44,31,2
7,3.02,36.8596667,-121.5915,6.24,31,2
5,2.23,38.7731667,-122.7448333,1.67,31,2
2,2.64,37.0593333,-121.4908333,4.46,31,2
8,2.79,37.9803333,-122.0516667,14.89,30,2
23,2.46,36.9883333,-121.6486667,5,29,2
23,2.03,38.8348333,-122.7945,0.58,27,2
19,2.2,39.0273333,-122.4245,0.46,27,2
9,2.61,38.21,-121.8161667,22.86,27,2
15,2.74,37.8363333,-121.9613333,8.68,26,2
13,2.39,38.3793333,-122.6381667,7.01,26,2
11,2.98,38.8023333,-122.7773333,1.74,25,2
17,2.98,36.4151667,-120.9865,6.62,24,2
9,2.31,36.7208333,-121.1708333,12.24,24,2
12,2.03,38.81,-122.7393333,2.16,22,2
18,2.05,38.8293333,-122.758,0.22,21,2
14,2.79,36.858,-121.5875,5.97,21,2
22,2.21,38.8083333,-122.821,2.53,20,2
17,2.25,38.7915,-122.8101667,3.03,20,2
23,2.72,38.7911667,-122.7595,2.58,19,2
19,2.17,38.814,-122.7945,2.83,19,2
6,2.12,38.7625,-122.7391667,1.79,19,2
7,2.35,36.9371667,-121.6821667,11.07,18,2
13,2.79,38.7933333,-122.7518333,0.73,17,2
4,2.24,37.7348333,-122.1473333,3.27,16,2
18,2.64,36.8546667,-121.579,5.68,15,2
18,2.59,36.8568333,-121.588,5.87,15,2
8,2.15,36.685,-121.3131667,4.05,14,2
19,2.36,37.8641667,-121.7736667,19.94,13,2
18,2.07,36.6168333,-121.2235,4.37,13,2
7,2.08,36.9728333,-121.6281667,4.84,12,2
11,2.72,36.9431667,-121.4391667,3.14,11,2
11,3.42,36.9436667,-121.441,2.84,11,2
17,2.37,38.8341667,-122.882,2.65,8,2
9,2.15,36.9765,-121.624,3.86,8,2
21,2.3,36.683,-121.2805,4.68,6,2
20,2.53,37.0063333,-121.459,8.28,6,2
10,2.04,38.8033333,-122.82,2.44,6,2
7,2.12,38.8036667,-122.8156667,3.62,6,2
4,2.56,37.0041667,-121.459,8.63,6,2
4,3.31,37.0016667,-121.4613333,8.23,6,2
14,2.59,38.778,-122.7145,1.79,5,2
9,2.21,36.5388333,-121.1036667,7.99,3,2
3,2.76,37.8466667,-122.2403333,5.21,3,2
23,2.08,38.822,-122.843,2.14,2,2
7,3.06,36.582,-121.1283333,9.09,2,2
2,3.39,36.679,-121.2756667,5.01,1,2
22,2.27,38.5126667,-122.571,9.09,28,1
22,2.09,36.6511667,-121.2745,5.96,28,1
21,2.12,38.5073333,-122.5678333,9.53,28,1
18,2.53,37.8276667,-121.9786667,6.44,28,1
18,2.98,36.5541667,-120.5825,15.14,28,1
15,2.02,37.8365,-121.9833333,6.18,27,1
19,2.02,37.6793333,-122.5095,11.76,26,1
12,2.01,36.557,-121.1438333,3.68,26,1
10,2.01,37.744,-122.0638333,5.3,26,1
7,2.82,38.795,-122.7835,3.5,26,1
6,2.84,36.8705,-121.6023333,5.41,26,1
6,2.47,36.8723333,-121.598,5.27,26,1
0,2.17,37.7466667,-122.0651667,5.75,26,1
0,2.14,37.7468333,-122.0666667,5.52,26,1
18,2.47,38.7886667,-122.802,3.48,25,1
15,2.05,36.593,-121.1446667,8.01,25,1
22,2.67,38.8015,-122.7778333,2.26,24,1
12,2.8,37.8291667,-121.9793333,6.79,23,1
12,3.51,37.8263333,-121.9845,6.16,23,1
12,3.39,37.8285,-121.9818333,5.98,23,1
5,3.31,37.8256667,-121.9793333,6.93,23,1
3,2.81,37.8315,-121.979,5.95,23,1
3,2.03,37.8308333,-121.9775,6.29,23,1
2,2.09,37.831,-121.9781667,5.95,23,1
2,2.6,37.8323333,-121.9796667,5.93,23,1
1,2.13,37.833,-121.9805,4.86,23,1
23,2.28,37.8308333,-121.9776667,6.12,22,1
0,2.69,38.8411667,-122.831,1.92,22,1
12,2.18,38.8186667,-122.8031667,3.09,21,1
18,2.75,37.8436667,-121.9853333,6.86,20,1
18,2.32,37.8446667,-121.9791667,7.72,20,1
4,2.82,37.8468333,-121.981,6.02,20,1
4,2.63,37.8435,-121.9733333,5.57,20,1
4,2.53,37.8363333,-121.9781667,5.62,20,1
3,2.14,38.8216667,-122.7645,2.23,20,1
1,2.83,37.8468333,-121.9785,7.12,20,1
17,2.55,38.8915,-122.9735,3.95,19,1
2,2.4,37.8426667,-121.9785,6.46,19,1
0,2.98,37.845,-121.9801667,6.33,19,1
0,2.56,36.4646667,-121.0413333,5.83,18,1
10,2.39,38.8248333,-122.855,2.44,17,1
10,2.03,36.1243333,-121.3648333,10.61,17,1
3,2.47,37.8403333,-121.9778333,6.6,17,1
19,2.17,37.8395,-121.9748333,5.54,16,1
18,2.12,37.8386667,-121.979,5.42,16,1
16,2.14,37.8406667,-121.981,5.91,16,1
15,2.42,37.8425,-121.9761667,5.59,16,1
13,2.16,37.8396667,-121.9778333,5.66,16,1
13,2.76,37.8376667,-121.9758333,5.79,16,1
13,2.21,37.8396667,-121.9776667,5.93,16,1
11,2.39,37.9278333,-122.3018333,8.4,15,1
8,2.05,37.9838333,-122.0761667,14.62,14,1
14,2.07,36.368,-120.95,8.12,10,1
7,2.53,36.7763333,-121.5018333,7.11,10,1
18,2.05,38.8055,-122.8118333,2.06,9,1
17,3.23,38.808,-122.8175,3.21,9,1
0,2.05,36.7156667,-121.3581667,2.83,9,1
22,2.08,36.7278333,-121.3781667,2.31,8,1
21,2.02,37.6731667,-122.5215,8.51,8,1
23,2.49,36.471,-121.0443333,1.55,5,1
18,2.2,36.5898333,-121.1413333,8.68,3,1
5,2.16,36.3666667,-121.4856667,8.08,3,1
15,2.01,38.7926667,-122.7585,1.25,2,1
7,2.01,37.6876667,-121.615,11.9,2,1
4,2.05,36.5913333,-121.1428333,7.75,2,1
22,2.42,36.5815,-121.046,6.89,1,1
1,2.13,36.4641667,-121.0395,5.56,31,0
7,2.81,38.808,-122.8195,1.43,30,0
6,2.37,38.7966667,-122.7391667,1.61,30,0
5,2.55,37.121,-121.5393333,4.31,30,0
21,2.34,36.4656667,-121.0445,5.84,28,0
23,2.94,37.2901667,-121.6635,6.06,25,0
17,2.78,36.9408333,-121.669,7.23,25,0
11,2.55,36.892,-121.4853333,8.59,25,0
9,2.26,36.3865,-120.6765,9.67,25,0
9,2.31,36.467,-121.045,7.32,25,0
16,2.26,36.474,-121.0285,6.81,24,0
22,2.61,36.9396667,-121.6635,7.51,23,0
22,3.6,36.9373333,-121.661,7.1,23,0
17,2.03,36.4733333,-121.0256667,6.62,23,0
14,2.23,36.4705,-121.0225,7.07,23,0
13,2.1,36.9566667,-121.5728333,4.15,23,0
13,3.41,36.4753333,-121.0278333,7.36,23,0
20,2.77,38.7896667,-122.778,0.54,22,0
15,2.25,38.7491667,-122.7153333,1.36,22,0
8,2.08,37.2628333,-122.1571667,7.79,22,0
14,2.24,38.3586667,-122.5755,8.64,21,0
11,2.03,36.4628333,-120.9928333,5.15,21,0
17,2.33,38.806,-122.8186667,3.12,20,0
17,2.3,38.8241667,-122.8546667,2.07,20,0
21,2.37,38.8153333,-122.812,2.54,18,0
20,2.02,38.9198333,-122.6485,2.22,18,0
20,2,38.9235,-122.6483333,2.13,18,0
17,2.63,38.923,-122.648,2.29,18,0
0,2.34,37.7493333,-122.1558333,6.09,18,0
21,2.27,38.7978333,-122.761,0.76,17,0
21,4.22,38.785,-122.7433333,1.81,17,0
18,2.97,37.2738333,-121.6461667,5.99,17,0
18,2.03,38.8106667,-122.822,2.13,16,0
17,2.26,38.7836667,-122.7451667,0.32,15,0
0,2.59,38.81,-122.7888333,3.25,15,0
1,2.01,36.6403333,-121.2575,6.17,13,0
21,2.5,38.79,-122.7406667,1.17,12,0
5,2.58,36.9691667,-121.6078333,4.34,10,0
23,2.4,37.8723333,-122.2481667,8.66,9,0
19,2.25,36.736,-120.9133333,4.68,9,0
4,2.15,38.8213333,-122.7918333,3.11,9,0
22,2.23,38.8118333,-122.823,2.29,7,0
12,2.09,38.822,-122.764,2.12,7,0
22,2.05,36.6606667,-121.2913333,7.05,4,0
22,2.04,37.5351667,-121.4256667,3.38,4,0
19,2.07,38.7751667,-122.7395,1.18,4,0
3,2.58,37.3163333,-122.0773333,8.06,4,0
2,4.38,37.8551667,-122.2568333,12.31,4,0
1,2.54,37.5108333,-121.4421667,2.51,4,0
7,2.34,38.8023333,-122.7768333,2.26,3,0
17,2.15,36.6213333,-121.2281667,4.77,2,0
11,2.95,36.8828333,-121.6153333,6.38,2,0
2,2.21,36.5785,-121.1791667,7.73,2,0
1,2.03,37.1081667,-121.5158333,6.92,2,0
23,2.6,36.4711667,-121.045,1.8,1,0
16,2.39,38.8351667,-122.7828333,1.63,29,10
13,2.16,36.678,-121.3028333,5.11,29,10
10,2.16,38.7856667,-122.7613333,1.16,29,10
1,2.26,37.8051667,-122.1941667,7.14,28,10
12,2.01,36.709,-121.3425,0.38,25,10
8,2.13,38.8236667,-122.7928333,0.56,25,10
22,2.41,38.8363333,-122.786,2.15,24,10
22,2.04,38.8198333,-122.7891667,0.79,24,10
17,2.04,37.2858333,-122.2013333,4.28,22,10
12,2.09,36.6771667,-121.3035,3.47,21,10
11,2.55,37.8088333,-122.1956667,6.88,20,10
23,2.24,36.2286667,-120.7983333,8.76,19,10
12,2.37,38.601,-122.417,12.53,18,10
10,2.76,36.9681667,-121.6096667,3.95,17,10
1,2.39,38.0605,-122.225,9.29,17,10
19,2.19,36.49,-120.5273333,9.4,16,10
19,2.24,36.4926667,-120.5138333,14.29,16,10
0,2.23,38.7586667,-122.73,1.42,16,10
11,2.6,36.6781667,-121.3031667,4.15,15,10
11,2.47,38.8111667,-122.7918333,3.14,15,10
8,2.4,36.6768333,-121.303,4.4,15,10
18,2.38,38.8078333,-122.8196667,2.15,13,10
21,2.54,36.4116667,-120.7423333,15.85,12,10
14,2.08,36.6696667,-121.2948333,4.99,12,10
14,2.47,38.8458333,-122.836,2.84,10,10
13,2.15,36.672,-121.2965,4.48,10,10
12,2.7,38.0626667,-122.2278333,8.51,10,10
11,3.53,38.061,-122.2285,8.84,10,10
6,3.45,36.6686667,-121.2943333,5.89,10,10
3,2.02,37.9791667,-122.254,8.08,10,10
23,2.16,36.4586667,-121.0381667,5.2,8,10
15,2.72,36.4603333,-121.0425,4.98,8,10
9,2.22,36.6763333,-121.3036667,4.81,8,10
17,2.78,37.7951667,-121.6116667,15.61,7,10
22,2.21,37.1116667,-122.3368333,8.58,6,10
11,2.53,37.7171667,-122.1216667,5.38,6,10
4,2.06,37.2931667,-121.6743333,2.57,6,10
8,2.09,36.7718333,-121.485,6.34,5,10
8,2.43,38.7768333,-122.7365,0.91,4,10
2,2.72,36.7785,-121.5086667,7.82,4,10
9,2.82,36.6843333,-121.3143333,4.84,3,10
9,2.06,36.6716667,-121.2968333,4.34,3,10
6,2,36.6726667,-121.2988333,4.17,3,10
2,2.47,36.6716667,-121.2956667,4.66,3,10
12,2.6,36.6798333,-121.3051667,4.05,2,10
10,2.94,36.6725,-121.3016667,5.6,2,10
9,2.84,36.6725,-121.2971667,5.46,2,10
9,3.31,36.6861667,-121.3178333,6.54,2,10
8,2.59,36.672,-121.2966667,4.33,2,10
8,2.96,36.6765,-121.3026667,5.48,2,10
8,3.55,36.6763333,-121.303,5.27,2,10
8,3.12,36.6775,-121.3038333,5.08,2,10
6,3.56,36.6793333,-121.3055,2.61,2,10
6,2.9,36.6866667,-121.317,5.47,2,10
6,3.09,36.6828333,-121.3213333,5.52,2,10
5,4.11,36.6801667,-121.3146667,6.48,2,10
11,2.15,36.6941667,-121.3226667,2.98,1,10
18,2.14,38.8361667,-122.8245,1.86,31,9
8,2.66,37.3831667,-121.7396667,6.38,31,9
17,2.21,37.1146667,-122.3373333,9.46,30,9
17,2.5,37.3595,-121.7225,6.51,29,9
14,2.29,38.8221667,-122.8391667,2.01,29,9
16,2.05,38.7935,-123.0045,6.14,28,9
12,2.08,38.7923333,-122.726,1.76,28,9
10,2.78,37.4241667,-121.6716667,4.99,28,9
13,2.32,38.8091667,-122.8228333,1.91,27,9
21,2.26,38.82,-122.8425,2.4,26,9
20,2.37,38.8131667,-122.7995,1.09,26,9
5,2.14,38.829,-122.7966667,2.46,24,9
9,2.18,38.7988333,-122.7705,1.12,23,9
15,2.47,36.4781667,-121.0586667,6.96,21,9
14,2.21,37.8608333,-122.0391667,10.41,19,9
1,2.33,36.4693333,-121.0468333,7.59,19,9
10,2.58,36.9681667,-121.6073333,3.82,18,9
3,2.13,36.9076667,-122.181,6.52,18,9
21,2.17,36.5488333,-121.1418333,6.43,15,9
1,2.32,36.5765,-121.1723333,5.5,15,9
9,2.71,36.5806667,-121.1781667,5.58,13,9
6,3.17,36.5803333,-121.177,6.22,13,9
5,2.78,36.8571667,-121.5875,6.27,13,9
4,2.75,36.5781667,-121.1753333,5.88,13,9
12,2.24,38.8118333,-122.826,1.6,12,9
9,2.06,36.7798333,-121.5025,6.82,12,9
16,2,38.7521667,-122.7178333,1.36,11,9
13,2.22,36.5406667,-121.1263333,2.86,11,9
9,2.18,38.7501667,-122.7048333,1.09,10,9
9,2.63,38.7491667,-122.7056667,0.99,10,9
1,2.22,38.8403333,-122.8235,1.1,10,9
1,3.35,38.838,-122.8208333,1.53,10,9
15,2.22,36.577,-121.061,4.97,9,9
2,2.43,38.8033333,-122.7358333,1.8,9,9
11,2.03,38.7735,-122.7236667,1.19,8,9
16,2.17,38.4173333,-122.4843333,11.39,5,9
15,2.45,38.8528333,-122.7963333,1.54,5,9
6,3.83,36.7533333,-121.3536667,11.42,5,9
7,2.26,36.5706667,-121.1381667,8.91,4,9
5,2.26,37.557,-121.6875,3.94,4,9
21,2.03,36.5716667,-121.1385,8.96,3,9
18,2.18,36.6205,-121.2275,4.93,3,9
10,2.11,38.8151667,-122.8206667,2.7,3,9
9,2.22,38.824,-122.7501667,0.22,2,9
4,2.36,36.776,-121.5028333,7.78,29,8
13,2.46,36.5506667,-121.1451667,8.72,27,8
6,2.04,36.5608333,-121.0633333,9.47,24,8
5,2.73,36.6026667,-121.2076667,6.24,24,8
13,2.48,38.4858333,-122.7111667,6.81,22,8
11,2.04,37.5806667,-121.9791667,6.11,22,8
4,2.71,38.0886667,-121.9416667,22.67,22,8
19,2.29,38.4845,-122.7133333,6.88,20,8
15,2.21,36.5821667,-121.1793333,4.4,20,8
10,2.62,38.2985,-121.875,19.81,19,8
17,2.36,36.4775,-121.0568333,7.1,18,8
15,2.5,36.8373333,-121.571,6.2,16,8
15,2.07,38.7541667,-122.7168333,0.81,15,8
9,2.1,38.7593333,-122.7295,1.45,15,8
18,2.35,36.0755,-121.0821667,11.02,14,8
12,2.87,36.5665,-121.159,2.89,13,8
10,2.05,36.3081667,-120.8826667,6.56,13,8
16,2,38.8125,-122.785,1.57,11,8
6,2.1,37.8035,-122.2133333,5.07,9,8
18,2.03,36.6888333,-121.3175,3.03,8,8
13,2.82,37.8046667,-122.2133333,5.18,8,8
14,2.05,36.5411667,-121.1338333,8.37,7,8
8,2.8,37.4713333,-121.821,6.96,7,8
2,2.36,37.0881667,-121.1646667,5.55,7,8
3,2.08,38.3428333,-122.6275,6.4,4,8
2,2.52,37.1305,-121.532,6.86,4,8
19,3.4,37.4673333,-121.8196667,7.79,2,8
8,2.84,38.8121667,-122.8263333,2.62,2,8
4,2.51,36.6525,-121.266,2.09,2,8
19,2.51,36.5621667,-121.0736667,6.78,1,8
17,3.29,38.0713333,-122.2258333,8.04,1,8
10,2.08,37.5898333,-121.9671667,7.89,1,8
8,3.76,38.8263333,-122.8115,1.59,1,8
6,2,36.461,-121.0401667,5.23,1,8
1,2.2,38.3931667,-122.4135,8.72,1,8
18,2.5,38.8215,-122.7616667,1.79,31,7
15,2.12,38.8101667,-122.791,2.75,31,7
15,2.55,38.8116667,-122.7911667,3.02,31,7
6,2.36,36.5678333,-121.0736667,9.23,31,7
20,2.03,36.5458333,-121.1363333,5.14,30,7
19,2.81,38.8186667,-122.7953333,3.42,29,7
4,2.77,38.757,-122.7158333,1.05,28,7
16,2.57,36.3006667,-120.8541667,8.8,27,7
10,2.33,38.768,-122.7163333,1.37,27,7
9,2.45,38.1101667,-121.9555,21.04,27,7
2,2.33,36.3188333,-120.7148333,9.02,27,7
21,2.34,36.7776667,-121.4248333,10.06,26,7
1,2.37,38.8385,-122.8346667,1.85,26,7
9,2.46,38.7633333,-122.7276667,1.72,23,7
10,2.35,36.9656667,-122.2178333,3.39,21,7
5,2.22,37.1308333,-121.5295,8.05,21,7
17,2.1,38.835,-122.8008333,2.77,19,7
17,2.54,38.8306667,-122.7998333,2.16,19,7
6,2.02,38.582,-122.799,7.41,19,7
1,2.17,38.3498333,-122.3835,7.71,19,7
20,2.85,36.2328333,-120.8008333,8.43,18,7
13,2.47,36.634,-121.2525,8.96,18,7
18,2.08,37.2873333,-121.6703333,1.57,17,7
10,2.78,38.741,-122.701,1.06,17,7
13,2.07,37.6803333,-121.9441667,8.6,16,7
7,3.27,38.8021667,-122.7783333,2.39,16,7
1,2.3,37.811,-121.8493333,15.11,16,7
17,2.59,38.7615,-122.7285,2.33,15,7
16,2.64,37.965,-122.0425,11.42,14,7
19,2.67,36.8668333,-121.5951667,5.28,13,7
11,2.12,36.4093333,-120.9858333,5.9,12,7
9,2.71,36.7788315,-121.4116669,9.02,7,7
7,2.89,38.1828333,-121.9098333,24.07,5,7
23,2.21,38.3743333,-122.2113333,13.35,3,7
20,2.19,36.282,-120.8435,8.81,3,7
15,2.73,36.5856667,-121.153,4.12,3,7
7,2.23,36.5898333,-121.1536667,3.8,3,7
21,2.04,37.107,-121.5155,7.27,2,7
21,2.26,38.8341667,-122.7686667,1.46,2,7
10,2.91,38.1771667,-121.8693333,21.9,2,7
5,2.18,38.1981667,-121.9543333,21.1,2,7
4,2.34,36.8491667,-121.437,6.78,2,7
14,2.06,38.7486667,-122.7158333,1.16,1,7
5,2.48,37.059,-121.4931667,4.33,1,7
15,3.66,38.0828333,-122.4096667,11.95,30,6
11,2.07,36.591,-121.0505,8.01,30,6
11,2.19,36.6851667,-121.2815,4.32,30,6
7,2.21,36.8363333,-121.5718333,6.83,30,6
13,2.41,38.8388333,-122.8278333,2.04,29,6
10,2.27,38.8225,-122.8093333,3.4,28,6
9,2.31,36.7776667,-121.4175,9.64,28,6
2,2.03,36.5646667,-121.0693333,7.83,28,6
0,3.4,36.7748333,-121.4168333,10.76,28,6
16,2.26,38.7776667,-122.7431667,0.48,27,6
20,2.25,36.7758333,-121.4265,10.04,26,6
18,2.17,36.7776667,-121.4148333,9.44,26,6
18,3.44,38.8253333,-122.8065,2.57,25,6
1,2.14,38.7603333,-122.6771667,1.14,24,6
23,2.34,38.5383333,-122.7691667,5.49,23,6
8,2.33,36.5625,-121.0728333,6.73,22,6
4,2.07,38.8138333,-122.8208333,1.88,22,6
23,2.03,37.716,-122.5386667,7.75,21,6
23,2.55,38.5386667,-122.7656667,5.29,21,6
7,2.11,36.5661667,-121.1586667,2.49,21,6
21,2.03,38.5321667,-122.3166667,4.46,19,6
18,2.02,38.8023333,-122.7361667,1.93,19,6
1,2.35,36.5585,-121.0483333,9.45,18,6
1,2.48,36.5568333,-121.0491667,9.12,18,6
9,2.16,38.819,-122.7611667,1.81,16,6
5,2.22,37.1085,-121.5181667,7.37,16,6
12,2.78,38.681,-122.738,5.8,15,6
11,2.85,37.7066667,-122.1035,5.35,15,6
7,2.15,38.8223333,-122.7968333,3.48,14,6
7,2.25,36.4626667,-121.0266667,7.01,14,6
11,2.46,38.7798333,-122.739,1.32,13,6
0,2.37,36.4651667,-121.0453333,7.09,13,6
8,2.09,38.8245,-122.8026667,2.7,10,6
23,2.2,37.1571667,-121.5423333,8.33,9,6
17,3.06,37.1251667,-121.5265,7.26,9,6
14,2.18,36.3288333,-121.9353333,10.7,7,6
8,2,38.8271667,-122.8086667,2.37,7,6
3,2.11,39.019,-122.4111667,3.38,6,6
7,2.07,36.6821667,-121.2788333,4.93,4,6
14,2.2,35.989,-121.4755,11.61,3,6
23,2.05,38.3471667,-122.6308333,5.83,2,6
12,2.9,38.3465,-122.6291667,6.92,2,6
11,2.44,38.3465,-122.6318333,5.71,2,6
22,2.78,36.467,-121.0345,2.48,30,5
3,2.32,38.7998333,-122.7355,1.86,29,5
16,3.22,38.8331667,-122.8018333,1.42,28,5
8,2,37.748,-122.1545,5.4,27,5
5,2.6,36.5476667,-121.0728333,7.54,26,5
17,2.03,36.6416667,-121.2571667,4.12,25,5
20,2.15,36.6441667,-121.2558333,3.3,24,5
13,2.84,36.7563333,-121.2611667,10.24,23,5
21,3.06,36.463,-121.0016667,8.73,22,5
15,2.56,37.3756667,-121.729,7.13,22,5
1,2,37.9866667,-121.7245,7.44,22,5
0,2.71,37.9865,-121.7273333,7.42,22,5
0,3.24,37.9911667,-121.7205,10.4,22,5
20,2.34,38.0578333,-122.266,7.53,21,5
7,2.96,38.7751667,-122.7136667,1.25,21,5
23,2.73,38.8115,-122.7815,0.3,20,5
23,2.94,38.8088333,-122.7815,0.09,20,5
21,2.46,37.8258333,-121.9781667,7.8,19,5
23,2.22,36.8181667,-121.5435,5.01,14,5
23,2.3,36.8186667,-121.5438333,5.06,14,5
3,2.09,36.8223333,-121.5521667,5.35,13,5
11,2.8,37.3005,-122.1376667,10,11,5
17,2.04,38.809,-122.8246667,1.91,9,5
11,2,38.7723333,-122.7441667,1.63,9,5
8,2.1,38.8216667,-122.7778333,2,9,5
18,2.87,38.849,-122.7966667,1.03,7,5
17,2.03,38.0978333,-121.8845,19.05,7,5
1,2.02,36.5568333,-121.1495,7.48,7,5
4,2.92,38.7598333,-122.738,2.23,6,5
2,2.07,38.8261667,-122.7986667,3.15,5,5
