Time,Mag,Lat,Long,Depth
17,3.02,38.81,-122.7993333,3.39
14,2.19,38.807,-122.8148333,1.38
12,2.3,36.643,-121.2558333,3.39
5,2.03,36.2995,-120.7875,9.487
17,2.01,38.7808333,-122.7636667,1.641
14,2.09,36.5671667,-121.1568333,3.382
8,2.19,36.5711667,-121.1425,9.012
5,2.47,36.4898333,-121.062,1.994
18,2.07,38.813,-122.8268333,0.641
0,2.65,36.051,-121.617,17.805
22,2.12,38.8045,-122.7938333,3.673
21,2.01,38.8165,-122.801,2.813
12,2.52,37.8015,-122.658,3.574
6,2.17,36.6101667,-121.1401667,8.207
19,2.28,36.6518333,-121.274,6.256
18,2.24,36.4683333,-121.0453333,6.724
17,2.12,36.5851667,-121.1821667,5.517
17,2.66,38.7803333,-122.7235,2.334
11,2.06,36.6508333,-121.2713333,6.136
10,2.36,36.574,-121.17,5.872
5,2.02,36.4983333,-121.0746667,3.124
5,2.91,38.759,-122.7145,1.431
0,2.52,36.6526667,-121.2745,6.326
0,3.17,36.5683333,-121.1588333,2.852
0,2.47,36.6503333,-121.2718333,6.236
13,3.11,36.2411667,-120.8031667,6.077
8,2.22,38.8026667,-122.7968333,3.573
5,2.26,36.8271667,-121.5476667,5.771
1,2.51,36.5713333,-121.1666667,6.102
21,2.36,36.4623333,-121.0361667,0.954
8,2.16,38.7993333,-122.798,1.341
6,2,38.8026667,-122.778,3.933
20,2.59,38.8251667,-122.8028333,3.283
6,2.36,38.3776667,-122.6165,8.338
23,3.14,38.8391667,-122.7745,2.943
20,2.87,36.5788333,-121.1743333,5.172
20,2.09,36.5821667,-121.1781667,5.332
20,3.7,36.581,-121.176,6.522
20,3.03,36.5783333,-121.1733333,6.002
20,2.39,36.5778333,-121.1741667,5.492
20,2.25,36.5783333,-121.175,5.892
20,3.2,36.579,-121.1728333,6.752
18,2.97,36.667,-121.2895,5.306
14,2.14,36.5755,-121.1703333,5.532
2,2.03,37.6313333,-121.4208333,0.147
15,2.2,39.0035,-122.6148333,0.04
8,2.4,37.7946667,-121.7501667,13.205
3,2.05,38.7903333,-122.7505,0.701
23,2.44,36.5745,-121.171,5.732
11,2.07,36.9356667,-121.677,11.306
3,2,38.7643333,-122.6961667,2.744
2,2,36.8258333,-121.5446667,4.241
0,2.78,36.709,-121.9975,9.677
0,3.11,36.8156667,-121.5308333,4.5
23,2.17,36.8145,-121.5305,4.09
19,2.75,36.6766667,-121.3048333,5.996
15,2.11,36.2253333,-120.8026667,6.837
2,2.16,36.6656667,-121.2881667,5.136
0,2.22,38.7846667,-122.7476667,0.511
13,2.17,38.8275,-122.8026667,1.62
3,2.23,38.8226667,-122.7928333,3.49
22,2.22,38.7503333,-122.7096667,1.278
14,2.67,38.8243333,-122.7761667,0.69
14,2.18,38.8225,-122.7788333,0.623
14,2.58,36.718,-121.1803333,2.028
23,2.02,36.684,-121.3161667,5.665
17,2.83,38.866,-122.7936667,1.473
15,3.46,38.7915,-122.7753333,1.641
11,3.19,38.092,-121.8838333,20.145
9,2.07,36.6923333,-121.3241667,4.465
4,2.57,37.9136667,-121.9661667,9.751
23,3.04,36.6618333,-121.285,6.166
22,3.96,38.8428333,-122.7573333,2.814
20,2.42,38.7746667,-122.7465,1.92
19,2.17,38.8356667,-122.8746667,3.743
4,2.03,38.7535,-122.7063333,1.218
1,2.64,38.8256667,-122.8058333,3.19
23,2.27,38.094,-121.8616667,21.095
23,2.31,38.7206667,-122.4273333,7.179
11,2.19,38.791,-122.7751667,2.081
8,3.43,36.6786667,-121.3053333,6.565
6,2.26,38.8158333,-122.7855,0.88
6,2.39,38.7651667,-122.7223333,0.941
6,2.12,38.8343333,-122.8731667,3.248
5,3.25,38.8288333,-122.867,4.018
5,2.22,36.8056667,-121.5273333,7.15
13,2.51,38.8213333,-122.8021667,2.873
5,2.39,36.6676667,-121.291,5.626
5,3.12,36.6665,-121.288,5.756
4,3.32,36.6715,-121.2948333,5.726
20,2.71,38.8225,-122.795,3.053
11,2.07,38.791,-122.7741667,1.161
10,2.26,36.6596667,-121.2853333,7.126
18,2.59,36.6758333,-121.3025,5.836
14,2.67,36.6585,-121.2833333,6.886
8,3.01,38.8883333,-122.9628333,2.934
8,2.21,36.6686667,-121.2918333,5.446
0,2.44,36.6696667,-121.2938333,5.286
22,2.12,38.7315,-122.9971667,3.95
20,3.04,36.6711667,-121.2955,5.786
16,2.19,36.6755,-121.3028333,5.256
9,2.29,38.7805,-122.721,1.704
3,2.15,36.6778333,-121.303,4.776
22,2.79,36.6703333,-121.2943333,6.256
15,2.94,36.6778333,-121.3046667,6.016
15,2.44,36.6758333,-121.3035,5.636
12,2.88,36.6743333,-121.3005,6.516
11,2.53,36.6821667,-121.3086667,4.525
11,3.42,36.6801667,-121.3071667,5.325
11,2.29,38.8356667,-122.8783333,4.128
11,2.73,36.6761667,-121.3033333,6.036
11,2.29,36.6861667,-121.3166667,5.275
10,2.13,36.683,-121.3108333,5.197
10,4,36.6755,-121.2993333,6.326
11,2.39,36.6418333,-121.255,4.12
0,2.6,38.8015,-122.8121667,3.211
4,2.51,36.735,-121.404,6.009
18,2.09,36.8166667,-121.5323333,5.54
15,2.16,36.5216667,-120.692,6.531
15,2.92,38.8165,-122.8106667,2.92
16,2.27,36.8681667,-121.387,8.998
10,2.22,36.7236667,-121.3668333,2.582
21,2.58,38.753,-122.7131667,1.311
16,2.15,37.8438333,-122.0631667,12.679
12,3.94,37.2585,-120.5753333,2.082
3,2.42,38.8118333,-122.812,2.67
7,2.73,38.7791667,-122.7168333,1.944
4,2.46,36.8505,-121.5898333,8.521
21,2.03,36.7496667,-121.4375,6.176
10,2.51,38.7706667,-122.7473333,1.501
2,2.45,38.8125,-121.9406667,12.421
2,3.21,38.622,-122.6985,8.235
1,2.2,38.8088333,-121.9365,13.211
1,2.32,38.7896667,-121.9218333,13.911
16,2,38.8091667,-122.8133333,2.76
21,2.29,36.4555,-120.8456667,17.768
3,2.32,36.8205,-121.542,6.09
12,2.51,37.826,-122.0251667,7.545
7,2.19,38.8151667,-122.804,3.64
7,2.29,38.8046667,-122.7713333,0.563
14,2.77,38.8165,-122.7956667,3.54
10,2.19,38.7975,-122.737,1.734
6,2.11,36.585,-121.1868333,6.38
6,2.43,36.849,-121.587,8.401
21,2.28,38.7596667,-122.717,1.341
17,2.71,36.6585,-121.2848333,8.346
16,3.02,36.6595,-121.285,8.326
7,2.18,38.831,-122.8088333,1.09
6,2.55,36.6001667,-121.1953333,0.555
6,2.77,36.6005,-121.2023333,6.233
1,2.27,38.8075,-122.8138333,1.33
14,2.27,36.4518333,-121.0158333,0.008
6,2.06,37.2453333,-121.6273333,5.847
17,2.52,38.779,-122.7198333,1.774
12,2.38,38.8245,-122.7975,3.343
6,3.55,38.785,-122.9793333,3.529
0,2.19,36.6198333,-121.228,5.29
20,2.06,36.5561667,-121.0066667,5.357
16,2.37,36.62,-121.2283333,5.59
15,2.76,36.6203333,-121.2288333,5.63
18,2.23,36.564,-121.0743333,8.442
17,2.02,36.5851667,-121.1885,4.126
3,2.16,37.2543333,-121.6395,4.747
12,2.44,37.758,-121.7135,12.233
11,2.85,36.6895,-121.2753333,0.786
1,2.16,38.806,-122.7758333,1.213
0,4.15,38.7796667,-122.7708333,3.93
14,2.14,37.2465,-122.5721667,6.134
4,2.06,37.9683333,-121.8341667,13.372
21,2.47,38.7911667,-122.805,4.168
17,2.37,36.9206667,-121.414,8.354
5,2.22,38.9281667,-122.6191667,2.817
18,3.39,36.5766667,-121.1751667,7.859
2,2.28,38.8241667,-122.8086667,3.13
9,2.08,36.5171667,-121.1028333,9.894
23,2.34,36.5718333,-121.1636667,2.632
7,2.26,36.4713333,-121.048,5.834
11,2.38,36.8366667,-121.5735,8.001
3,2.1,38.7853333,-122.7696667,1.421
23,3.04,36.586,-121.1805,3.237
14,2.13,38.8123333,-122.8048333,2.19
11,2.23,36.86,-121.399,6.538
15,2.83,37.2575,-121.6431667,4.177
1,2.13,38.8321667,-122.7848333,1.454
16,3.6,37.1623333,-121.554,5.733
16,3.88,37.1621667,-121.5516667,5.933
13,2.68,36.6553333,-121.2731667,4.975
12,2,37.9148333,-121.7973333,17.575
19,2.67,36.6106667,-121.2173333,6.123
13,2.07,38.789,-122.7751667,1.321
12,2.35,36.5711667,-121.1138333,9.426
1,2.01,38.7973333,-122.7815,0.181
19,2.36,38.7751667,-122.7461667,2.701
5,2.33,36.86,-121.4005,6.208
0,2.33,36.996,-121.4728333,5.148
8,2.21,38.8906667,-123.0051667,0.246
19,3.8,37.254,-121.639,6.027
18,2.14,38.8121667,-122.8065,0.48
1,2.71,38.8203333,-122.7791667,0.543
23,2.28,38.8333333,-122.7996667,0.67
22,2.18,37.9151667,-122.2868333,4.471
15,2.27,37.8433333,-122.0568333,13.665
2,2.22,36.8173333,-121.5345,4.18
1,2.86,38.8083333,-122.799,1.22
20,2.36,36.5475,-121.1383333,6.536
11,2.01,36.8196667,-121.5418333,5.81
12,2.27,37.2916667,-121.6675,5.628
22,2.6,38.8025,-122.7521667,0.463
13,2.52,38.7483333,-122.7183333,1.231
9,2.08,38.8488333,-122.8228333,0.446
0,2.99,36.7466667,-121.4323333,6.349
19,2.37,36.6546667,-121.28,9.945
14,2.77,38.8268333,-122.8006667,3.12
13,3.36,36.6473333,-121.27,9.776
0,4.2,36.6461667,-121.2678333,10.526
15,2.24,38.7888333,-122.7753333,2.751
2,2.32,37.242,-121.6295,5.157
0,2.48,38.7711667,-122.459,6.573
17,2.4,38.811,-122.7551667,0.703
5,2.68,38.82,-122.7981667,3.29
23,2.8,36.033,-121.5828333,12.538
11,2.98,37.2395,-121.6283333,5.007
9,2.65,36.5228333,-121.6083333,19.757
7,2.56,38.7708333,-122.4538333,6.673
7,2.21,36.0321667,-121.566,16.478
6,2.09,38.824,-122.7941667,2.83
17,2.16,38.8056667,-122.8168333,3.47
22,2.45,38.7895,-122.7776667,3.171
12,2.19,36.8926667,-121.6271667,7.306
0,2.28,36.892,-121.6275,7.323
22,2.6,36.8948333,-121.6296667,7.306
19,2.34,37.0928333,-122.0395,9.279
15,3.31,36.893,-121.6278333,7.266
0,2.15,36.9491667,-121.6888333,8.526
14,2.01,37.3535,-121.929,0.656
5,2.01,38.7951667,-122.802,4.098
8,2.09,36.7676667,-121.4696667,6.785
5,2.69,36.8261667,-121.558,8.111
14,2.27,38.793,-122.759,2.241
20,2.8,36.809,-121.5203333,4.92
19,2.39,36.8115,-121.5233333,4.26
19,2.52,36.8108333,-121.5248333,4.14
19,2.63,36.8135,-121.5298333,5.05
4,2.06,36.0326667,-121.5868333,14.289
21,2.14,36.7735,-121.4765,7.09
12,2.39,36.7151667,-121.3563333,2.57
7,2.7,36.0321667,-121.5936667,16.118
19,2.33,38.7853333,-122.7248333,1.824
11,2.57,36.2825,-120.862,8.932
1,2.28,38.674,-122.9043333,4.568
7,2.48,38.0213333,-123.4628333,1.807
5,2.59,37.8938333,-122.674,7.348
16,2.38,37.484,-121.5765,6.005
14,2.64,36.4621667,-121.0405,5.554
12,2.3,38.8013333,-122.7526667,0.713
7,2.43,38.7768333,-122.7446667,3.121
16,2.13,38.8191667,-122.7746667,2.163
8,2.11,38.3901667,-122.6288333,0.29
19,2.38,38.8226667,-122.795,3.11
13,2.36,38.8011667,-122.8028333,1.401
12,2.13,36.5651667,-121.156,3.212
21,3.8,38.7583333,-122.712,1.601
10,2.96,36.8638333,-121.5948333,7.054
8,2.07,38.817,-122.798,2.96
4,2.44,38.4558333,-122.6693333,6.085
0,2.38,38.8,-122.8135,0.378
21,2.38,38.7946667,-122.804,0.511
9,2.11,36.9686667,-121.4548333,3.608
8,2,37.0066667,-121.6548333,1.77
18,2.67,37.1626667,-121.5615,3.518
15,2.32,36.8861667,-121.6135,0.223
13,2.15,36.5481667,-121.1366667,2.356
11,2.04,36.5745,-121.1683333,5.832
11,2.23,36.575,-121.1696667,5.762
12,2.17,38.8386667,-122.8776667,3.183
11,2.35,36.5853333,-121.1816667,4.757
7,2.19,37.5036667,-121.5671667,6.205
5,2.87,38.5296667,-122.285,3.665
4,2.35,38.5286667,-122.2863333,0.685
1,2.28,38.8276667,-122.8048333,3.36
0,2.44,36.5928333,-121.2536667,6.111
21,2.14,38.7905,-122.7246667,1.054
21,2.5,38.5296667,-122.2851667,2.036
17,3.07,38.5306667,-122.2781667,7.936
12,2.82,36.5665,-121.1571667,2.672
3,2.58,36.5771667,-121.1708333,2.102
11,2.34,38.525,-122.2926667,0.565
3,2.6,38.5288333,-122.2916667,0.615
17,2.51,38.3976667,-122.6028333,6.21
6,2.63,38.8011667,-122.732,2.484
21,2.35,38.3885,-122.6266667,1.348
11,2,36.8813333,-121.415,8.055
23,2.49,36.6775,-121.3036667,4.546
16,2.19,38.8128333,-122.8093333,3.15
2,2.01,38.7768333,-122.9571667,5.34
14,2.66,36.7628333,-121.4941667,10.309
1,2.13,36.766,-121.4121667,10.559
17,2.14,38.8141667,-122.836,1.18
15,2.13,37.7158333,-122.1223333,9.851
22,2.36,38.767,-122.7386667,2.851
19,2.17,36.8121667,-121.5345,7.02
6,2.2,36.6655,-120.8853333,6.095
18,2.28,38.8076667,-122.8176667,3.27
5,2.18,38.3943333,-122.631,1.408
22,2.5,38.3941667,-122.629,1.858
19,2.22,36.6013333,-121.1963333,1.553
17,2.39,38.773,-122.7218333,1.744
9,2.23,36.6201667,-121.2283333,5.22
2,2.33,38.7873333,-122.7555,0.511
15,2.25,36.6346667,-121.135,7.707
21,2.78,38.79,-122.7753333,1.931
4,2,38.4045,-122.6401667,1.405
22,2.28,38.8006667,-122.813,3.268
18,3.5,38.837,-122.7728333,1.834
18,2.36,38.8038333,-122.7358333,2.514
5,2.72,36.4916667,-120.7435,10.384
22,2.15,38.7665,-122.7115,0.417
19,2.64,36.6513333,-121.2685,4.956
7,2.58,38.777,-122.7225,1.814
6,2.72,38.333,-122.5735,8.191
11,2.12,36.7556667,-121.445,6.319
21,2.84,38.8118333,-122.8175,3.24
23,2.68,38.8128333,-122.7971667,3.28
8,3.17,36.5995,-121.207,8.655
12,2.24,37.8975,-121.9793333,13.613
1,2.6,38.792,-122.7468333,2.254
9,2.33,38.7745,-122.7461667,1.964
1,2.03,36.5566667,-121.1498333,6.512
2,2.11,36.8651667,-121.5945,5.704
8,2.05,36.6228333,-121.2271667,4.952
8,3.09,36.6211667,-121.2276667,5.28
21,2.88,36.865,-121.5938333,6.414
22,2.12,37.9213333,-122.002,14.211
19,2.19,37.089,-122.0376667,9.229
18,2.79,37.8743333,-122.2396667,9.768
10,2.16,38.8091667,-122.7943333,0.49
6,2.51,38.528,-122.2951667,3.746
17,2.61,38.768,-122.7403333,0.914
9,2.08,37.5536667,-122.5031667,5.746
9,3.12,38.5276667,-122.2911667,5.056
8,2.08,38.8183333,-122.792,3.454
6,2.17,38.9555,-122.514,20.063
18,2.06,38.5658333,-122.6596667,5.306
10,2.37,38.8196667,-122.802,3.02
23,2.02,36.0938333,-121.6086667,12.343
13,2.08,37.0866667,-122.0413333,8.429
13,2.38,38.6768333,-122.7413333,5.445
22,2.91,37.2603333,-121.6426667,6.057
12,2.58,36.8446667,-121.571,6.191
7,2.16,38.8048333,-122.7761667,0.434
4,2.1,38.8578333,-122.8065,2.094
13,2.39,38.798,-122.8236667,2.108
9,2.28,38.8131667,-122.8193333,0.434
9,2.4,36.729,-121.3901667,6.666
7,2.18,36.6171667,-121.072,10.438
2,2.24,38.7576667,-122.7226667,1.414
1,2.04,38.7795,-122.7193333,1.524
5,2.15,38.8023333,-122.8201667,3.651
2,2.05,38.1195,-121.8741667,15.721
11,2.07,38.861,-122.982,5.162
3,2.16,37.4533333,-121.8071667,6.62
12,2.19,36.7646667,-121.0953333,5.369
22,2.11,36.8498333,-121.5788333,6.524
20,2.54,38.7648333,-122.7386667,2.011
18,2.13,38.779,-122.8183333,10.993
18,2.41,36.8576667,-121.5868333,6.214
13,2.72,36.5081667,-121.4255,13.682
6,2.83,38.3966667,-122.6281667,3.258
5,2.3,36.8538333,-121.5831667,6.341
0,2.48,36.853,-121.5835,6.611
0,2.75,36.8518333,-121.5816667,6.517
0,2.27,36.851,-121.581,6.551
0,3.13,36.8518333,-121.5828333,6.471
21,2.12,38.7435,-122.702,1.608
12,2.2,38.3913333,-122.6268333,4.368
11,2.09,38.3943333,-122.6295,2.458
17,2.12,38.8996667,-122.9846667,4.321
15,4.2,38.395,-122.6345,8.988
23,2.49,37.9131667,-122.674,7.109
11,2.5,38.7828333,-122.7503333,0.251
8,2.54,36.6341667,-121.2525,10.47
1,2.29,38.3943333,-122.6305,3.728
20,2.41,36.8083333,-121.3973333,6.639
20,2.62,36.795,-121.4193333,10.027
11,2.11,38.8255,-122.7881667,0.78
15,2.21,36.2303333,-120.7945,5.276
10,2.32,38.3758333,-122.6291667,3.408
0,2.2,37.1278333,-121.528,8.072
18,2.39,36.3845,-120.965,6.921
9,2.36,38.8016667,-122.7355,1.854
2,2.76,36.8096667,-121.5306667,6.85
19,2.64,36.8058333,-121.516,4.94
17,2.12,38.8125,-122.8151667,3.211
17,3.54,36.6326667,-121.2501667,10.82
12,2.19,36.4353333,-121.5388333,4.815
4,2.43,36.8766667,-121.6085,11.653
10,2.08,36.9605,-121.5831667,4.001
4,2.39,36.8438333,-121.5683333,4.581
22,2.14,38.5035,-122.6136667,5.462
12,2.03,36.5878333,-121.189,6.56
6,2.55,36.5868333,-121.1886667,6.73
3,2.25,38.8073333,-122.7756667,1.513
10,2.07,36.8491667,-121.577,5.851
15,2.05,36.8445,-121.5728333,6.581
9,2.16,36.4728333,-121.0466667,1.504
22,2.57,36.8483333,-121.5765,6.181
3,2.08,36.8478333,-121.576,6.121
2,2.94,36.8468333,-121.5761667,6.281
23,2,37.9095,-122.6901667,7.924
20,2.04,36.8316667,-121.5583333,6.751
15,2.38,36.4628333,-121.0423333,4.954
15,2.06,36.6723333,-120.635,1.009
13,2.68,36.8481667,-121.5746667,6.281
3,2.2,38.8065,-122.767,0.823
14,2.19,38.81,-122.8131667,3.2
17,2.45,38.8263333,-122.808,3.09
16,2.41,36.4693333,-121.0488333,5.434
15,2.29,37.3985,-121.1565,0.492
14,2.08,36.5585,-121.154,6.752
13,2,36.558,-121.1531667,6.822
4,3.1,38.795,-122.7776667,2.231
20,2.14,38.8216667,-122.8231667,0.01
18,2.41,38.7933333,-122.8056667,3.538
4,2.31,36.9666667,-121.5966667,7.051
11,2.11,36.7358333,-121.4045,6.469
7,2.04,36.5606667,-121.1513333,2.632
6,2.55,38.7568333,-122.7096667,1.581
4,2.08,38.8223333,-122.8028333,3.43
1,2.75,36.8435,-121.5715,6.361
1,2.17,36.8426667,-121.5708333,6.131
6,2.23,37.7953333,-121.7516667,13.066
19,2.08,38.4545,-122.5131667,9.039
3,2.5,38.4458333,-122.6495,3.995
3,2.3,38.8228333,-122.799,3.27
20,2.63,37.9028333,-122.6813333,8.359
19,2.65,36.6458333,-121.2678333,7.166
13,2.33,38.8263333,-122.8005,3.14
11,2.2,36.245,-120.805,6.426
4,2.14,38.8041667,-122.7755,0.003
6,2.45,38.7761667,-122.7205,1.744
12,2.98,38.7946667,-122.8113333,3.428
11,2.06,38.8271667,-122.8026667,3.34
23,2.14,38.8071667,-122.7758333,0.273
17,2.57,36.6418333,-121.2611667,6.83
9,2.79,36.2348333,-120.7968333,8.006
4,2.05,37.9108333,-122.6835,7.879
23,2.73,37.9135,-122.6771667,7.189
20,2.27,37.908,-122.6725,7.619
19,2.16,37.91,-122.6765,7.669
18,2.27,37.9115,-122.6766667,7.099
18,4.6,37.9073333,-122.6865,7.659
16,2.03,36.9936667,-121.4708333,5.338
21,2.28,36.9523333,-121.559,6.012
11,2.03,38.7778333,-122.7223333,1.544
11,2.68,36.8686667,-121.5958333,5.914
15,2.24,36.9533333,-121.5936667,5.971
14,2,38.8255,-122.7986667,3.33
23,2.54,36.9675,-121.6075,3.931
19,2.05,38.8246667,-122.7941667,2.76
12,2.1,37.8526667,-122.2316667,6.159
14,2.15,38.8118333,-122.8088333,2.82
1,2.63,37.8663333,-122.2441667,6.279
23,2.16,38.7963333,-122.7963333,0.851
20,2.01,38.7343333,-122.4186667,8.769
16,2.73,38.8271667,-122.8385,1.866
22,2.15,38.8205,-122.7925,3.8
10,2.31,36.4658333,-121.046,6.584
5,2.27,38.7958333,-122.805,4.021
2,2.24,36.266,-120.8101667,5.776
23,2.67,36.6406667,-121.262,10.29
20,2.09,38.8015,-122.8145,3.238
18,2,38.7256667,-122.4195,8.219
11,2.11,36.6775,-121.3045,4.746
7,2.52,38.8066667,-122.7995,0.43
15,2.3,38.821,-122.7956667,3.12
16,2.07,36.9606667,-121.5765,5.831
9,2.24,36.846,-121.4115,8.788
20,2.38,38.7773333,-122.7168333,1.844
17,2.04,36.5425,-121.1093333,4.346
8,2.1,37.3863333,-121.7428333,5.638
1,2.07,37.7155,-122.5353333,2.255
21,2.22,36.4083333,-120.9895,5.491
11,2.29,36.4978333,-120.5243333,13.353
10,2.34,38.8195,-122.8241667,0.049
23,2.15,38.9346667,-122.6596667,1.693
17,2.02,38.8475,-122.814,0.78
11,2.51,36.5986667,-121.2076667,8.463
1,2.03,36.564,-121.1566667,2.162
0,2.65,37.3871667,-121.7428333,6.288
22,2,36.9906667,-121.6518333,6.136
5,3.03,36.6151667,-121.2201667,5.783
20,2.4,36.4971667,-121.072,3.295
23,2.07,36.8651667,-121.5968333,6.914
21,3.66,38.7965,-122.7338333,2.874
9,2.46,38.8065,-122.7981667,3.163
15,2.71,36.7238333,-121.1858333,8.848
15,2.07,38.8228333,-122.7991667,1.57
3,2.36,38.8061667,-122.8126667,3.24
21,2.29,38.8106667,-122.7793333,0.183
14,2,36.6628333,-121.2903333,9.076
22,2.08,37.7565,-122.1401667,7.191
17,2.22,38.8003333,-122.7343333,1.984
15,2.25,38.8371667,-122.7731667,1.294
14,2.19,38.8375,-122.7715,1.434
8,2.18,38.8015,-122.8078333,0.858
23,2.02,37.8756667,-121.8046667,4.312
19,2.11,38.8165,-122.7941667,3.46
5,2.13,36.3088333,-120.8841667,4.842
16,2,36.671,-121.2935,4.056
19,2.05,38.8205,-122.7756667,0.153
23,2.01,38.8101667,-122.816,2.94
8,2.09,38.7801667,-122.7228333,1.404
20,2.18,37.0671667,-122.3576667,6.449
11,2.2,36.9271667,-121.616,4.902
15,2.24,37.7251667,-121.8026667,17.358
4,2.74,37.2538333,-121.6388333,5.467
7,2.26,38.8081667,-122.7966667,3.79
4,2.32,38.8018333,-122.8203333,3.848
20,2.52,36.8195,-121.5341667,4.53
20,2.35,36.5673333,-121.1216667,8.516
13,2.06,38.8316667,-122.8041667,1.53
7,2.41,38.8128333,-122.8126667,2.98
6,3.16,36.6678333,-121.286,2.806
1,2.14,36.4758333,-121.0511667,4.164
16,2.06,36.4618333,-121.0416667,5.394
8,2.13,37.7178333,-122.5421667,6.495
7,2.06,38.824,-122.84,0.729
4,2.29,37.6055,-122.0013333,7.16
21,2.09,36.5561667,-121.1198333,4.536
18,2.22,38.8036667,-122.7341667,2.294
9,2.03,37.5268333,-121.88,7.705
21,2,38.8238333,-122.7956667,3.02
16,2.28,38.8148333,-122.7818333,1.703
15,2.33,38.8185,-122.808,3.75
15,2.65,38.8243333,-122.8081667,4.34
14,2.27,36.641,-121.1005,10.497
11,2.08,36.6448333,-121.0988333,10.017
11,2.61,36.6168333,-121.2246667,5.823
10,3.33,36.6498333,-121.0985,12.387
21,2.56,36.3831667,-120.9611667,7.331
9,2.03,38.8216667,-122.7976667,3.05
8,2.16,38.823,-122.7946667,2.7
7,2.13,38.7655,-122.739,2.281
4,2.38,38.7885,-122.7573333,0.411
16,2.26,36.9538333,-120.271,9.445
16,2.1,37.8743333,-122.242,9.449
20,2.32,38.827,-122.8088333,3.58
13,2.71,38.826,-122.8065,3.09
13,2.61,36.7501667,-121.4475,7.719
9,2.82,38.797,-122.7566667,0.543
4,2.34,36.3545,-120.9361667,6.052
11,2.44,36.8308333,-121.5591667,6.951
11,2.13,38.796,-122.8141667,3.688
10,2.15,36.5436667,-121.131,2.646
20,2.27,36.7995,-121.5196667,5.93
17,2.45,36.588,-121.1848333,4.397
15,2.3,36.4303333,-120.9926667,0.698
21,2.13,36.5413333,-121.106,4.116
15,2.11,38.8765,-122.9523333,4.542
20,2.66,37.3835,-121.736,9.028
10,2.27,38.7806667,-122.763,1.221
22,2.28,37.4698333,-122.2726667,4.415
19,2.56,36.6423333,-121.2485,7.99
2,2.01,37.8771667,-121.9523333,1.994
13,3.13,36.7695,-121.476,6.73
2,2.12,37.2506667,-122.0983333,7.175
23,2.05,38.8095,-122.815,3.84
14,2.06,38.7986667,-122.7326667,2.154
0,2.19,36.6186667,-121.2256667,5.173
9,2.76,38.8036667,-122.8103333,1.96
12,2,37.3698333,-121.731,5.678
0,2.07,38.8178333,-122.8076667,3.72
2,2.48,36.8318333,-121.5616667,7.131
21,2.08,38.8253333,-122.8078333,3.8
19,2.04,38.8096667,-122.7958333,3.47
1,2.9,37.2565,-121.639,6.277
18,2.18,37.5713333,-121.9631667,4.391
