Time,Mag,Lat,Long,Depth,Day,Month
16,2.21,38.7943333,-122.7755,3.511,31,4
14,2.12,37.5083333,-121.6733333,8.74,31,4
23,2.2,37.0891667,-121.398,7.194,30,4
20,2.33,36.5668333,-121.133,9.052,30,4
13,2.17,37.1093333,-121.836,3.993,30,4
13,2.02,36.6446667,-120.6563333,1.406,30,4
12,2.09,36.6275,-120.6311667,2.252,30,4
8,2.49,38.7981667,-122.738,1.984,30,4
4,2.31,38.8111667,-122.7975,3.73,30,4
11,3.52,37.119,-121.5223333,7.651,29,4
9,2.45,38.795,-122.7281667,0.814,29,4
3,2.85,37.117,-121.5228333,6.761,29,4
3,3.59,37.117,-121.5201667,7.551,29,4
10,2.01,36.4776667,-121.057,7.034,25,4
7,2.45,36.4295,-120.9923333,0.968,25,4
2,2.05,38.9053333,-122.689,0.347,25,4
2,2.01,36.6255,-121.2305,3.59,25,4
23,2.05,37.2245,-121.4646667,4.267,24,4
19,2.03,36.775,-121.283,7.846,24,4
17,2.18,37.0903333,-122.3356667,5.829,24,4
16,2.58,36.383,-120.9611667,7.281,23,4
2,2.6,36.8648333,-120.7983333,1.91,23,4
21,2.17,38.1486667,-121.7961667,16.735,22,4
23,2.06,36.8308333,-121.4086667,7.965,21,4
23,2.33,36.5866667,-121.1866667,6.395,21,4
18,2.58,37.0368333,-122.1526667,20.722,21,4
11,2.85,36.7746667,-121.2831667,8.256,21,4
15,2.75,36.8811667,-121.613,7.113,20,4
19,2.37,38.7945,-122.801,3.708,19,4
12,2.26,36.773,-121.2828333,7.966,18,4
12,2.54,36.7741667,-121.283,8.176,18,4
16,2.32,37.0963333,-121.3905,16.444,17,4
11,2.26,38.8113333,-122.8163333,3.35,17,4
0,2.14,38.8361667,-122.8778333,2.442,17,4
15,2,38.796,-122.8081667,3.478,16,4
1,2.04,37.2948333,-121.675,2.758,16,4
11,2.2,36.848,-121.5763333,5.991,15,4
9,2.84,36.8481667,-121.5768333,5.921,15,4
23,2.37,38.7851667,-122.7538333,1.751,14,4
17,2.01,37.659,-121.7426667,3.742,14,4
10,2.24,36.4595,-121.0385,5.019,14,4
4,2.17,36.8503333,-121.5776667,6.011,14,4
3,2.85,36.4621667,-121.04,5.764,14,4
20,2.94,38.817,-122.8093333,3.13,12,4
5,2.05,36.5028333,-120.9928333,5.345,11,4
8,2.41,36.96,-121.5903333,4.102,10,4
16,2.72,38.8095,-122.798,1.33,9,4
0,2.13,38.3496667,-122.6325,6.538,9,4
10,2.11,36.645,-121.0791667,11.724,8,4
2,2.08,38.8485,-122.4896667,7.569,8,4
0,2.2,38.848,-122.4911667,7.789,8,4
0,2.21,38.8266667,-122.7978333,3.08,7,4
17,2.31,38.8176667,-122.8091667,3.66,6,4
18,2.47,38.8226667,-122.811,3.3,5,4
3,2.11,36.0691667,-121.5798333,6.813,4,4
22,2.09,38.8085,-122.8146667,3.58,2,4
18,2.48,36.599,-121.1973333,2.765,2,4
15,2.23,37.9306667,-121.9316667,3.191,2,4
5,3.15,37.7068333,-122.5163333,4.865,2,4
4,2.59,37.7058333,-122.5165,5.145,2,4
