Month,Day,Time,Mag,Lat,Long,Depth
4,17,15,2.06,36.5885,-121.1066667,7.632
4,17,11,2.26,36.5531667,-121.057,8.574
4,16,21,2.06,36.6861667,-121.3128333,3.904
4,16,17,2.02,37.2861667,-121.662,6.328
4,15,11,2.23,38.775,-122.7448333,1.509
4,14,16,2.13,38.7761667,-122.752,0.367
4,14,14,2.16,38.3905,-122.2148333,7.257
4,14,12,2.3,36.6193333,-121.116,8.677
4,13,21,2.94,38.8326667,-122.7958333,0.956
4,13,19,2.27,36.4661667,-121.046,6.944
4,12,8,2.15,37.1263333,-121.4578333,12.321
4,11,0,3.03,38.858,-122.8001667,1.641
4,10,13,2.07,38.8146667,-122.7945,3.032
4,10,10,2.85,38.7601667,-122.7135,0.989
4,9,10,2.18,36.558,-121.1538333,6.562
4,9,9,2.11,36.5575,-121.1526667,6.742
4,8,19,2.87,36.5901667,-121.1908333,6.695
4,8,13,2,36.8953333,-121.6061667,1.408
4,6,12,2.27,36.677,-121.3003333,2.566
4,5,20,2.11,36.6625,-121.2898333,8.876
4,4,21,2.17,38.8208333,-122.8006667,2.341
4,4,14,2.86,36.344,-120.916,4.032
4,3,21,3.65,38.8038333,-122.7376667,1.452
4,3,5,2.14,36.2395,-120.8038333,9.091
4,1,14,2.13,38.7753333,-122.75,0.223
4,1,12,2.2,38.8356667,-122.8791667,2.169
3,30,23,2.5,38.9041667,-122.5896667,5.465
3,28,16,2.21,37.2528333,-121.6386667,5.558
3,28,0,2,38.8216667,-122.7983333,1.929
3,26,22,2.06,36.6373333,-121.226,8.02
3,26,11,2.04,38.824,-122.8018333,2.461
3,26,10,2.27,38.4196667,-122.2075,8.416
3,26,6,2.22,36.5795,-121.1746667,5.242
3,25,14,2.09,38.796,-122.806,3.047
3,25,10,2.79,36.859,-121.5931667,7.014
3,25,8,2.22,36.579,-121.1751667,5.122
3,25,7,2.56,36.58,-121.1751667,5.142
3,25,7,2,36.5803333,-121.176,5.152
3,24,16,3.08,38.8215,-122.7988333,2.679
3,23,22,2,38.8013333,-122.8026667,1.089
3,23,18,3.11,38.8283333,-122.7968333,0.329
3,23,17,3.3,38.7746667,-122.7213333,1.236
3,22,23,2.28,36.5636667,-120.703,11.27
3,21,8,2.84,36.5621667,-120.7253333,10.03
3,21,8,3.51,36.5621667,-120.7085,12.61
3,20,14,2.73,38.8225,-122.7678333,1.273
3,20,14,2.2,36.6045,-121.2153333,8.823
3,20,2,2.1,38.7841667,-122.7251667,1.711
3,19,5,2.2,36.9853333,-121.6445,5.186
3,19,3,2.16,37.3813333,-121.7383333,6.773
3,19,3,2.57,37.2543333,-121.6391667,5.778
3,18,16,2.28,38.7473333,-122.696,1.958
3,18,5,2.41,36.7123333,-121.3451667,1.369
3,17,20,2.13,38.7783333,-122.7165,1.981
3,17,20,2.09,37.9078333,-121.9748333,13.66
3,16,9,2.5,38.7995,-122.7718333,0.959
3,15,18,3.16,38.8178333,-122.7781667,0.461
3,15,18,2.68,38.8173333,-122.8016667,1.791
3,15,3,2.79,38.7928333,-122.7661667,0.471
3,14,3,2.38,36.4785,-121.0555,7.274
3,12,8,2.07,36.4745,-121.0426667,2.024
3,11,18,2.13,36.6411667,-121.2333333,7.38
3,11,17,3.12,36.6438333,-121.2348333,7.78
3,11,15,2.29,36.5913333,-121.1983333,7.43
3,11,4,2.07,36.657,-121.277,2.716
3,10,16,2.22,36.587,-121.1875,6.38
3,10,4,2.45,38.825,-122.8073333,1.331
3,9,8,2.41,38.7891667,-122.7733333,0.481
3,9,4,2.12,38.8061667,-122.473,8.653
3,7,23,2.2,36.8521667,-122.407,2.076
3,7,20,2.45,36.825,-122.4305,4.156
3,7,16,2.47,36.8561667,-122.4256667,6.996
3,7,7,2.03,36.9743333,-121.6218333,4.671
3,7,3,2.86,36.9753333,-121.6253333,4.991
3,7,2,2.16,38.8176667,-122.7996667,1.201
3,7,1,2.74,38.7586667,-122.7146667,1.661
3,6,9,2.68,38.8148333,-122.8081667,3.891
3,5,2,2.49,38.776,-122.7466667,0.155
3,4,23,2.48,36.5016667,-120.99,5.585
3,4,8,2.42,37.3023333,-122.0791667,5.776
3,3,12,2.09,37.8656667,-122.2381667,9.099
3,2,22,2.03,36.5875,-120.7115,11.157
3,2,16,2.05,37.5908333,-121.6955,5.207
3,1,16,2.17,36.9258333,-121.4928333,3.12
3,1,7,2.03,37.4161667,-121.7656667,7.048
3,1,6,3.3,37.4145,-121.764,7.937
2,31,10,2.13,36.3721667,-121.0111667,0.211
2,31,8,2.91,36.786,-121.3916667,3.366
2,30,18,2.26,37.2911667,-121.6685,3.248
2,30,17,2.21,37.4655,-121.4441667,4.715
2,30,15,2.26,37.7838333,-121.9526667,8.556
2,29,16,2.13,36.6791667,-121.3026667,3.746
2,29,11,2.15,38.8326667,-122.8685,1.559
2,29,6,2.17,38.787,-122.7565,1.031
2,28,22,2.6,38.7991667,-122.8155,3.148
2,28,8,2.08,37.7845,-121.9535,8.846
2,27,23,2.19,37.7853333,-121.9531667,8.466
2,27,23,2.25,37.7845,-121.9543333,7.736
2,27,21,2.07,37.7855,-121.9518333,8.488
2,27,15,2.04,38.7723333,-122.715,1.811
2,27,11,2.12,37.98,-122.0645,15.646
2,27,7,2.67,38.7686667,-122.7411667,2.121
2,26,15,2,36.6165,-121.0706667,8.937
2,25,16,2.27,37.3313333,-121.6998333,6.692
2,25,12,2.46,36.4965,-121.0723333,2.974
2,25,10,2.2,38.3281667,-122.5761667,7.537
2,24,23,2.23,37.8655,-122.2421667,11.249
2,24,17,3.31,38.785,-122.7716667,2.111
2,24,15,2.45,37.9026667,-122.213,8.336
2,23,13,2.64,37.3936667,-121.7833333,0.596
2,23,8,2.1,36.5683333,-121.106,9.636
2,23,7,2.11,38.776,-122.7168333,1.821
2,22,21,2.44,36.5438333,-121.0953333,1.344
2,22,4,2.57,38.8201667,-122.7676667,1.371
2,22,2,2.47,38.8681667,-122.791,2.481
2,21,16,2.94,37.3933333,-121.7826667,2.107
2,21,15,2.48,38.836,-122.857,0.459
2,20,17,2.06,38.8213333,-122.8056667,3.451
2,19,16,2.11,36.5693333,-121.1058333,9.706
2,19,7,2.27,36.5685,-121.1051667,9.696
2,18,8,2.03,38.8045,-122.7991667,1.051
2,16,13,2.7,36.8513333,-121.583,6.234
2,15,23,2.3,38.753,-122.7321667,1.831
2,15,19,2.15,38.7616667,-122.7151667,1.391
2,14,10,3.54,38.793,-122.7363333,1.301
2,13,19,2.13,36.447,-121.8475,4.786
2,12,11,2.55,38.85,-122.785,1.511
2,12,10,2.15,38.8186667,-122.7948333,0.431
2,12,10,2,38.8193333,-122.7815,1.561
2,12,10,2.54,38.8205,-122.7795,1.911
2,12,1,2.2,37.753,-121.9385,8.922
2,11,13,2.17,37.353,-121.718,7.061
2,11,3,3.03,36.7831667,-121.5255,11.292
2,10,23,2.18,36.4048333,-121.8941667,11.366
2,10,5,2.83,38.82,-122.8016667,2.971
2,10,0,2.01,38.8371667,-122.8816667,2.679
2,9,14,2.24,38.7925,-122.4656667,8.373
2,9,6,2.04,38.8296667,-122.4563333,7.803
2,8,6,2.16,38.8518333,-122.8005,0.071
2,8,3,2.48,36.7996667,-121.5126667,5.428
2,7,17,2.38,36.4898333,-121.0631667,2.024
2,7,15,2.01,38.8056667,-122.7825,0.921
2,7,6,2.01,38.7405,-122.735,2.771
2,7,5,3.06,36.6098333,-120.7453333,5.577
2,6,10,2.05,36.9836667,-121.6298333,3.931
2,5,22,2.64,38.8311667,-122.827,0.609
2,5,22,2.03,38.8311667,-122.8293333,0.059
2,5,10,2.06,38.8026667,-122.7446667,0.411
2,4,7,2.44,38.8098333,-122.7541667,0.081
2,3,5,2.29,36.6171667,-121.2236667,4.933
2,2,17,2.37,38.818,-122.7776667,1.431
2,2,0,2.8,36.873,-121.6031667,6
2,1,19,2.28,36.6738333,-121.296,3.576
2,1,10,2.08,36.9718333,-121.6086667,3.491
1,27,19,2.52,37.756,-121.9528333,9.922
1,27,10,2.03,38.7901667,-122.7566667,1.531
1,27,2,2.31,38.7721667,-122.7168333,1.781
1,26,8,2.28,38.8035,-122.8043333,1.571
1,26,8,2.67,36.545,-121.1358333,8.486
1,24,6,2.21,36.4661667,-121.045,6.964
1,23,2,2.3,38.7511667,-122.7075,1.828
1,22,23,2.48,36.5945,-121.2025,8.385
1,22,19,2.55,38.7716667,-122.7268333,0.501
1,22,10,2.07,38.7786667,-122.719,1.751
1,22,3,2.38,36.6176667,-121.2251667,5.193
1,21,19,2.48,36.9633333,-121.5881667,6.591
1,21,14,2.3,36.9631667,-121.5888333,6.301
1,21,14,2.32,36.4741667,-120.7015,4.946
1,21,1,2.03,36.9028333,-121.4853333,5.474
1,20,21,2.12,38.8291667,-122.8056667,1.341
1,19,17,2,36.2495,-120.821,7.477
1,18,6,2.23,38.9105,-122.5798333,7.013
1,17,14,3.02,38.825,-122.7958333,0.651
1,16,20,2.89,37.6135,-122.4745,8.198
1,16,5,2.34,38.7933333,-122.7236667,1.541
1,15,21,2.19,38.7548333,-122.7246667,0.991
1,15,19,2.37,37.1311667,-122.3255,11.3
1,15,14,2.1,38.7863333,-122.7753333,0.861
1,15,7,2.06,36.8006667,-121.5141667,5.618
1,13,19,2.52,38.7466667,-122.7105,1.978
1,13,17,2.53,37.4791667,-121.5558333,5.215
1,12,2,2.16,38.8076667,-122.7753333,0.191
1,11,5,2.09,36.8786667,-121.873,7.321
1,10,13,2.05,38.8045,-122.771,1.771
1,10,10,2.42,36.5941667,-121.195,6.105
1,10,10,3.31,36.5928333,-121.1931667,6.185
1,10,0,2.06,36.9685,-121.6075,3.181
1,9,16,2.22,38.4923333,-122.6253333,1.478
1,9,16,2.03,36.9686667,-121.6073333,3.641
1,9,13,3.08,36.9731667,-121.612,3.291
1,9,13,2.98,36.9725,-121.612,3.741
1,9,13,2.22,36.975,-121.6091667,3.101
1,9,13,3.36,36.9718333,-121.6103333,3.361
1,8,18,2.01,36.6001667,-121.202,2.435
1,8,12,2.07,36.623,-121.2326667,5.86
1,8,6,2.35,36.5893333,-120.6883333,12.267
1,8,2,2,37.4765,-121.8318333,7.038
1,7,14,2.69,38.7846667,-122.757,0.011
1,5,7,2.85,36.556,-121.1483333,6.85
1,5,4,2.39,36.5595,-121.1525,6.052
1,5,0,2.95,38.7916667,-122.728,0.991
1,5,0,2.6,37.8666667,-122.2406667,10.047
1,4,6,2.47,36.5565,-121.149,6.812
1,4,0,2.06,38.8231667,-122.7651667,2.021
1,3,19,2.21,38.7945,-122.825,1.818
1,3,14,2.26,38.8226667,-122.8036667,3.09
1,3,12,2.54,38.7665,-122.7133333,0.824
1,2,16,2.1,37.7385,-121.9445,14.487
1,2,14,2.18,37.7453333,-121.9463333,14.707
1,2,12,2.06,37.7423333,-121.9426667,13.607
1,2,11,3.49,37.7528333,-121.9476667,15.782
1,2,10,2.71,37.7495,-121.9461667,14.586
1,2,10,2.13,37.7468333,-121.9475,14.627
1,2,10,4,37.7481667,-121.9423333,15.964
1,2,10,4,37.7425,-121.9373333,15.594
1,2,9,2.29,36.7331667,-121.386,2.995
1,2,8,2.72,37.738,-121.944,15.037
1,2,8,3.01,37.7383333,-121.941,15.505
1,2,8,3.8,37.747,-121.9401667,15.644
1,2,8,3.15,37.7453333,-121.9403333,15.464
1,1,19,2.04,38.9155,-122.5748333,6.163
1,1,12,2.69,36.5478333,-121.1366667,9.12
0,31,23,3.47,38.9013333,-122.992,4.851
0,31,12,2.02,36.8923333,-121.608,1.763
0,30,21,2.41,38.827,-122.7633333,2.471
0,30,11,2.1,37.0931667,-122.0335,8.073
0,30,11,2.92,37.0916667,-122.0355,9.853
0,30,4,2.07,38.8363333,-122.8758333,2.859
0,28,23,2.24,37.2415,-122.022,6.416
0,28,17,2.15,38.7701667,-122.7443333,2.221
0,27,17,2.39,37.8196667,-121.3995,13.184
0,27,15,2.26,36.9963333,-121.658,4.796
0,26,0,2.07,38.819,-122.8406667,0.109
0,25,15,2.02,36.7335,-121.3305,7.669
0,25,1,2.15,38.8173333,-122.8055,3.673
0,25,0,2.3,36.5646667,-121.1548333,2.652
0,24,6,2.25,38.8215,-122.8406667,0.607
0,23,21,2.06,38.8056667,-122.7956667,4.417
0,22,16,2.1,38.6521667,-123.3595,4.329
0,21,6,2.52,36.2596667,-120.8206667,6.381
0,20,6,2.04,36.6063333,-121.2191667,8.177
0,20,1,3.05,36.9638333,-121.5941667,7.801
0,19,15,2.36,37.7205,-122.5455,7.293
0,19,13,2.14,37.3716667,-122.1433333,6.015
0,18,20,3.3,38.813,-122.7918333,3.511
0,18,2,2,36.6523333,-121.2715,5.522
0,16,0,2.46,38.7766667,-122.7191667,1.564
0,15,19,2.3,36.5845,-121.179,3.008
0,15,19,2.93,36.5858333,-121.1791667,3.558
0,15,19,2.1,36.5673333,-121.0271667,8.103
0,15,19,2.28,37.7328333,-122.1343333,9.171
0,15,17,2.01,36.5733333,-121.04,8.099
0,15,15,2.62,36.5731667,-121.0348333,7.873
0,15,3,2.23,38.7688333,-122.7433333,1.263
0,15,1,2.29,38.8188333,-122.7936667,2.613
0,14,4,2.77,36.7046667,-121.3358333,2.539
0,13,6,2.26,36.9808333,-121.6241667,7.549
0,13,6,3.04,36.9791667,-121.625,7.919
0,12,7,2.09,36.6496667,-121.2651667,4.663
0,11,16,2.1,38.7688333,-122.7198333,1.625
0,11,9,2.23,36.4633333,-121.0365,1.85
0,10,23,2.25,37.7591667,-122.1633333,2.281
0,10,15,2.03,36.9796667,-121.6268333,5.801
0,10,10,2.11,36.5928333,-121.1998333,7.768
0,10,10,2.73,36.5935,-121.2001667,8.358
0,10,0,2.64,38.6803333,-122.909,4.658
0,9,8,2.36,36.7426667,-121.3365,4.835
0,9,7,3.19,36.244,-120.8258333,1.357
0,8,19,2.17,38.8186667,-122.7923333,1.68
0,7,18,2.08,36.8036667,-121.3866667,6.855
0,7,14,4.3,36.806,-121.3898333,7.985
0,7,9,2.6,38.608,-122.8113333,6.537
0,7,7,2.15,38.3705,-122.633,1.421
0,7,6,2.45,38.6071667,-122.8145,6.607
0,6,2,2.79,37.7558333,-121.9416667,8.98
0,4,16,2.72,38.7878333,-122.7758333,1.371
0,4,12,2.15,36.77,-121.2846667,9.146
0,3,23,2.03,36.7685,-121.3815,5.136
0,1,14,2.18,36.5691667,-121.1573333,3.413
0,1,2,2.31,38.7683333,-122.7163333,1.584
10,29,23,2.15,38.4415,-122.4698333,9.487
10,28,14,3.33,36.4653333,-120.6435,9.111
10,28,8,2,38.7946667,-122.7633333,0.989
10,27,10,2.21,36.9728333,-121.5908333,0.731
10,25,21,2.07,36.3093333,-120.88,6.376
10,24,18,2.09,37.7821667,-122.177,6.231
10,24,17,2.13,36.9556667,-121.4476667,4.579
10,24,6,3.14,36.3366667,-120.8786667,11.72
10,24,5,2.09,38.8153333,-122.7953333,3.394
10,23,12,2.39,38.9738333,-122.533,3.978
10,23,12,3.16,38.8248333,-122.8281667,2.079
10,22,22,2.47,38.7648333,-122.709,2.064
10,22,15,3.28,38.7866667,-122.774,2.401
10,21,19,2.22,38.8221667,-122.8233333,2.162
10,21,4,2.28,38.7941667,-122.7333333,0.464
10,21,2,3.02,36.5998333,-121.208,8.591
10,21,0,2.37,36.446,-121.7748333,10.498
10,20,12,2.45,38.1253333,-122.1665,2.139
10,20,4,2.12,38.8221667,-122.762,1.333
10,20,2,2.26,36.4091667,-120.988,7.921
10,19,13,2.47,36.5993333,-121.1988333,3.473
10,19,5,2.07,38.7943333,-122.7621667,0.929
10,18,17,2.25,38.828,-122.7943333,0.739
10,18,13,2.08,38.8166667,-122.8196667,1.24
10,18,12,2.94,36.3855,-121.5905,7.649
10,18,4,2.51,38.806,-122.7391667,1.52
10,18,1,2.46,38.8236667,-122.8026667,3.068
10,16,18,2.62,36.6426667,-121.2573333,5.421
10,16,9,2.22,36.6343333,-121.1595,8.818
10,16,8,2.02,38.8305,-122.7995,1.583
10,15,23,2.6,38.817,-122.7635,0.902
10,15,19,2.02,36.5008333,-121.081,4.497
10,15,3,2.35,37.8741667,-122.2415,9.579
10,14,0,2.92,36.4855,-120.657,8.431
10,13,17,2.75,37.5871667,-121.6981667,5.414
10,13,15,2.38,37.5885,-121.6986667,5.89
10,12,16,2.13,36.7231667,-121.3673333,2.535
10,12,7,2,36.6428333,-121.2573333,5.241
10,12,6,2.12,36.9268333,-121.229,17.454
10,11,3,2.25,36.4953333,-120.6493333,8.461
10,10,6,2.07,38.8231667,-122.7923333,0.083
10,10,4,2.03,36.6126667,-121.2205,5.921
10,10,4,2.89,36.7603333,-121.4575,6.943
10,10,2,2.7,36.6138333,-121.2206667,5.891
10,10,1,2.15,36.4408333,-120.6265,14.746
10,7,22,2.13,37.3735,-121.7336667,6.877
10,7,16,2.58,37.2031667,-122.0638333,14.519
10,6,17,2.02,38.7818333,-122.7735,1.261
10,6,14,2.2,37.2123333,-121.6623333,5.687
10,6,14,3.7,37.209,-121.6633333,6.677
10,6,7,2.07,38.7851667,-122.758,0.751
10,5,12,2.43,38.8095,-122.813,3.63
10,4,23,2.06,36.973,-121.6176667,4.311
10,4,21,2.19,38.771,-122.7083333,1.974
10,4,6,2.01,38.7723333,-122.716,1.934
10,3,11,2.12,38.3235,-120.9373333,0.387
10,3,10,2.1,36.4091667,-120.9891667,5.391
10,3,10,2.07,38.8101667,-122.7783333,1.533
10,3,9,2.11,36.7168333,-121.1961667,4.383
10,2,17,2.27,36.684,-121.3098333,3.853
9,31,2,2.97,38.7961667,-122.7811667,3.881
9,30,21,2.04,38.357,-122.3843333,8.681
9,30,18,2.07,38.7776667,-122.7228333,1.444
9,29,1,2.08,36.0165,-121.5723333,13.428
9,28,10,2.37,38.038,-122.2553333,7.313
9,27,11,2.1,36.601,-121.202,5.293
9,27,0,2.06,36.4978333,-121.0738333,3.135
9,26,10,2.31,37.2245,-122.1351667,8.216
9,24,15,3.55,36.7023333,-121.3361667,4.403
9,24,10,2.64,36.4753333,-121.0471667,1.595
9,23,22,2.12,38.5083333,-122.2955,0.686
9,22,4,2.48,38.7775,-122.7456667,2.043
9,21,5,2.54,38.7423333,-122.699,0.626
9,20,10,3.41,37.9115,-122.1496667,7.565
9,20,9,2.1,38.1393333,-122.4505,5.348
9,20,4,2.19,36.6591667,-121.2858333,8.366
9,20,2,3.1,36.6595,-121.2848333,8.756
9,19,21,2.37,36.6225,-121.1116667,5.661
9,19,11,2,37.3023333,-121.6761667,6.158
9,19,10,2.39,37.9086667,-122.1515,6.717
9,19,10,2.47,37.909,-122.1525,6.707
9,19,8,3.5,37.9063333,-122.146,7.814
9,19,7,2.57,37.9061667,-122.1488333,6.857
9,18,8,2.57,38.8258333,-122.7641667,2.188
9,18,8,2.91,38.8215,-122.7658333,1.452
9,17,10,2.06,36.6563333,-121.2823333,8.206
9,17,7,2.3,36.6596667,-121.2868333,8.306
9,17,7,2.79,36.6593333,-121.2876667,7.466
9,17,7,3.01,36.6578333,-121.2835,8.206
9,17,2,2.24,38.4501667,-122.6428333,9.889
9,15,21,2.33,37.8308333,-122.0536667,13.373
9,14,20,2.07,36.4606667,-121.0393333,5.199
9,14,17,2.25,36.4596667,-121.0405,5.099
9,14,13,2.06,36.461,-121.0398333,5.329
9,14,12,2.8,36.4621667,-121.0403333,6.159
9,14,11,2.83,36.669,-121.2881667,2.906
9,13,6,2.3,36.2451667,-120.8046667,6.616
9,13,0,2.68,36.654,-121.2728333,5.506
9,12,20,2.15,38.169,-122.0268333,1.969
9,12,12,2.02,36.5595,-121.1558333,6.775
9,11,22,2.13,36.3661667,-121.8441667,9.032
9,11,5,2,38.2118333,-122.0001667,54.206
9,11,3,2.03,37.862,-121.9951667,6.343
9,11,2,2.23,37.8306667,-122.0561667,12.743
9,10,22,3.06,37.8346667,-122.0591667,13.313
9,10,21,2.23,36.7621667,-121.3971667,9.276
9,10,14,2.77,36.7621667,-121.3975,9.486
9,9,19,2.01,36.6023333,-121.213,8.481
9,8,2,2.28,36.4698333,-121.0485,4.977
9,6,22,2.01,36.0201667,-121.5676667,6.078
9,6,0,2.55,38.3318333,-122.5731667,9.776
9,4,14,2.1,37.4661667,-121.819,6.868
9,3,22,2.73,38.8138333,-122.813,2.48
9,3,22,2.08,38.8253333,-122.8115,3.261
9,3,22,3.42,38.8161667,-122.8098333,2.321
9,3,9,4.13,38.8393333,-122.8095,0.778
9,3,9,2.1,38.8391667,-122.8231667,1.019
9,3,9,3.57,38.8323333,-122.8131667,0.749
9,1,9,2.31,36.5665,-121.0341667,6.517
9,1,7,2.02,36.8191667,-120.9325,0.341
8,30,1,2.47,36.4981667,-121.0738333,3.165
8,30,0,2.02,38.8381667,-122.8196667,0.812
8,29,20,2.24,36.8085,-121.3698333,6.47
8,29,13,2.2,36.5658333,-121.1555,2.995
8,28,18,2.05,36.659,-121.284,6.946
8,27,19,3.63,38.76,-122.7211667,1.791
8,27,17,2.59,36.6551667,-121.2796667,7.326
8,27,13,2.79,36.654,-121.2785,7.056
8,27,9,2.47,36.8096667,-121.3715,6.19
8,26,19,2.03,38.7475,-122.448,4.793
8,26,6,2.87,36.6551667,-121.278,6.656
8,26,6,2.05,36.6546667,-121.2773333,6.796
8,26,6,2.85,36.6528333,-121.2758333,6.746
8,26,5,2.66,36.6536667,-121.2766667,6.716
8,25,7,3.5,36.8201667,-121.3545,6
8,24,0,2.24,37.868,-122.2433333,7.579
8,22,18,2.13,36.239,-120.8018333,7.096
8,22,6,2.26,36.3051667,-120.874,7.015
8,22,5,2.72,38.7688333,-122.7338333,1.292
8,22,4,2.89,38.7713333,-122.744,1.493
8,21,10,2.05,36.4445,-120.9958333,7.199
8,20,23,2.02,36.565,-121.0791667,7.107
8,20,3,2.13,37.0625,-122.2861667,5.139
8,17,18,2.89,38.7928333,-122.7358333,0.778
8,17,2,2.84,38.8188333,-122.7936667,4.269
8,16,14,2.64,36.9716667,-121.6146667,4.561
8,16,14,3.2,36.6478333,-121.2596667,2.456
8,16,0,2.28,38.8303333,-122.7995,2.991
8,14,23,2.17,38.8163333,-122.794,0.88
8,13,12,2.23,38.811,-122.8035,1.881
8,12,12,2.44,38.824,-122.765,1.893
8,12,5,2.31,38.8201667,-122.8106667,0.41
8,11,18,2.01,38.7665,-122.7271667,0.096
8,11,14,2.23,36.5853333,-121.3183333,9.177
8,11,7,2.85,36.5373333,-120.668,7.594
8,9,10,2.19,37.1108333,-121.8363333,2.2
8,7,21,2.47,36.4505,-121.0158333,0.139
8,7,1,2.21,38.3803333,-122.6071667,1.444
8,6,12,2.28,38.8393333,-122.8016667,0.74
8,6,10,2.43,38.7721667,-122.7193333,0.922
8,6,2,2.14,38.8186667,-122.7975,2.626
8,6,0,2.07,36.4971667,-121.0745,4.085
8,5,21,2.13,38.7911667,-122.7308333,0.447
8,5,15,2.7,36.53,-120.6675,8.484
8,4,19,3.03,37.8391667,-122.22,10.463
8,4,18,3,37.8363333,-122.2281667,8.123
8,4,18,4,37.8431667,-122.2225,11.013
8,3,19,2.1,38.2996667,-121.8858333,17.587
8,3,5,2.2,36.699,-121.332,3.929
8,3,5,2.28,36.6991667,-121.331,3.789
8,3,3,2.18,38.3741667,-122.6028333,0.734
8,2,2,2.78,37.6396667,-122.0378333,4.474
8,1,7,2.03,38.3796667,-122.6006667,1.014
8,1,3,2.36,38.3771667,-122.6055,1.134
7,30,16,2.05,38.3765,-122.6026667,0.824
7,30,6,2.18,36.8178333,-121.535,4.324
7,30,1,2.02,36.401,-120.9666667,0.731
7,29,15,2.54,38.8536667,-122.7813333,1.323
7,28,12,2.13,36.9576667,-121.573,6.011
7,28,9,3.35,38.2311667,-122.2023333,1.202
7,28,9,2.06,38.7503333,-122.7161667,0.775
7,28,9,2.91,37.3446667,-121.7095,7.248
7,28,9,2.38,37.3448333,-121.709,6.968
7,28,9,2.01,37.3443333,-121.71,7.295
7,28,9,2.48,37.3471667,-121.713,7.125
7,27,15,2.36,38.8103333,-122.7883333,2.353
7,27,15,2.27,38.7516667,-122.7258333,1.161
7,26,11,2.33,36.5468333,-121.1383333,6.605
7,25,13,2.39,37.716,-121.9255,12.198
7,24,18,2.02,38.48,-122.7651667,4.931
7,24,11,2.6,36.9905,-121.6518333,4.726
7,24,0,2.51,37.3005,-121.6735,6.82
7,23,21,2.19,38.0871667,-122.4103333,12.67
7,22,12,2.73,37.9686667,-122.8313333,12.724
7,21,11,2.67,38.8013333,-122.799,1.511
7,21,8,2.82,38.8213333,-122.7613333,1.957
7,19,21,2.24,38.8215,-122.8228333,1.519
7,19,7,2.14,36.6206667,-121.2268333,5.061
7,18,16,2,38.7698333,-122.7145,1.192
7,17,21,2.24,36.3691667,-120.9398333,8.411
7,16,20,2.19,36.2736667,-120.8026667,5.992
7,16,13,2.72,38.38,-122.1856667,8.467
7,16,11,2.33,37.7201667,-121.7868333,2.219
7,15,22,2.26,38.8353333,-122.8295,1.466
7,14,20,2.33,38.8228333,-122.7941667,2.556
7,13,16,2.13,36.8201667,-121.543,5.814
7,12,9,2.74,37.4746667,-121.8211667,7.02
7,12,8,3.01,39.0175,-122.4226667,1.114
7,12,4,2.09,36.5125,-121.0706667,8.245
7,11,18,2.17,38.8183333,-122.7928333,1.99
7,11,17,2.66,38.7508333,-122.7095,0.904
7,11,7,2.29,36.641,-121.2543333,4.376
7,10,22,2.26,38.3975,-122.4036667,11.581
7,10,13,2.22,37.9048333,-122.2058333,3.882
7,9,18,2.13,36.7793333,-121.3875,3.886
7,9,15,2.81,38.8366667,-122.8805,2.646
7,9,2,2.14,36.5925,-121.1963333,6.598
7,7,9,2.07,38.0678333,-121.929,21.569
7,7,5,2.14,38.79,-122.795,0.971
