Time,Mag,Lat,Long,Depth
18,2.07,38.806,-122.7961667,2.722
12,2.17,38.7616667,-122.741,0.879
9,2.44,38.7943333,-122.7656667,1.204
19,2.09,37.7438333,-122.1488333,5.087
18,2.33,38.8286667,-122.7675,0.59
7,2.97,38.8028333,-122.8078333,2.309
16,2.25,38.8268333,-122.8661667,1.973
13,2.08,38.7921667,-122.7765,2.036
10,2.37,36.99,-120.7908333,6.747
10,2.53,38.788,-122.7778333,2.094
7,2,37.8058333,-122.0745,11.553
6,2.2,36.4398333,-121.0143333,5.391
0,2.14,38.8023333,-122.8146667,2.425
17,2.19,36.9723333,-121.6156667,4.128
18,2.01,38.7943333,-122.8043333,1.759
18,2.18,37.3725,-122.2223333,7.37
17,2.39,37.3705,-122.2181667,7.49
17,2.31,37.3731667,-122.221,7.143
3,2.31,38.8053333,-122.8088333,2.219
20,2.21,38.8181667,-122.8048333,2.015
16,2.21,38.8043333,-122.804,0.459
13,3.22,36.7953333,-121.4246667,10.224
11,2.19,36.7681667,-121.4703333,6.173
4,2.15,36.5553333,-121.1488333,6.722
0,2.48,38.7931667,-122.7781667,0.584
0,2.77,38.8091667,-122.7931667,1.511
18,2.39,37.8045,-122.0755,11.514
17,2.29,37.21,-122.1125,12.67
16,2.04,36.4845,-121.0625,5.295
8,2.23,38.8225,-122.804,2.305
20,2.42,36.5851667,-121.1805,4.797
6,2.6,38.8121667,-122.8073333,2.876
20,2.07,36.9826667,-120.7821667,8.177
13,2.08,38.7898333,-122.749,1.706
4,2.13,38.7928333,-122.8048333,2.781
0,2.45,38.8085,-122.7978333,3.082
20,2.21,36.8195,-121.542,5.54
13,2.09,38.7911667,-122.7751667,3.257
5,2.26,38.82,-122.8101667,3.049
17,2.84,36.2325,-120.7996667,8.127
7,2.33,38.7991667,-122.8016667,0.541
0,2.07,36.7081667,-121.3426667,3.279
9,2.05,38.8068333,-122.7896667,0.712
23,2.88,37.8558333,-122.2426667,8.856
21,2.86,36.8448333,-121.5783333,7.053
18,2.21,38.8191667,-122.8031667,2.255
15,2.28,36.5248333,-121.0893333,1.344
23,2.3,36.662,-121.2776667,11.285
2,2.23,36.5828333,-121.1196667,7.478
1,2.75,36.5841667,-121.1211667,7.688
0,2.54,36.7466667,-121.4345,5.888
17,2.3,38.7941667,-122.8096667,2.489
7,2.49,36.4856667,-121.0176667,8.557
3,2.06,38.8086667,-122.8121667,2.837
13,2.28,36.8903333,-121.3371667,26.402
6,2.04,38.7946667,-122.7568333,0.765
6,2.06,36.5536667,-121.0825,10.134
13,2.31,38.8301667,-122.8693333,1.663
6,2.15,38.8686667,-122.8211667,1.355
1,2.19,36.516,-121.0888333,1.864
2,3.05,38.7761667,-122.7451667,1.296
13,2.3,38.8238333,-122.7998333,2.085
22,2.73,36.9863333,-120.7845,7.797
3,2.82,38.8295,-122.8091667,1.493
2,2.03,36.5301667,-121.0873333,1.504
21,2.41,38.8133333,-122.8135,2.076
18,3.22,38.8228333,-122.8083333,2.339
14,2.01,36.4051667,-120.9755,5.355
17,2.41,36.5228333,-121.0848333,2.694
16,2.17,38.8246667,-122.7966667,1.225
14,2.78,36.5278333,-121.0905,1.154
14,2.51,36.5275,-121.0903333,1.124
13,2.08,36.5176667,-121.0916667,1.354
12,2.32,36.5261667,-121.0903333,0.984
20,2.91,36.7828333,-121.4823333,4.068
13,3.18,38.788,-122.7768333,1.804
10,2.22,36.8115,-121.5313333,5.23
4,2.13,36.5181667,-121.0936667,1.364
4,2.51,36.5166667,-121.0933333,1.464
4,2.15,36.5175,-121.0906667,1.624
4,4.34,36.5195,-121.0935,1.434
3,2.08,36.5175,-121.0933333,1.404
18,2.64,37.4273333,-121.8368333,1.863
13,2.64,38.014,-122.3455,7.956
1,2.3,38.8075,-122.7923333,1.363
23,3.04,38.8066667,-122.7918333,0.622
14,2.5,38.769,-122.7425,1.129
13,2.33,38.8041667,-122.7913333,0.621
1,2.12,38.7873333,-122.769,1.254
8,2.3,38.805,-122.7916667,0.662
7,2.33,36.5203333,-121.0911667,1.504
5,2.1,36.5186667,-121.09,1.624
5,3.02,36.5286667,-121.0961667,0.744
11,2.38,38.7936667,-122.777,0.796
10,2.01,38.8275,-122.7973333,0.976
18,2,38.8146667,-122.8028333,1.758
3,2.15,38.3125,-122.1918333,8.595
0,2.14,38.4681667,-122.7443333,8.351
9,2.37,38.8085,-122.7965,2.341
9,2.32,38.7953333,-122.779,0.988
10,2.1,37.898,-121.9818333,9.999
2,3.07,38.769,-122.7368333,1.416
2,2.03,38.826,-122.8748333,1.453
14,2.1,38.8183333,-122.8075,2.745
0,2.18,37.8146667,-122.0648333,12.433
21,2.03,37.8128333,-122.0666667,11.583
19,2.01,37.8131667,-122.0685,11.653
18,2.43,37.8108333,-122.068,12.143
15,2.55,37.812,-122.0713333,12.313
14,2.28,37.812,-122.065,12.413
14,2.28,38.7555,-122.7226667,1.78
14,3.06,38.7626667,-122.7203333,1.634
14,2.25,38.7643333,-122.7335,0.468
14,2.22,38.752,-122.7316667,2.719
13,2.09,37.8108333,-122.0656667,11.773
13,2.8,37.8128333,-122.0678333,12.193
13,3.7,37.8093333,-122.071,12.653
18,2.1,38.8563333,-122.7846667,1.654
3,2.47,38.8173333,-122.7935,2.777
1,2.04,38.816,-122.8118333,1.8
1,2.19,38.8298333,-122.8058333,1.385
7,2.44,38.8151667,-122.817,1.881
13,2.32,36.5921667,-120.9671667,4.831
3,2.27,37.8105,-122.07,12.344
12,2.23,36.2391667,-120.8061667,8.847
3,2.18,38.8283333,-122.7996667,1.489
2,2.87,38.7793333,-122.726,1.139
14,2.88,38.788,-122.7738333,0.197
6,2.79,36.5375,-121.1113333,2.114
2,2.08,38.7613333,-122.7156667,0.682
2,2.28,38.8046667,-122.7958333,1.094
22,2.33,38.8253333,-122.8071667,0.46
2,2.23,38.8133333,-122.8116667,3.464
23,2.52,38.7975,-122.7813333,3.144
21,2.66,38.8178333,-122.8008333,1.553
14,2.36,38.0626667,-121.6651667,9.624
10,2.8,38.5361667,-122.303,7.506
13,2.12,36.4696667,-121.0491667,5.414
2,2.35,36.559,-121.1486667,5.462
20,2.28,38.8175,-122.8111667,2.885
20,2,38.8063333,-122.7916667,0.097
14,2.73,37.798,-122.5921667,12.741
3,2.65,36.56,-121.0845,7.444
1,2.34,38.7901667,-122.7743333,1.384
20,2.65,38.8013333,-122.7988333,0.464
18,2.66,36.5358333,-121.1176667,3.056
18,2.35,38.8051667,-122.7965,3.204
14,2.12,37.8586667,-122.2353333,9.612
14,2.69,37.3728333,-121.6283333,6.525
13,2.22,38.7876667,-122.7693333,0.24
5,2.25,36.5591667,-121.1483333,5.032
3,2.34,36.5586667,-121.148,5.322
18,2.36,38.8071667,-122.816,2.346
18,2.69,36.5616667,-121.1468333,5.182
18,3.03,36.5611667,-121.1458333,5.062
16,2.44,36.5605,-121.1458333,4.832
2,2.24,36.5596667,-121.1465,5.022
20,2.87,38.8125,-122.8166667,0.526
18,2.24,37.7011667,-122.0783333,10.129
13,3.02,38.7733333,-122.7456667,2.056
9,2.39,37.811,-122.0658333,12.013
21,2.98,36.6006667,-121.0541667,7.932
20,2.29,36.8206667,-121.5458333,6.464
20,2.58,38.8236667,-122.7923333,6.174
2,2.03,38.8096667,-122.7806667,1.191
12,2.52,37.8826667,-121.7595,16.937
12,2.08,38.8116667,-122.8175,1.595
22,2.94,37.8638333,-122.2426667,11.293
18,2.16,37.1566667,-121.5448333,7.951
16,3.17,36.5561667,-121.1483333,7.149
11,3.36,37.8576667,-122.21,8.292
11,2.82,37.8586667,-122.2088333,8.773
17,2.02,38.7971667,-122.8101667,3.163
11,2.4,37.8615,-122.2381667,9.412
12,2.27,36.4973333,-121.0718333,3.095
15,2.06,38.8268333,-122.8103333,1.46
14,2.03,38.7996667,-122.802,0.392
6,2.52,36.8488333,-121.5803333,5.924
23,2.04,37.8113333,-122.0686667,12.153
23,2.65,37.81,-122.0728333,12.503
23,2.45,37.8133333,-122.0683333,12.923
9,2.22,38.8223333,-122.8076667,3.424
7,3.22,38.8266667,-122.8038333,3.824
13,2.2,37.8121667,-122.067,12.043
20,2.26,36.9781667,-121.6986667,6.627
16,2.05,36.8283333,-121.5608333,8.12
23,2.27,38.814,-122.794,2.746
7,2.58,36.6843333,-121.0241667,8.946
4,2.53,38.8126667,-122.795,0.344
3,2.66,38.806,-123.0105,4.791
10,2.28,37.8115,-122.0683333,11.983
10,2.27,38.8038333,-122.802,0.566
8,2.27,38.8128333,-122.786,1.464
4,3.24,37.8136667,-122.0713333,13.363
8,2.45,38.8566667,-121.9706667,8.536
16,2.23,36.3026667,-120.8773333,5.573
15,2,38.8231667,-122.7996667,2.496
7,2.03,38.7926667,-122.7568333,0.785
16,2.51,38.7776667,-122.7508333,0.882
4,2.29,38.8238333,-122.8096667,2.178
2,2.63,37.6203333,-121.8518333,16.467
1,2.44,37.6218333,-121.8513333,16.427
1,2.26,38.8186667,-122.8246667,1.684
1,2.03,36.4583333,-121.0383333,5.269
21,2.27,37.9468333,-122.7033333,4.14
20,2.5,37.175,-121.5576667,8.112
4,2,38.796,-122.8015,0.263
21,2.37,38.8303333,-122.8071667,1.26
12,2.43,37.8601667,-122.242,9.793
14,2.57,36.2885,-120.849,9.843
0,2.64,36.9608333,-121.5975,5.351
14,2.03,37.718,-121.9823333,9.324
2,2.01,38.8288333,-122.8058333,1.253
5,2.11,38.79,-122.774,0.324
1,2.58,37.4968333,-121.8735,3.721
22,2.63,36.541,-121.0925,1.534
15,2,38.7568333,-122.7186667,1.904
7,2.04,36.8385,-121.5628333,4.582
3,2.62,38.8108333,-122.7891667,1.384
8,2.26,38.3161667,-121.8543333,17.734
10,3.14,37.4671667,-121.8155,7.571
7,2.7,36.5625,-121.0773333,8.162
0,2.14,36.5478333,-121.1358333,2.304
20,2.05,38.7916667,-122.7825,1.324
19,2.3,38.8278333,-122.8003333,3.215
17,2.4,36.5573333,-121.1445,6.486
11,2.86,38.8156667,-122.7875,2.434
18,2.65,36.472,-121.0438333,1.835
16,2.02,36.2755,-120.8531667,6.251
13,2.38,36.7043333,-121.3351667,2.564
17,2.37,38.7888333,-122.775,1.224
15,2.28,37.8115,-122.0678333,12.213
1,2.33,38.8051667,-122.7565,0.994
1,3.08,38.8286667,-122.7915,1.324
23,2.14,36.5601667,-121.078,7.903
15,2.52,38.8413333,-122.7986667,1.044
13,2.8,37.7895,-121.9486667,11.452
17,2.11,38.8618333,-122.8253333,0.943
16,2.37,36.5823333,-121.1751667,4.232
1,2.06,38.8058333,-122.772,7.181
1,2.76,38.8095,-122.7911667,1.254
15,2.39,36.4778333,-121.0568333,7.515
18,2.13,37.3616667,-121.725,6.669
17,2.62,38.8166667,-122.7933333,3.844
12,2.09,37.3946667,-121.4836667,6.839
8,2.14,36.617,-121.2185,3.974
7,3.6,37.3865,-121.4846667,5.149
2,2.56,36.5431667,-121.1068333,4.375
1,2.71,38.8221667,-122.8251667,2.362
7,2.75,38.8123333,-122.796,3.104
3,2.39,38.8118333,-122.8205,2.232
22,2.26,36.9746667,-121.624,5.698
19,2.16,38.8628333,-122.7818333,0.514
14,2.25,38.821,-122.79,5.048
22,2.39,36.5373333,-121.1185,3.065
7,2.16,37.2623333,-121.6468333,3.577
7,2.08,37.2628333,-121.6471667,4.667
10,2.14,38.8176667,-122.8228333,3.171
6,2.22,38.7656667,-122.7353333,1.804
0,2.54,36.3815,-120.7443333,13.178
18,2.16,38.8131667,-122.778,3.69
12,2.08,37.6586667,-122.0571667,4.434
2,3.6,37.3846667,-121.5118333,2.313
15,2.24,36.8156667,-120.7561667,7.243
12,2.16,36.4748333,-121.0513333,4.005
19,2.08,38.7778333,-122.7453333,2.725
12,2.15,36.9311667,-120.8456667,3.744
9,2.2,36.7653333,-121.4676667,6.533
15,2.48,36.7643333,-121.466,6.363
15,2.24,36.2285,-121.7425,17.535
13,2.02,38.8005,-122.8211667,2.706
13,3.17,36.7626667,-121.463,6.703
2,2.9,38.8313333,-122.8016667,1.578
22,2.26,38.8313333,-122.8016667,1.613
15,2.27,38.7875,-122.7703333,1.154
10,2.21,38.8118333,-122.7935,2.882
13,2.18,37.9798333,-122.0405,16.152
7,2.11,38.8308333,-122.797,1.035
23,2.46,37.9775,-122.0425,16.042
23,2.8,38.7945,-122.7553333,1.29
22,2.35,36.6678333,-121.2905,5.742
22,2,36.6665,-121.2891667,6.052
21,3.19,36.6668333,-121.2885,6.212
20,2.46,38.3788333,-122.2076667,6.885
14,3.33,36.6691667,-121.2908333,5.982
13,3.08,38.8045,-122.7955,2.897
13,2.63,38.7855,-122.7756667,0.816
11,2.56,37.4283333,-121.8361667,2.353
6,3.14,37.0896667,-122.052,10.233
11,2.88,36.6458333,-121.2293333,7.816
23,2.46,38.8173333,-122.7781667,1.334
2,2.59,38.796,-122.7833333,3.914
12,2.51,38.8066667,-122.7906667,1.724
12,2.55,36.826,-121.5615,8.054
6,2.25,38.8158333,-122.8015,1.004
22,2.04,38.7683333,-122.7313333,2.144
6,2.14,37.1316667,-121.5298333,7.361
19,2.42,38.6593333,-122.2883333,3.322
13,2.72,36.8506667,-121.4556667,2.466
13,3.7,36.8485,-121.4538333,3.05
20,2.41,38.8315,-122.8031667,1.257
14,2.14,38.7795,-122.7565,0.529
12,2.18,38.3363333,-122.0496667,4.274
22,2.04,36.5586667,-121.1555,6.502
7,2.45,37.8158333,-121.622,5.615
22,2.32,38.6663333,-122.2733333,0.132
7,3.45,38.7876667,-122.7758333,0.947
1,3,38.7586667,-122.7151667,1.092
13,2.66,38.8063333,-122.7891667,0.494
7,2.37,38.7933333,-122.8001667,2.304
4,2.42,38.8231667,-122.8286667,2.568
3,2.49,38.7688333,-122.7308333,2.31
8,2.26,38.7456667,-122.7136667,0.049
8,3.12,38.7491667,-122.7113333,1.89
14,2.16,38.84,-122.7431667,0.318
10,2,36.4855,-121.0451667,3.884
16,2.1,38.8305,-122.8708333,1.667
16,2.81,38.8296667,-122.8701667,1.927
20,2.14,38.7706667,-122.7143333,1.457
11,2.71,36.5836667,-121.1783333,3.012
1,2.43,38.8191667,-122.8251667,1.611
0,2.08,38.7866667,-122.723,1.317
17,2.35,37.8898333,-122.2336667,6.613
9,2.39,38.8083333,-122.7926667,3.399
8,2.04,38.8105,-122.7918333,2.656
10,2.52,38.7518333,-122.7116667,0.96
2,2.22,36.6836667,-121.31,3.695
23,2.3,38.8175,-122.7831667,0.931
13,2.41,36.892,-121.6198333,6.366
12,2.51,38.772,-122.745,1.046
4,2.05,38.8295,-122.7985,1.067
1,3.02,36.2386667,-120.8073333,6.573
17,2.06,38.3998333,-122.214,5.322
15,2.44,37.9385,-122.0553333,13.791
15,2.13,37.6251667,-122.4728333,6.511
3,2.72,37.3811667,-121.7716667,1.108
22,2.78,37.8485,-121.9983333,9.212
12,2.11,36.4955,-121.0731667,4.314
22,2.43,36.4958333,-121.0726667,4.434
4,2.42,38.8173333,-122.797,2.17
22,2,38.8165,-122.8181667,1.849
9,2.36,38.795,-122.7551667,0.845
8,2.02,36.662,-121.2815,3.94
8,2.03,37.8818333,-122.2461667,10.372
2,2,37.3463333,-121.7213333,1.2
6,2.71,38.7966667,-122.7646667,1.04
4,2.15,38.7636667,-122.7283333,0.816
18,2.39,38.6653333,-122.0826667,0.797
13,2.39,38.8291667,-122.8095,1.507
5,2.07,36.672,-121.2913333,2.848
23,2.34,38.822,-122.8308333,2.398
19,3.31,38.7928333,-122.7648333,1.275
12,2,38.8215,-122.7798333,0.924
3,2.12,37.1288333,-121.528,7.731
1,2.58,38.8311667,-122.8078333,1.114
10,2.24,36.4723333,-121.0473333,1.534
9,2.15,37.1751667,-121.812,7.674
12,2.14,37.6891667,-122.5426667,7.671
0,2.25,38.8633333,-122.7995,0.114
1,2.63,38.7868333,-122.7488333,1.622
19,2.03,36.7575,-121.2626667,9.815
7,2.1,38.8073333,-122.7373333,1.783
16,2.13,38.8678333,-122.7845,2.279
16,3.86,38.865,-122.783,1.979
14,2.07,38.8645,-122.7885,0.776
11,2.02,38.8666667,-122.7868333,0.386
11,2.13,38.8656667,-122.7848333,1.173
10,2.98,38.8661667,-122.7855,3.096
10,2.22,38.8685,-122.7821667,0.813
10,2.53,38.8663333,-122.7873333,0.106
10,2.18,38.8558333,-122.7998333,9.051
10,4.56,38.8666667,-122.7873333,2.546
5,2.38,36.571,-121.1641667,2.522
1,2.39,38.7643333,-122.722,0.971
17,2.34,38.8356667,-122.7541667,0.778
9,2.27,38.8056667,-122.7908333,1.01
5,2.02,38.8286667,-122.7993333,1.209
14,2.04,38.808,-122.797,2.853
21,2.04,38.8271667,-122.8025,3.419
14,2.18,38.8311667,-122.7983333,1.642
13,2.84,38.8271667,-122.7795,2.048
11,3.18,38.8138333,-122.7905,2.68
6,2.02,38.7898333,-122.776,1.57
23,2.15,38.8211667,-122.7845,2.719
18,2.83,38.7936667,-122.728,0.655
4,2.04,36.6446667,-121.2591667,4.02
4,2.36,36.645,-121.2581667,4.03
23,2.61,38.8033333,-122.8031667,0.462
18,2.22,38.793,-122.7573333,0.885
11,2.52,37.2405,-121.9883333,13.077
9,2.21,38.7693333,-122.7443333,0.43
0,2.47,38.7778333,-122.717,0.099
15,2.14,37.3708333,-121.7328333,5.521
6,2.24,38.7491667,-122.4515,6.215
21,2.51,38.8025,-122.8146667,2.203
15,2.06,38.8378333,-122.7626667,0.233
14,2.59,38.8165,-122.7971667,2.44
14,2.27,38.8071667,-122.7896667,0.914
11,2.05,38.8295,-122.8083333,1.479
8,2,37.6043333,-122.003,5.044
8,2.31,38.8183333,-122.7908333,2.984
14,2.04,36.8873333,-121.6045,2.029
16,2.01,38.8203333,-122.7918333,2.509
12,2.14,36.9913333,-121.657,5.366
19,2.72,36.6448333,-121.2608333,5.53
18,2.07,38.7556667,-122.724,1.41
16,2.54,37.8558333,-122.0166667,14.604
0,2.61,38.815,-122.786,1.13
18,2.77,38.763,-122.7283333,0.853
14,2.1,36.5388333,-121.1228333,2.786
3,2.05,38.8218333,-122.7986667,2.459
2,2.08,36.4563333,-121.0096667,7.799
13,2.09,38.7806667,-122.7121667,1.332
15,2.02,38.8131667,-122.827,1.731
8,2.38,38.8191667,-122.8023333,1.339
16,2.71,38.788,-122.748,2.983
13,2.13,36.2475,-120.8166667,7.464
11,3.19,36.437,-121.0121667,6.509
15,2.1,36.4523333,-121.0031667,6.869
10,3.09,36.4535,-121.0033333,7.929
8,2.11,38.773,-122.7453333,1.316
21,2.15,38.821,-122.7791667,1.49
14,2.7,38.8193333,-122.7881667,1.12
12,2.26,38.8066667,-122.7883333,0.252
10,2.4,38.7588333,-122.7206667,1.14
10,2.3,36.9823333,-120.9031667,2.966
14,2.12,38.8261667,-122.8051667,2.257
18,2.68,36.5693333,-121.0961667,8.452
7,3.12,38.8028333,-122.7351667,1.597
6,2.16,38.7931667,-122.8106667,2.458
20,2.38,38.7715,-122.7283333,0.62
12,2.37,38.8058333,-122.7935,0.595
20,2.07,38.8128333,-122.7943333,2.448
17,2.68,36.7861667,-121.4103333,9.673
17,2.41,36.7711667,-121.3966667,7.433
17,2.01,36.7841667,-121.4096667,9.143
17,2.31,36.782,-121.4085,9.251
17,2.03,36.7806667,-121.408,9.273
12,2.07,38.3611667,-122.5828333,7.696
7,2.17,36.6606667,-121.2866667,7.296
2,2.15,37.267,-121.6516667,2.716
22,2.74,38.8078333,-122.7915,2.963
5,2.31,38.8061667,-122.7938333,0.327
20,2.06,36.7265,-121.378,2.644
13,2.03,38.811,-122.7941667,2.496
4,2.63,37.4373333,-121.526,5.51
8,2.77,36.5611667,-120.5991667,4.63
6,2.07,38.7588333,-122.7135,1.03
7,2.15,38.8218333,-122.8065,2.329
13,2.13,38.5855,-122.6543333,6.251
14,2.27,38.0121667,-122.2541667,7.798
13,2.8,36.5523333,-120.6925,4.633
17,2.31,38.3763333,-122.6393333,6.046
1,2.42,37.8868333,-122.2408333,6.583
17,2.75,37.8883333,-122.2406667,7.083
9,2.13,37.9505,-121.2433333,15.745
18,2.3,38.7918333,-122.806,2.588
4,2.54,38.8258333,-122.7958333,2.477
2,2.01,38.9048333,-122.5835,1.389
2,2.01,38.8331667,-122.8003333,1.212
9,2.44,36.5158333,-121.0981667,5.154
15,2.32,36.6065,-121.216,8.783
7,2.37,38.8078333,-122.7915,0.448
23,2.3,38.8155,-122.8163333,1.749
5,2.99,37.8888333,-122.2435,7.063
22,2.95,36.7905,-121.5306667,10.598
19,2.01,36.5885,-121.1956667,8.045
20,2.26,38.8025,-122.8186667,2.02
14,2.49,38.809,-122.737,2.047
4,2.43,38.8183333,-122.808,2.914
2,2.09,38.7975,-122.7641667,0.758
19,2.43,36.0066667,-121.4683333,16.221
6,2.44,37.9125,-122.1188333,15.061
18,2.07,37.2125,-122.1128333,12.61
5,2.33,38.759,-122.7156667,1.46
13,2.09,36.7886667,-121.5123333,7.248
11,2.09,38.753,-122.7128333,1.2
20,2.8,37.435,-121.5253333,5.47
6,2.28,38.8146667,-122.7913333,2.365
6,2.36,36.2428333,-120.8058333,6.768
12,2.86,38.4213333,-122.2428333,7.244
9,2.05,37.8888333,-122.237,6.442
7,2.01,36.586,-121.1886667,6.355
13,2.25,38.6988333,-122.8715,6.591
23,2.19,38.1105,-121.8783333,20.202
1,2.72,36.791,-121.5286667,10.368
0,2.16,38.807,-122.7391667,1.405
6,2.07,36.716,-121.1838333,0.758
4,2.04,38.8023333,-122.7805,2.823
2,2.23,38.8003333,-122.7988333,2.653
22,2.89,36.6588333,-121.2823333,7.026
21,2.11,38.374,-122.5843333,7.082
20,4.5,38.3635,-122.5886667,8.55
13,2.72,36.8085,-121.5311667,6.558
2,2.56,38.7655,-122.7213333,0.95
1,2.68,36.6601667,-121.2856667,7.326
8,2.06,38.7571667,-122.7283333,0.505
22,2.19,38.824,-122.3021667,13.424
8,2.01,38.0283333,-121.865,16.126
20,2.07,38.8201667,-122.7956667,2.852
10,2.1,38.818,-122.7863333,0.979
20,2.44,38.8105,-122.7906667,2.713
2,2.55,36.9196667,-121.6668333,10.713
12,2.76,36.6316667,-121.2491667,9.778
6,2.44,36.8296667,-121.5546667,4.774
7,2.04,38.8208333,-122.7943333,2.502
21,2.35,37.0921667,-121.4885,2.591
14,2.34,38.7616667,-122.7355,0.474
0,2.66,38.8256667,-122.798,3.709
15,2.28,38.7686667,-122.73,1.752
13,2.05,36.9296667,-121.4296667,7.018
11,3.08,37.2405,-121.628,4.624
10,2.15,36.6196667,-121.2241667,4.503
20,2.94,37.1996667,-121.7216667,7
0,2.1,38.8145,-122.803,0.766
6,2,36.9688333,-121.6075,5.181
3,2.01,38.357,-122.5723333,8.732
22,2.53,36.9673333,-121.6071667,5.001
19,2.03,38.8283333,-122.8686667,1.715
19,2.17,37.372,-121.5711667,6.399
6,2.16,38.8216667,-122.7955,2.372
2,2.27,38.8195,-122.798,2.12
0,2.77,36.9948333,-121.0908333,1.385
8,2.08,36.3703333,-120.9541667,6.112
2,2.17,36.3056667,-120.886,4.798
19,2.28,38.818,-122.7938333,2.318
18,2.13,38.7936667,-122.8001667,3.177
15,2.15,36.4685,-121.0483333,5.434
0,2.85,36.593,-121.1903333,4.773
18,2.28,38.8053333,-122.7725,0.808
17,2.61,38.8115,-122.793,2.524
4,2.05,38.766,-122.7146667,1.436
3,2.01,38.8091667,-122.793,2.637
1,2.42,38.77,-122.7088333,2.287
23,2.12,37.8286667,-122.5966667,4.492
18,2.52,37.7236667,-122.126,8.21
18,2.85,36.8438333,-121.5758333,5.204
3,2.05,38.7675,-122.744,0.645
7,2.77,36.7493333,-121.4465,7.048
3,2.05,36.3183333,-121.5036667,15.943
18,2.61,36.475,-121.046,1.724
15,2.26,38.7505,-122.7285,0.22
4,3.05,38.8345,-122.797,1.384
3,2.49,36.5346667,-121.1165,2.576
23,2.29,38.8171667,-122.7871667,1.3
12,2,38.809,-122.7941667,3.437
6,2,38.8131667,-122.7915,0.56
19,2.33,38.8221667,-122.7981667,2.569
0,2.18,38.806,-122.7906667,0.816
17,2.6,38.775,-122.7245,1.209
15,2.04,38.8176667,-122.794,2.87
16,2.29,36.804,-121.5268333,6.698
17,2.39,36.5636667,-121.0476667,5.411
3,2.2,38.7961667,-122.7645,1.158
21,2.6,36.4638333,-121.0408333,6.174
8,2.38,38.8203333,-122.8143333,2.579
7,2.23,36.5861667,-121.186,6.4
1,2.24,38.7716667,-122.7171667,1.429
23,2.88,37.1053333,-121.4905,2.791
