Time,Mag,Lat,Long,Depth
20,2.51,36.8373333,-121.2973333,6.934
9,3.19,36.5558333,-121.1483333,6.902
5,2.45,37.9996667,-121.855,19.162
19,2.07,37.228,-122.1441667,10.735
18,2.45,37.2261667,-122.1403333,10.325
14,2.43,36.5953333,-121.203,8.513
3,2.16,38.8455,-122.758,1.284
0,2.09,36.7886667,-121.5125,7.482
4,2.06,38.822,-122.806,2.68
22,2.05,36.8003333,-121.5123333,5.568
18,2.06,36.3311667,-120.8893333,8.982
10,2.16,36.7263333,-121.3855,6.729
2,2.49,37.146,-121.9805,16.735
14,2.07,36.7745,-121.5066667,9.507
8,2.68,36.827,-121.5456667,4.481
7,2.84,36.5151667,-120.7476667,9.683
10,2.03,38.8051667,-122.771,0.153
15,2.02,38.8223333,-122.7933333,3.46
7,2.7,38.9863333,-122.4348333,4.174
6,2.13,37.2866667,-121.6623333,6.318
21,2.14,38.8548333,-122.8116667,0.746
21,2.3,38.795,-122.8096667,3.128
5,2.49,36.8015,-121.5143333,5.567
3,2.07,38.82,-122.7941667,3.26
15,2.69,36.8428333,-121.302,6.264
11,2.24,36.752,-120.9095,3.585
7,2.59,36.8443333,-121.301,6.534
5,2.6,36.8383333,-121.2978333,7.154
3,2.35,36.8383333,-121.2986667,7.014
20,2.69,36.5846667,-121.1803333,4.31
19,2.14,36.845,-121.3015,5.734
10,2.54,38.8226667,-122.8121667,3.35
9,2.16,36.8398333,-121.2995,5.394
9,3.29,36.8441667,-121.302,6.514
9,2.04,36.84,-121.2991667,5.854
9,3.37,36.843,-121.3016667,6.714
4,3.8,36.84,-121.2993333,6.984
21,2.02,36.6006667,-121.2015,4.523
18,3.04,36.9643333,-121.5943333,6.691
16,2.26,38.5556667,-122.535,9.823
15,2.03,36.7521667,-121.4416667,6.166
11,2.17,36.812,-121.5356667,6.911
3,3.1,36.6508333,-121.2653333,3.396
17,2.03,38.8241667,-122.8085,3.25
14,2.12,36.4975,-121.076,4.194
5,2.11,36.7141667,-121.3566667,2.449
6,2.12,38.8218333,-122.7986667,2.63
5,2.78,38.831,-122.7878333,0.833
5,2.65,38.8338333,-122.7846667,0.034
12,2.08,36.5841667,-121.1803333,2.88
14,2,36.7008333,-121.3326667,2.699
10,2.75,36.6685,-121.2876667,2.526
4,2.2,38.8281667,-122.8025,1.35
11,2.11,36.7695,-121.4736667,6.463
9,2,38.8101667,-122.7985,3.33
19,2.08,38.8233333,-122.8055,2.75
16,2.1,36.81,-121.531,6.611
21,2.42,38.9698333,-122.5356667,4.531
6,2.06,36.4745,-121.0395,2.262
5,2.26,38.8531667,-122.7928333,0.828
4,2.21,36.7933333,-121.5078333,6.028
10,2.04,36.751,-121.4568333,8.416
10,2.95,36.7683333,-121.4726667,5.973
3,2.4,38.7655,-122.706,2.394
2,2.05,36.5413333,-121.0328333,5.755
16,2.01,36.6778333,-121.3033333,4.796
10,2.62,36.6783333,-121.3045,5.145
0,2.23,38.8008333,-122.782,0.053
21,2.72,38.84,-122.796,0.63
20,2.9,36.6786667,-121.305,5.175
20,3.06,36.6775,-121.3038333,5.376
7,2.63,36.6601667,-121.2796667,5.356
19,2.94,36.7653333,-121.4685,6.603
5,2.24,38.809,-122.8166667,3.4
0,2.02,36.7756667,-121.4913333,8.468
16,2.83,36.8445,-121.5781667,7.211
4,2.86,36.7753333,-121.4915,8.408
17,3.31,36.7485,-121.4461667,7.316
13,2.68,36.8853333,-121.6255,8.223
20,2.26,38.524,-122.6926667,1.753
7,2.37,36.897,-121.0731667,3
20,2.19,36.8116667,-121.3983333,8.455
15,2.63,36.69,-121.3145,3.025
8,2.16,36.7508333,-121.4596667,8.232
7,2.13,36.7603333,-121.4716667,8.052
5,2.87,36.713,-121.0138333,0.874
3,2.01,36.7503333,-121.4431667,7.242
21,2.09,36.7895,-121.515,8.848
14,2.37,36.5508333,-121.14,2.016
4,2.21,36.7761667,-121.4958333,7.918
22,2.66,36.7636667,-121.4671667,6.433
20,2.26,36.7913333,-121.5246667,8.951
17,2.86,36.7838333,-121.509,8.748
10,2.48,36.7631667,-121.4685,6.972
9,2.72,36.7768333,-121.4953333,7.948
8,2.11,36.8013333,-121.5166667,5.552
2,2.21,36.8483333,-121.5775,6.231
2,3.02,36.847,-121.5788333,6.731
22,2.6,36.786,-121.5065,7.098
21,2.88,36.7485,-121.4578333,9.042
19,2.02,38.805,-122.8173333,3.2
18,2.36,36.7613333,-121.457,6.203
15,2,36.7675,-121.4698333,9.243
14,2.45,36.7843333,-121.5056667,7.648
13,2.15,36.7626667,-121.4561667,6.093
10,2.95,36.76,-121.4641667,6.972
10,2.18,36.7886667,-121.5013333,6.018
10,2.07,36.7955,-121.5226667,7.922
10,2.03,36.7863333,-121.5003333,6.188
8,3.01,36.7923333,-121.5156667,7.858
8,2.33,36.7878333,-121.5026667,6.468
8,2.72,36.7758333,-121.4948333,7.708
8,2.5,36.7653333,-121.4721667,7.257
7,2.87,36.7771667,-121.498,8.458
7,2.35,36.7928333,-121.5096667,6.028
7,2.18,36.7745,-121.4981667,6.937
7,2.69,36.778,-121.4863333,7.128
7,2.11,36.7926667,-121.5115,7.937
7,5.1,36.7545,-121.4615,8.822
7,3.14,36.7526667,-121.4523333,7.992
5,2.88,36.7535,-121.4578333,7.802
2,2.78,36.5113333,-121.0936667,5.184
22,2.28,37.3536667,-121.72,5.488
7,2.82,36.5831667,-121.1776667,5.712
3,2.01,38.826,-122.7648333,0.623
2,3.02,37.5218333,-121.6916667,8.34
18,2.18,38.7548333,-122.7215,1.071
0,3,36.7145,-121.011,5.167
14,2.03,38.8018333,-122.8158333,3.478
7,2.48,36.6048333,-121.2063333,5.543
7,2.44,36.6041667,-121.206,5.823
6,2.95,36.8826667,-121.6138333,5.913
6,2.33,36.8815,-121.6085,5.375
20,3,38.792,-122.7805,1.911
15,2.24,36.7068333,-121.0191667,0.187
14,2.14,38.7883333,-122.7735,1.251
16,2.39,38.8036667,-122.8145,3.93
2,2.22,36.8673333,-121.5983333,5.782
21,2.19,36.96,-121.5833333,3.662
21,2.73,38.8088333,-122.8071667,2.48
12,2.14,38.7983333,-122.7613333,0.233
23,2,36.7103333,-121.0206667,0.417
17,3.07,36.7098333,-121.0121667,0.627
17,2.78,38.7593333,-122.7331667,14.461
9,2.41,37.1006667,-121.399,23.96
5,3.3,38.8363333,-122.8805,2.022
5,2.24,38.8338333,-122.8805,1.672
0,2.33,38.8133333,-122.8123333,2.82
23,2.14,36.4633333,-121.0413333,5.244
7,2.73,36.3441667,-120.9165,4.012
1,2.38,38.8308333,-122.8281667,0.526
12,2.3,38.8353333,-122.828,1.246
23,2.29,36.5058333,-120.8008333,8.064
11,2.08,38.8251667,-122.8068333,0.51
21,2.18,36.7863333,-121.4105,8.797
17,2.68,38.8053333,-122.8151667,2.73
0,2.85,37.8676667,-122.2366667,11.805
14,2.49,38.7866667,-122.7781667,3.021
17,2,36.817,-121.5368333,5.851
17,2.16,36.5903333,-121.1911667,6.275
16,2.2,37.0896667,-121.3965,1.98
11,3.08,37.0595,-121.4941667,4.051
11,2.55,37.0585,-121.4936667,4.19
9,2.15,38.8246667,-122.8041667,3.433
4,3.21,38.7958333,-122.7813333,4.441
17,2.7,37.3365,-121.7015,7.628
2,2.17,38.8145,-122.8013333,2.47
0,2.18,38.8238333,-122.797,3.26
1,2.46,38.7656667,-122.695,3.064
23,2.21,38.7471667,-122.7151667,1.938
23,2.46,37.6916667,-121.6218333,17.526
22,2.47,36.6575,-121.2753333,2.746
15,2.44,36.6661667,-121.2873333,2.616
