Time,Mag,Lat,Long,Depth
11,2,38.7923333,-122.7256667,1.921
20,2.36,36.5791667,-121.1746667,4.63
18,2.37,36.5511667,-121.1396667,2.126
14,2.62,38.8155,-122.8046667,0.841
13,2.99,38.82,-122.8008333,3.011
13,3.3,37.4331667,-121.7758333,9.325
13,2.02,36.5393333,-120.9296667,0.039
11,2.16,38.7933333,-122.78,1.901
8,2.14,38.3936667,-122.656,9.289
16,2.3,38.5358333,-122.4375,9.356
5,2.52,36.4961667,-121.0723333,2.714
4,2.08,38.6061667,-122.3351667,3.918
8,2.08,37.0211667,-121.477,7.103
2,2.28,36.5473333,-121.1053333,4.046
14,2.23,38.8036667,-122.8061667,1.82
22,2.51,37.2605,-121.6428333,6.123
18,2.27,38.7856667,-122.7541667,0.971
16,2.8,36.76,-121.274,5.717
13,2.14,37.4213333,-121.7643333,9.937
10,4.5,37.4318333,-121.7713333,11.317
9,2.56,38.8216667,-122.8255,0.579
4,2.14,38.8316667,-122.8123333,0.08
23,2.14,38.8585,-121.9996667,0.226
16,2.26,37.578,-121.8215,10.154
14,2,38.8255,-122.7966667,1.84
14,2.62,37.9945,-122.0366667,16.791
10,3.25,36.251,-120.8143333,5.936
7,2.23,36.7116667,-121.3463333,1.079
13,2.83,38.801,-122.7678333,1.153
10,3.3,38.832,-122.7836667,1.054
10,3.6,38.7996667,-122.7716667,2.376
10,2.03,38.8006667,-122.7718333,1.003
20,2.34,38.8083333,-122.7978333,2.93
19,2.01,36.851,-121.5868333,6.191
11,2.06,36.5386667,-121.1293333,6.471
10,2.27,36.5556667,-121.149,6.251
10,2.43,37.9783333,-122.0333333,14.945
8,2.2,36.5555,-121.1488333,5.671
22,2.25,38.8603333,-122.506,3.779
13,2.53,38.7115,-122.3998333,8.606
11,2.06,36.5706667,-121.1351667,3.691
9,2.34,37.5536667,-121.672,7.396
6,2.2,37.5523333,-121.6736667,7.166
6,2.4,36.9126667,-121.541,5.419
1,2.25,38.8031667,-122.7706667,0.953
0,2.11,37.2616667,-121.6431667,6.421
10,2.45,38.824,-122.829,0.689
5,2.33,37.3158333,-121.6863333,7.213
5,2.49,37.043,-121.1323333,0.356
7,2.14,36.85,-121.2931667,7.888
1,2.55,38.7935,-122.7713333,0.761
23,2.08,38.73,-122.4331667,6.576
14,2.37,37.6818333,-122.5426667,7.474
7,2.32,37.8128333,-121.7741667,13.818
16,2.3,36.7618333,-121.4548333,6.18
2,2.32,36.685,-121.2763333,4.866
23,2.31,38.8116667,-122.8085,3.85
20,2.31,36.4465,-120.6716667,10.866
15,2.37,38.853,-122.7945,1.488
13,2.01,36.8545,-121.4158333,4.07
8,3.4,37.2616667,-121.6435,6.548
7,2.71,37.2863333,-121.6678333,3.318
23,2.1,38.7995,-122.8491667,3.739
23,2.26,38.8008333,-122.8516667,2.919
7,2.27,38.7995,-122.7656667,0.671
23,3.1,38.8253333,-122.7926667,0.671
17,2,37.3461667,-121.7088333,7.243
17,2.74,37.3453333,-121.7105,7.407
16,2.15,37.8091667,-121.9145,8.433
16,2.78,37.8066667,-121.909,8.023
13,2.79,37.8218333,-122.5963333,2.787
2,2.16,36.4751667,-121.0488333,2.782
19,3.09,38.788,-122.7623333,0.001
10,2.07,38.8388333,-122.8245,1.493
6,2.22,37.8555,-122.5693333,1.317
5,2.83,36.7846667,-121.3121667,7.955
22,2.04,38.2038333,-121.899,4.595
17,2.24,38.777,-122.7513333,1.292
13,2.01,38.7961667,-122.8128333,2.738
1,2.34,37.1816667,-121.5856667,1.071
21,2.1,38.7941667,-122.828,1.6
21,2.04,38.8196667,-122.771,0.142
5,2.77,37.6146667,-121.9988333,7.956
21,2.01,38.9361667,-122.6641667,2.024
10,2.19,36.907,-121.3501667,5.815
18,2.57,38.7966667,-122.8241667,0.181
20,3.11,36.9098333,-121.3526667,7.245
12,2.41,38.8165,-122.7908333,0.004
9,2.2,37.8298333,-122.598,3.347
8,2.31,36.861,-121.5955,5.889
22,2.13,36.8628333,-121.595,5.939
19,2.06,38.7826667,-122.757,0.674
13,2.43,37.315,-121.6856667,6.663
16,2.13,36.5775,-121.1145,9.502
14,2.69,36.863,-121.5958333,6.169
11,2.58,37.6351667,-122.486,7.774
2,2.11,36.5861667,-121.1878333,6.88
1,2.42,38.4901667,-122.2733333,0.457
5,2.22,37.828,-122.6006667,2.769
22,2.19,37.8326667,-122.6001667,1.639
20,2.13,37.8298333,-122.5976667,3.167
12,2.16,37.8278333,-122.5935,3.317
5,2.15,37.2528333,-121.6398333,4.133
0,2.62,37.8323333,-122.598,2.569
23,2.02,37.8255,-122.5976667,2.477
20,2.98,37.8263333,-122.5963333,2.607
3,2.44,37.8348333,-122.5968333,0.257
0,3.6,37.835,-122.603,1.832
22,3,37.7411667,-122.1456667,3.662
22,3,37.8326667,-122.601,2.132
14,2.22,37.8311667,-122.594,0.167
13,2.18,37.5158333,-121.6948333,6.791
12,2.37,37.8276667,-122.5923333,2.657
11,3.01,37.8276667,-122.5983333,2.292
11,3.25,37.8273333,-122.5975,2.817
11,3.1,37.827,-122.5993333,2.462
8,2.2,38.7993333,-122.767,2.812
22,2.52,38.8161667,-122.7788333,0.162
22,2.25,38.8281667,-122.7876667,0.812
22,3.4,38.8201667,-122.7771667,3.362
3,2.08,36.6935,-121.3241667,4.148
22,2.76,37.4545,-121.7716667,8.58
18,2.57,38.8045,-122.8235,3.11
23,2,38.5108333,-122.6176667,6.729
8,2.52,37.3871667,-121.7385,8.967
21,2.51,36.6923333,-121.3231667,4.538
2,2.5,37.5088333,-121.6898333,6.03
19,2.37,38.2905,-122.186,11.523
15,2.22,38.8026667,-122.8013333,1.161
13,2.44,38.7861667,-122.7741667,1.601
19,2.51,38.824,-122.8088333,0.91
13,2.89,38.8136667,-122.8053333,2.079
23,2.26,37.8308333,-122.6,2.089
21,2.16,37.4538333,-121.7726667,8.67
8,2.17,36.745,-121.3546667,8.789
0,2.27,37.4665,-121.8008333,2.95
21,2.59,38.8126667,-122.8155,1.731
10,2.01,36.493,-120.7955,8.054
18,2.18,37.4198333,-121.7598333,10.547
23,2.08,37.8358333,-122.597,2.067
15,2.13,37.0568333,-121.1423333,5.786
12,2.6,37.0521667,-121.1463333,4.846
12,2.58,37.053,-121.146,5.746
1,2.01,38.8046667,-122.7696667,1.421
16,2.44,36.8978333,-121.5941667,0.718
15,2.38,38.8366667,-122.697,4.049
19,2.77,38.7995,-122.778,0.901
3,2.19,37.5593333,-121.678,7.295
13,2.08,36.4613333,-121.0208333,7.746
22,2.1,38.802,-122.7728333,1.761
14,2.02,38.8101667,-122.8113333,3.5
14,2.8,38.811,-122.8126667,3.53
14,2.64,36.6053333,-121.2078333,2.301
12,2.33,37.649,-122.4983333,7.594
14,2.27,37.8125,-122.5923333,11.707
9,2.48,37.5503333,-121.6745,2.996
15,2.38,36.9646667,-121.4551667,5.111
13,2.69,38.8023333,-122.8203333,2.518
23,2.7,37.7403333,-121.9841667,9.066
22,2.49,37.7403333,-121.984,9.136
16,3.2,37.4125,-121.7578333,8.397
4,2.86,38.82,-122.8001667,3.41
23,2.05,39.0183333,-122.41,4.132
22,2.47,38.8178333,-122.7816667,0.913
19,2.44,37.4766667,-121.7925,7.41
12,2.66,38.829,-122.776,1.329
7,2.06,37.7361667,-121.987,8.226
2,2.39,37.454,-121.7806667,7.01
4,2.45,37.7415,-121.9853333,8.949
23,2.03,36.651,-121.0975,11.117
14,2.59,37.7876667,-122.0528333,11.662
12,2.49,38.805,-123.068,14.204
3,3.01,38.826,-122.8271667,2.006
11,2.49,37.5155,-121.6895,8.591
4,2.25,38.8218333,-122.7761667,1.423
2,3.6,38.7886667,-122.77,0.284
19,2.11,38.8203333,-122.801,4.17
19,2.03,38.7741667,-122.7525,1.354
17,2.46,36.9663333,-121.4566667,4.991
10,2,38.815,-122.794,3.88
10,2.24,36.572,-121.1508333,1.599
3,2.28,36.7033333,-121.3373333,2.563
19,2.22,36.5755,-121.1501667,1.637
17,2.05,38.8305,-122.7793333,1.331
7,2.15,36.9343333,-121.6773333,11.168
2,2.21,36.722,-121.367,2.529
1,2.37,36.7233333,-121.3698333,2.489
1,3.5,36.7233333,-121.3618333,3.229
21,2.14,36.6223333,-121.122,4.527
15,2.45,36.9091667,-121.6553333,10.753
11,2.16,37.0735,-121.8958333,13.124
7,2.41,37.3716667,-121.7576667,1.537
2,2.04,36.4625,-121.0406667,5.124
17,2.06,36.8838333,-121.619,5.848
3,2.1,37.331,-121.6985,6.363
1,2.73,38.9795,-122.118,14.303
18,2.09,38.6041667,-122.9196667,2.998
13,2.2,36.4041667,-120.9516667,0.921
0,3,37.4306667,-121.6893333,8.391
23,2.65,36.9431667,-121.681,8.611
19,2.16,38.7851667,-122.7738333,0.131
15,2.53,38.8376667,-122.8701667,1.152
14,2.07,37.067,-121.7943333,7.036
9,2.11,38.8931667,-122.5298333,6.386
8,2.09,38.8218333,-122.7645,0.011
1,3,37.1068333,-121.7641667,3.267
1,2.5,37.1085,-121.7666667,2.587
0,2.92,37.1068333,-121.7643333,2.687
14,2.1,37.19,-122.0433333,12.966
13,2.86,36.88,-121.6118333,5.5
11,2.21,37.0478333,-121.7993333,4.766
19,2.33,38.8,-122.7793333,0.481
18,2.14,37.6196667,-122.477,7.614
9,2,36.9348333,-121.6783333,11.391
6,2.54,38.8366667,-122.8188333,1.049
3,3.05,38.7083333,-123.1026667,3.697
14,2.45,37.0956667,-121.9223333,12.53
20,2.15,37.0548333,-121.4866667,8
9,2.89,36.914,-121.6571667,8.648
1,2.09,37.3016667,-122.0876667,6.42
23,2.13,36.5688333,-121.1381667,8.441
8,2.19,37.0905,-121.8088333,2.664
18,2.22,36.5686667,-121.1385,8.571
17,2.61,36.5861667,-121.1831667,3.64
4,2.16,38.7906667,-122.777,0.261
3,2,37.1081667,-122.0015,11.643
22,2.24,37.1526667,-121.9748333,8.742
18,2.78,36.4631667,-121.042,4.726
15,2.23,36.751,-121.4408333,5.588
11,2.04,37.0633333,-121.785,7.956
11,2.39,37.0655,-121.7905,8.266
11,2.06,37.0653333,-121.7898333,7.796
11,2.69,37.0628333,-121.7873333,7.756
14,2.41,37.1565,-121.9575,8.852
12,2.78,36.462,-121.0398333,5.484
9,2.92,36.964,-121.7218333,13.952
6,2.55,37.2021667,-122.036,12.346
1,2.13,37.147,-121.9755,11.122
20,3.2,37.1913333,-122.0381667,12.146
16,2.22,36.871,-121.8565,2.614
3,2.32,36.4985,-121.0743333,3.224
2,2.5,37.0705,-121.8793333,12.854
2,2.72,37.0711667,-121.8818333,13.405
21,2.18,38.8125,-122.8048333,2.741
13,3.2,37.0956667,-121.8348333,5.128
12,2.87,37.0941667,-121.8351667,5.148
9,2.81,37.3766667,-120.4315,4.323
9,3.3,36.8171667,-121.5436667,6.798
0,2.04,37.2298333,-122.1401667,10.04
22,2.18,36.8746667,-121.8546667,3.634
20,2.33,37.182,-121.9538333,4.562
1,2.18,36.4601667,-121.0393333,5.024
23,2.21,36.9211667,-121.6665,10.998
20,2.81,36.4598333,-121.039,5.179
18,2.78,36.8341667,-121.5601667,5.904
10,3,36.9365,-121.6833333,12.021
7,2.55,36.9846667,-121.7413333,14.911
6,2.18,36.744,-121.4715,14.867
0,2.13,38.8195,-122.7826667,0.271
17,2.07,36.6195,-121.2256667,4.573
5,2.1,37.0856667,-121.8191667,9.103
4,2.74,36.8746667,-121.6066667,5.977
3,2.46,36.9416667,-121.6851667,13.351
6,2.84,36.9285,-121.5071667,3.878
5,2.17,36.5465,-121.0996667,0.486
0,2.04,37.1508333,-121.9268333,5.962
19,2.12,36.6888333,-121.3211667,4.964
19,2.63,36.6878333,-121.3196667,5.028
19,2.7,36.6883333,-121.3195,5.238
18,2.31,37.2361667,-122.0235,9.161
16,2.78,36.9705,-121.732,13.646
15,2.28,37.3903333,-121.4181667,4.865
11,2.07,38.8346667,-122.8063333,1.471
10,2.33,37.0671667,-121.794,8.166
5,2.06,38.705,-122.3923333,8.709
18,2.65,36.8616667,-121.536,5.596
17,2.03,36.6906667,-121.322,5.055
14,2.26,37.0205,-121.7696667,9.325
13,2.79,36.9648333,-121.5998333,4.234
11,2.1,37.1348333,-121.9028333,2.667
9,2.29,36.938,-121.7306667,9.203
5,2.39,37.6036667,-122.4348333,5.413
4,2.08,37.2226667,-121.7628333,7.543
15,4.2,37.2353333,-122.0238333,9.921
15,2.95,36.9618333,-122.2255,9.788
0,2.23,37.1855,-121.9593333,4.254
23,2.46,36.7985,-121.5221667,7.698
22,2.5,36.7986667,-121.5183333,7.268
18,2.09,36.4446667,-121.011,6.873
16,2.29,36.5176667,-121.0888333,1.224
15,3.1,37.6455,-122.481,5.724
14,2.66,36.5191667,-121.0853333,1.414
7,2.56,37.0748333,-121.8971667,13.404
5,2.53,36.8771667,-121.6083333,6.048
0,2.73,37.1166667,-121.8823333,2.387
22,2.87,36.9973333,-121.769,15.027
18,2.32,37.1906667,-122.041,12.396
15,2.39,36.986,-121.7313333,10.689
15,2.73,36.476,-121.0471667,0.632
11,2.71,36.5856667,-121.1836667,5.25
8,2.02,37.0205,-121.8353333,16.187
5,4.2,37.0658333,-121.8883333,12.889
2,2.28,36.866,-121.5351667,5.026
1,2.52,36.9361667,-121.4321667,5.743
20,2.18,37.0668333,-121.7925,7.486
19,2.78,37.0413333,-121.7935,5.565
18,2.37,36.9095,-121.656,9.323
17,4,37.0763333,-121.9106667,13.169
16,2.07,36.9481667,-121.6778333,5.761
15,2.02,36.4758333,-121.0426667,2.064
3,2.14,36.8745,-121.6085,7.078
23,3.6,37.7765,-122.157,9.742
16,2.11,37.1015,-122.0451667,11.462
11,2.04,38.8201667,-122.809,3.091
8,2.37,36.5178333,-121.09,1.144
3,2.12,37.1368333,-121.9861667,14.086
3,2.04,37.1263333,-121.9953333,14.846
2,3.2,36.9345,-121.6806667,11.631
18,2.04,37.1553333,-121.993,9.782
18,2.51,37.351,-121.7563333,0.927
13,2.17,36.8465,-121.5746667,5.624
13,2.32,37.5331667,-121.9066667,6.363
11,2.04,36.9725,-121.6598333,0.224
7,2.03,37.0901667,-122.037,7.519
5,2.23,36.9655,-121.629,3.824
2,2.5,37.0716667,-121.918,14.594
1,2.32,36.8546667,-121.3046667,5.508
23,2.12,37.0716667,-121.8008333,7.976
21,4.7,37.0698333,-121.8031667,8.656
21,2.61,37.0691667,-121.7988333,8.536
20,2.06,37.1618333,-121.9825,6.216
15,2.09,37.0893333,-121.9166667,13.283
13,2.06,36.7446667,-121.468,15.063
11,2.17,36.8511667,-121.3073333,4.028
11,2.1,37.107,-121.8225,3.813
6,2.08,36.8236667,-121.5461667,5.464
0,2.06,37.1088333,-121.835,3.723
0,3.6,37.1111667,-121.8313333,4.083
22,2.41,37.0491667,-121.8141667,3.826
22,2.47,37.1115,-121.8298333,4.003
21,2.54,37.0488333,-121.8115,3.266
20,2.63,37.2585,-121.6401667,6.563
10,2.06,36.9676667,-121.6896667,5.524
10,2.58,37.0576667,-121.9193333,15.754
9,2.46,36.992,-121.7581667,14.797
4,2.47,36.7416667,-121.467,14.943
1,2.26,36.9716667,-121.6543333,3.524
0,3.5,37.0711667,-121.8056667,10.69
22,2.26,37.1421667,-121.983,12.946
20,2.03,37.213,-122.075,11.495
20,2.46,36.9563333,-122.242,5.878
19,2.42,37.26,-121.6421667,6.373
19,2.39,37.1336667,-121.9111667,11.439
19,2.37,37.1921667,-122.0541667,13.906
18,2.13,37.1233333,-121.94,8.599
7,2.44,37.1253333,-121.9021667,3.443
6,2.08,37.191,-121.9711667,2.024
4,2.13,37.135,-121.9133333,8.619
3,4,37.0715,-121.8053333,9.156
23,2.13,37.0021667,-121.7326667,9.169
22,3,36.9353333,-121.6815,12.318
21,2.24,38.8018333,-122.7685,2.151
20,2.49,37.0681667,-121.8905,13.594
18,2.36,36.9636667,-122.2455,5.548
16,2.56,36.8623333,-121.6001667,7.219
16,2.05,36.9513333,-122.242,3.889
15,2.86,36.8618333,-121.5988333,7.299
13,2.98,37.095,-121.8953333,9.973
12,2.31,37.0728333,-121.8916667,13.474
11,2.4,37.0201667,-121.8318333,15.807
6,2.13,36.9078333,-121.6548333,9.391
5,3.1,37.0626667,-121.9075,15.874
3,2.04,36.938,-121.6813333,11.298
1,2.26,36.7468333,-121.4731667,14.377
23,2.24,36.8593333,-121.5941667,6.669
17,2.07,36.9508333,-121.9348333,4.122
14,3.4,36.9075,-121.644,7.411
12,2.09,37.1355,-121.9146667,9.199
8,2.2,36.9981667,-121.7865,11.825
8,2.31,36.8871667,-121.4158333,7.605
6,2.91,36.7825,-121.4813333,4.329
4,2.02,37.154,-122.0568333,12.739
3,2.48,36.8548333,-121.4393333,3.135
1,2.59,37.696,-122.5445,8.203
20,2.56,38.7946667,-122.7435,0.401
20,2.13,36.8915,-121.6296667,6.99
17,2.21,37.062,-121.9141667,16.504
15,3.04,37.0005,-121.7565,11.687
14,2.3,36.9353333,-121.6683333,6.944
10,2.71,37.3771667,-121.7595,2.147
9,2.08,36.9448333,-121.6831667,10.254
6,3.1,36.9623333,-121.7278333,14.836
5,2.1,36.5843333,-121.1861667,6.67
5,2.47,38.791,-122.7773333,1.081
0,2.22,36.968,-121.7158333,12.486
20,2.22,37.3656667,-122.127,4.341
13,2.14,36.909,-121.6558333,10.465
13,2.19,36.9206667,-121.6648333,10.365
9,2.4,37.0653333,-121.798,8.845
9,2.82,37.068,-121.793,8.816
8,2.09,37.178,-121.9853333,7.264
8,2,37.1055,-121.9148333,8.363
6,2,36.9411667,-122.2451667,3.708
6,2.65,37.068,-121.7971667,8.646
6,2.42,37.0575,-121.9071667,16.214
5,2.19,37.0656667,-121.8651667,11.264
2,3.7,37.0611667,-121.8761667,12.054
0,2.21,38.0803333,-120.8261667,17.891
22,2.2,37.1708333,-122.0003333,6.884
16,2.06,36.9635,-121.632,4.044
15,2.74,36.9098333,-121.8788333,4.554
15,4,37.0061667,-121.8038333,16.135
12,2.07,37.1295,-121.9848333,14.186
11,3.19,36.8331667,-121.5481667,2.954
10,2.38,38.0826667,-120.8156667,17.221
9,2.85,36.911,-121.881,5.104
8,2.01,37.1728333,-121.9906667,7.644
8,2.75,36.91,-121.8803333,4.564
6,2.69,36.9071667,-121.636,5.145
6,4,36.9023333,-121.6326667,5.705
5,2.33,36.9996667,-121.7488333,11.707
5,2.15,37.0925,-121.824,2.893
1,2.02,38.793,-122.7433333,0.646
0,2.01,37.0851667,-121.815,9.096
0,2.43,36.9583333,-121.6835,6.114
23,2.04,37.064,-121.7905,6.906
22,2.95,37.0885,-121.8226667,10.353
20,2.36,37.1118333,-121.9423333,11.441
20,2.55,37.0838333,-121.813,9.326
19,2.01,37.2126667,-122.2218333,18.11
18,2.37,37.0851667,-121.8173333,9.593
18,2.22,37.0833333,-121.816,9.476
18,4.7,37.0875,-121.8173333,9.453
16,2.41,37.183,-121.9528333,5.339
15,2.61,37.1868333,-121.9498333,5.299
13,2.04,37.1075,-122.3426667,8.06
13,2.39,36.8231667,-121.541,3.958
12,2.47,36.9265,-121.6643333,7.244
12,2.68,36.959,-121.6853333,5.944
11,2.14,36.9368333,-121.6811667,11.694
7,2.31,37.0821667,-121.9056667,12.977
5,2.1,37.0436667,-121.8118333,3.827
4,2.14,36.9895,-121.7271667,11.549
3,2.08,36.9201667,-121.6651667,11.125
3,2.54,36.963,-121.6308333,4.204
3,2.39,37.1188333,-121.8421667,2.204
1,2.61,37.1893333,-121.9465,5.887
0,3,37.1878333,-121.9465,5.949
21,3.2,37.0588333,-121.8038333,4.326
21,2.14,37.1446667,-121.9838333,13.156
14,3.1,37.1368333,-121.9111667,9.039
13,2.13,36.9096667,-121.6495,7.745
12,3,36.9531667,-121.6795,6.424
11,2.04,37.2423333,-122.0355,6.997
8,3.14,37,-121.669,3.004
8,2.2,37.0215,-121.8546667,17.137
7,2.23,36.9595,-121.7191667,13.686
7,2.42,37.1211667,-122.0466667,7.849
6,2.01,37.1818333,-121.969,3.73
5,2.43,37.0606667,-121.8586667,11.687
3,2.16,36.8678333,-121.6016667,5.387
23,2.08,36.967,-121.6058333,3.164
20,2.29,37.0703333,-121.8616667,10.253
20,2.1,37.0498333,-121.7881667,4.256
19,2.37,36.5815,-121.0358333,7.812
19,2.35,36.8663333,-121.599,5.887
19,2.12,36.926,-121.4986667,3.778
17,2.5,37.1141667,-121.8316667,4.048
17,2.17,36.9758333,-121.729,14.546
15,2.55,37.1071667,-121.8478333,2.933
14,2.39,36.9366667,-121.681,11.984
10,2.05,38.6425,-122.307,3.278
9,2.33,37.2475,-122.0395,10.457
8,2.51,37.0551667,-121.7928333,4.526
8,2.43,37.189,-121.9505,5.727
8,2.34,36.8853333,-121.6203333,6.62
7,4,37.0038333,-121.8061667,16.615
7,2.04,37.0901667,-121.8913333,8.754
6,2.03,37.0905,-121.9121667,11.433
5,2.24,37.0631667,-121.7906667,7.426
5,2.48,36.9908333,-121.6713333,2.124
2,3.5,36.9328333,-121.6626667,5.124
1,2.77,37.1888333,-122.0605,14.57
1,2.33,37.1868333,-121.9473333,5.679
0,2.33,37.0965,-121.9685,17.038
0,2.03,36.9756667,-121.6203333,3.864
22,2.02,36.9643333,-121.7226667,14.056
20,2.11,37.0798333,-121.8093333,8.796
19,2.44,37.0733333,-121.8945,13.484
19,2.14,37.107,-121.9805,15.458
17,2.64,37.075,-121.8921667,13.294
16,2.31,36.9211667,-121.6696667,10.875
16,2.21,37.0733333,-121.8893333,13.554
15,2.07,37.0706667,-121.901,14.464
15,4.7,37.0676667,-121.8975,14.944
14,2.31,36.9061667,-121.6425,6.895
11,2.48,37.1483333,-121.9608333,9.959
10,2.11,37.3741667,-122.1288333,3.661
10,2.52,36.9193333,-121.6646667,10.615
10,2.37,36.6175,-121.2253333,5.143
8,2.65,37.1091667,-121.856,4.494
8,2.29,37.1225,-121.8708333,3.974
7,2.52,37.1096667,-121.875,3.084
6,2.23,37.0958333,-121.8441667,5.253
5,3.3,37.1616667,-121.9253333,3.879
3,2.67,37.1718333,-121.9758333,9.434
3,2.38,36.6525,-121.2785,6.788
3,2.07,36.9398333,-121.6816667,10.374
1,2.86,37.1311667,-121.9865,14.796
1,2.14,37.104,-121.9291667,12.053
0,2.15,37.9098333,-121.9308333,1.432
23,2.58,36.8941667,-121.6308333,6.72
23,2.13,37.8806667,-121.9521667,0.587
23,2.06,37.1261667,-121.8915,3.334
21,2.66,36.8681667,-121.6021667,5.487
20,2.24,37.036,-121.8623333,12.867
20,2.42,36.916,-121.6505,7.075
18,2.49,36.925,-121.5026667,3.638
18,2.72,37.0576667,-121.8485,12.047
17,4.5,37.0558333,-121.8546667,12.577
17,2.67,37.1168333,-121.96,15.616
16,2.44,37.15,-121.9555,9.179
15,2.57,36.989,-121.7526667,14.517
15,2.07,37.0545,-121.8201667,4.656
15,2.3,37.0963333,-121.8428333,4.863
14,2.25,37.1575,-121.5606667,2.481
11,3.2,36.8311667,-121.5581667,5.024
11,2.76,36.8256667,-121.5451667,4.194
10,2.16,37.0085,-121.7331667,3.649
9,2.05,37.1001667,-121.8588333,4.883
9,2.43,37.154,-121.97,9.696
8,2.15,37.0526667,-121.7986667,4.336
7,2.34,37.0966667,-121.9701667,5.288
7,3.49,37.102,-121.9686667,5.488
6,2.2,37.1305,-121.899,4
5,2.3,37.0368333,-121.8083333,3.845
5,2.05,36.973,-121.7335,13.806
4,2.91,37.0543333,-121.9143333,17.464
4,2.2,37.092,-121.8286667,4.613
4,2.08,36.9383333,-121.6811667,11.484
3,2.03,37.0701667,-121.7975,8.676
3,2.41,37.092,-121.9168333,11.273
2,2.55,36.872,-121.6086667,6.847
2,2.68,36.959,-121.6836667,6.054
2,2.22,37.158,-121.962,7.819
1,4,37.187,-122.0573333,14.916
0,2.88,37.0778333,-121.8088333,9.546
23,2.3,37.1281667,-121.8956667,3.984
23,2.54,37.1755,-121.9675,3.669
22,3.05,36.9865,-121.7421667,14.991
22,2.69,36.9426667,-121.6985,7.624
22,2.4,37.061,-121.8058333,4.126
22,2.22,37.147,-121.9768333,11.586
22,2.39,36.9346667,-121.5208333,3.888
22,2.62,36.9298333,-121.514,4.698
21,2.17,37.1211667,-121.8781667,3.354
21,2.47,37.1996667,-122.0661667,14.115
20,2.07,36.9851667,-122.2503333,8.259
19,2.12,37.1748333,-121.9845,7.554
19,2.38,37.1405,-121.9928333,16.926
18,2,37.038,-121.812,10.495
18,2.2,36.985,-121.7391667,12.591
18,2.21,36.9676667,-121.687,5.574
18,2.65,37.0231667,-121.8285,15.475
17,2.03,37.134,-121.9885,15.632
17,4.3,37.0988333,-121.9176667,9.503
16,2.03,36.9226667,-121.6668333,10.675
