Time,Mag,Lat,Long,Depth
23,2.82,37.7676667,-121.9356667,7.124
19,2.13,38.7955,-122.8055,3.658
15,3.42,36.6815,-121.3046667,3.985
14,3.08,36.6778333,-121.3028333,4.706
12,2.44,36.6803333,-121.3051667,4.115
12,3.35,36.6835,-121.3086667,4.353
9,2.74,36.6525,-121.2758333,6.748
19,2.1,37.8705,-122.2378333,10.684
14,2.42,36.5545,-121.1488333,5.942
5,2.01,36.2805,-120.8513333,6.322
12,2.4,36.8971667,-121.6228333,4.941
10,3.2,36.9833333,-121.643,4.863
10,2.8,36.9838333,-121.6445,5
10,2.07,36.9855,-121.6451667,4.85
11,2.88,38.8398333,-122.8208333,1.922
21,2.38,36.4903333,-121.0641667,2.014
18,2.48,36.586,-121.1816667,4.207
8,2.03,36.477,-121.0561667,6.784
20,2.15,38.8078333,-122.8138333,0.81
12,2.24,38.7916667,-122.7785,3.941
9,2.05,37.5896667,-121.9686667,9.142
14,2.07,37.3453333,-121.7141667,4.928
13,4.7,37.3593333,-121.7223333,7.518
5,2.67,36.7653333,-121.3588333,8.715
19,2,38.8233333,-122.8065,3.14
5,2.06,37.2425,-121.626,6.447
10,2.39,36.7465,-121.4343333,5.796
1,2.35,38.7908333,-122.7735,3.561
13,2.58,38.7915,-122.7563333,1.011
4,2.88,38.7825,-122.7673333,0.061
22,2.49,38.8115,-122.8073333,3.67
19,2.5,38.928,-122.6441667,2.371
8,2.07,38.8223333,-122.7943333,3.08
21,2.02,37.8016667,-122.1978333,10.343
19,2.41,36.8383333,-121.3006667,5.974
10,2.21,37.9125,-122.2811667,5.451
8,2.14,38.8138333,-122.8101667,3.7
8,2.28,38.8136667,-122.8113333,3.52
6,2.32,36.8156667,-121.2031667,6.991
11,2.76,36.974,-121.6206667,4.955
11,2.23,36.9775,-121.6228333,4.415
3,2.47,36.8321667,-121.5601667,6.976
16,2.36,36.401,-120.9303333,5.181
14,2.18,38.824,-122.8081667,3.42
10,2.48,38.82,-122.8095,2.82
6,2.12,36.8108333,-121.534,6.546
13,2.58,38.7901667,-122.7551667,1.741
21,2.69,38.8266667,-122.8033333,2.47
11,2.53,38.812,-122.8126667,3.04
20,2.28,38.8345,-122.8766667,3.182
18,2.06,38.9113333,-122.5226667,1.713
10,2.38,38.9098333,-122.5018333,1.053
5,2.18,37.4896667,-121.837,8.214
20,2.14,36.677,-121.3005,3.246
17,2.22,38.7865,-122.757,0.091
0,2.08,38.8148333,-122.8078333,2.75
0,2.3,36.8698333,-121.5978333,5.647
22,2.14,38.8251667,-122.7978333,3.501
6,3.36,38.7888333,-122.7736667,2.451
4,2.03,38.8036667,-122.8031667,0.891
4,3.27,38.8031667,-122.803,1.171
2,2.28,36.47,-121.0478333,5.454
23,2.38,36.4706667,-121.0475,5.364
20,2,38.892,-122.999,4.446
11,2,36.9128333,-121.637,5.191
11,3.5,36.9046667,-121.632,5.401
11,2.72,36.907,-121.6333333,5.241
11,2.13,36.9093333,-121.6321667,4.721
11,3.7,36.903,-121.631,5.611
15,2.03,35.9955,-121.4611667,16.941
4,2.34,36.259,-120.8213333,5.796
18,2.12,38.5175,-122.7546667,1.846
9,2.45,38.8043333,-122.805,2.65
17,2.18,37.1306667,-121.5281667,7.933
15,2.41,37.3638333,-121.7298333,5.486
15,2.86,36.8956667,-121.6238333,5.331
