Time,Mag,Lat,Long,Depth
2,2.07,38.832,-122.8223333,0.479
22,2.18,38.8268333,-122.8036667,1.919
10,2.09,36.8766667,-121.4136667,6.929
7,3,38.84,-122.8173333,1.719
9,2.09,38.7691667,-122.704,0.39
17,2,37.989,-122.0403333,12.487
5,2.07,37.3535,-121.7205,5.278
2,2,37.0086667,-122.255,6.369
23,2.06,38.7991667,-122.805,0.812
4,2.17,36.56,-121.1505,2.621
0,2.22,36.6766667,-120.8495,4.677
20,2.11,36.8408333,-121.5695,6.966
12,2.13,36.757,-121.446,6.379
5,2.84,36.6898333,-121.3181667,3.755
5,2.03,36.689,-121.3191667,3.215
1,3,36.5663333,-121.157,2.711
20,2.05,36.9816667,-121.6368333,4.823
17,2,38.8223333,-122.8006667,3.774
17,3.14,38.8241667,-122.7986667,2.844
15,2.02,36.5396667,-121.13,8.151
10,2.27,38.7856667,-122.7565,0.364
8,2.4,36.653,-121.2776667,7.166
7,2.22,37.2601667,-121.6468333,2.908
8,2.51,38.7835,-122.758,0.35
9,2.16,38.7901667,-122.807,3.308
16,2.49,38.813,-122.8093333,3.454
22,2.5,38.8136667,-122.7873333,0.189
12,3.65,36.931,-121.5571667,7.148
1,3.78,36.7681667,-121.4733333,8.595
20,2.11,36.5528333,-121.0658333,8.064
7,2.01,37.7061667,-121.9866667,9.792
7,2.82,37.709,-121.9825,9.642
2,2.09,38.814,-122.8343333,0.499
5,2.52,37.8648333,-122.2333333,10.125
1,2.67,38.7838333,-122.759,1.28
15,2.19,37.1196667,-121.5246667,6.255
15,2.15,38.7848333,-122.7595,0.644
12,3.09,36.6681667,-121.2865,2.946
20,2.62,36.7503333,-121.4473333,7.659
14,2.25,38.8248333,-122.8018333,2.854
5,2.45,36.8311667,-121.5586667,6.826
1,2.56,38.8145,-122.8165,1.316
9,2.61,38.7866667,-122.7751667,1.62
1,2.28,36.7781667,-120.9455,0.085
15,3,38.8196667,-122.8016667,3.424
14,2.38,38.8698333,-122.4445,1.556
8,2.23,38.721,-122.8371667,2.59
2,2.23,36.6841667,-121.3103333,4.135
18,2.51,37.8675,-122.2368333,10.315
18,2.46,37.8683333,-122.2381667,10.015
1,2.26,38.8098333,-122.9783333,1.445
4,2.86,38.7893333,-122.779,3.34
17,2.17,36.8755,-121.6081667,7.398
7,2.11,36.6396667,-121.2221667,6.82
22,2.08,36.4743333,-121.0228333,7.082
15,2.18,38.8213333,-122.8028333,3.674
21,2.03,38.8106667,-122.7776667,0.839
23,2.06,36.4711667,-121.0241667,6.474
17,2.29,38.7755,-122.9053333,3.956
20,2.05,36.4948333,-121.0693333,5.752
18,2.11,38.8091667,-122.7763333,1.859
2,2.7,38.7985,-122.7958333,0.629
19,4.03,38.7895,-122.7768333,2.6
14,2.7,38.7928333,-122.7806667,2.624
13,2.99,37.0636667,-121.4945,6.87
0,2.05,38.8121667,-122.782,0.509
6,2.47,38.8155,-122.8043333,3.909
0,2.32,38.8133333,-122.8278333,1.222
14,2.62,36.7073333,-122.4038333,7.288
7,2.88,36.723,-122.367,15.752
0,2.14,36.7776667,-121.3783333,7.902
11,2.91,37.2355,-121.625,5.247
3,2.62,36.8198333,-121.3536667,5.686
13,2.29,36.6775,-121.2988333,2.646
10,2.59,37.6738333,-122.5275,7.945
12,2.26,38.7896667,-122.7805,1.834
7,2.49,37.1753333,-121.5576667,8.226
5,2.02,36.859,-121.5871667,5.929
1,2.32,36.4891667,-121.0293333,5.802
22,2.35,37.9371667,-121.9878333,10.881
12,2.26,37.968,-122.0213333,11.597
9,2,38.8073333,-122.7743333,0.164
7,3.52,38.8295,-122.7811667,2.949
12,2.07,37.9816667,-121.9605,2.681
5,2.3,36.832,-121.4085,8.031
21,2.55,38.7983333,-122.814,0.622
16,2.48,38.8006667,-122.8013333,1.164
17,2.09,36.4548333,-121.0203333,3.986
8,2.33,37.3313333,-121.6993333,6.128
6,3.3,38.833,-122.8105,0.299
2,3.07,38.7656667,-122.6148333,5.142
23,2.42,38.8273333,-122.762,0.349
17,2.21,38.799,-122.741,2.029
17,3.17,38.7451667,-122.4183333,5.226
22,2.39,38.8086667,-122.7993333,1.023
8,2.14,36.942,-121.5721667,5.327
4,2.02,38.8276667,-122.8238333,2.792
19,2.02,36.8506667,-121.4771667,9.406
17,2.12,36.5961667,-121.0611667,7.59
10,2.49,38.803,-122.8086667,2.292
1,2,36.8848333,-121.6173333,6.488
0,2.74,36.6096667,-121.168,6.732
19,2.1,38.8226667,-122.7738333,1.431
13,2.45,38.8298333,-122.8268333,0.974
10,2.51,36.8921667,-121.6255,7.488
1,2.16,36.8561667,-121.3216667,5.436
1,2.34,36.8556667,-121.322,5.506
19,3.36,36.8938333,-121.6275,7.191
11,2.17,38.8161667,-122.8331667,0.55
18,2.04,37.0575,-121.891,5.114
3,2.88,36.3136667,-120.8548333,7.392
13,2.52,36.4785,-121.0553333,7.232
10,3.41,38.787,-122.7706667,0.214
10,3.88,38.7865,-122.759,1.023
8,2.12,38.8108333,-122.7696667,1.669
19,2.12,38.7673333,-122.7308333,0.23
20,2.06,38.7973333,-122.745,0.809
18,2.34,38.8046667,-122.8046667,0.556
18,2.35,38.7986667,-122.8001667,1.866
8,2.41,38.8258333,-122.8361667,1.846
3,2,37.042,-121.4795,7.248
14,2.84,38.8298333,-122.8183333,0.813
12,2.23,38.783,-122.769,0.543
2,2.03,38.8171667,-122.8246667,0.526
23,2.28,37.8506667,-121.767,18.483
18,2.26,38.7868333,-122.7563333,0.927
4,2.02,38.7891667,-122.7733333,1.283
0,2.08,38.8136667,-122.7913333,0.223
22,2.01,36.571,-121.1075,7.184
16,2.15,38.1238333,-121.8583333,22.615
13,2.24,36.5675,-121.142,8.561
13,2.45,36.5663333,-121.1411667,8.641
8,2.31,38.7865,-122.775,1.183
22,2.12,36.7148333,-121.3571667,2.799
22,2.23,37.9095,-122.28,5.469
16,2.56,38.7826667,-122.7655,0.283
13,2.04,38.8183333,-122.8076667,3.18
13,2.28,37.6348333,-122.4765,7.288
6,2.24,38.8425,-122.8218333,1.983
18,2.07,38.7946667,-122.7786667,1.403
11,2.3,38.8108333,-122.8003333,0.66
0,3.15,38.8193333,-122.7808333,1.043
0,2.74,38.8223333,-122.7798333,0.823
0,3.5,38.819,-122.7766667,2.693
8,2.39,37.334,-121.7018333,6.918
5,2.55,37.358,-121.7243333,6.088
3,2.41,38.8411667,-122.8258333,2.753
19,2.72,36.9198333,-121.6648333,10.861
13,2.07,38.7548333,-122.445,5.442
4,2.12,36.9066667,-121.639,7.041
23,2.34,38.8331667,-122.7961667,1.743
23,2.37,38.7936667,-123.1146667,3.423
14,2.45,36.4963333,-121.0751667,4.234
6,3.06,38.7973333,-122.741,1.297
10,2.21,37.6458333,-122.049,2.897
9,2.02,38.8068333,-122.7785,2.422
4,2.49,37.0328333,-121.4871667,6.47
1,2.34,38.7958333,-122.7668333,0.397
13,2.13,38.832,-122.799,1.746
16,3.66,38.846,-122.7778333,2.414
15,2.82,38.795,-122.7861667,0.893
15,2.53,38.8301667,-122.8095,0.96
15,3.92,38.8425,-122.778,2.514
17,2.33,38.8475,-123.0125,4.647
9,2.63,36.8365,-121.566,6.986
9,2.36,38.8421667,-122.8205,1.611
9,2.39,36.8375,-121.5678333,7.436
7,2.99,36.8395,-121.5738333,7.876
3,2.56,38.8183333,-122.7745,1.863
21,2.31,36.8366667,-121.5658333,6.986
17,2.24,38.7756667,-122.7571667,0.033
9,2.43,36.8403333,-121.5715,7.376
9,2.57,36.84,-121.572,7.256
22,4.91,37.0183333,-121.4631667,7.203
18,2.15,37.531,-121.6695,1.447
3,3.09,37.9128333,-122.2816667,5.979
1,2.01,38.8008333,-122.8015,1.132
22,2.33,36.4481667,-120.7735,11.275
16,2.66,38.7926667,-122.7923333,1.486
13,2.01,38.0785,-122.2723333,5.428
9,2.21,36.5653333,-121.154,3.201
5,3.25,36.5633333,-121.1511667,3.42
11,2.55,38.9748333,-122.6083333,3.988
13,2.72,38.8293333,-122.8226667,0.722
11,2,38.8151667,-122.7705,1.227
11,2.13,36.7075,-121.3426667,3.009
8,2.82,37.3363333,-121.7011667,7.548
21,3.36,36.5563333,-121.149,7.151
20,2.7,37.1311667,-121.529,7.697
1,2.47,36.877,-121.6061667,5.898
0,2.04,36.5508333,-121.9326667,11.864
18,2.66,38.8008333,-122.8005,0.577
9,2.03,38.8326667,-122.7993333,0.92
15,2.82,38.796,-122.7475,2.816
22,2.22,37.7561667,-122.1396667,4.727
18,2.34,36.593,-121.2008333,7.205
9,2.04,37.1058333,-121.8376667,4.003
5,2.61,36.4723333,-121.047,4.782
18,2.04,38.7856667,-122.7245,0.904
18,2.09,36.8381667,-121.302,4.051
17,2.14,36.5771667,-121.1313333,10.131
15,2.49,38.794,-122.7776667,0.154
5,2.18,38.84,-122.8216667,2.106
2,2.16,38.7931667,-122.7425,0.984
23,2.11,38.7828333,-122.7463333,0.521
15,3.01,38.7955,-122.7385,1.464
2,2.44,38.8173333,-122.7706667,0.163
2,3.95,38.817,-122.7653333,1.503
20,2.16,36.6121667,-121.2173333,5.023
3,3.41,36.6146667,-121.2205,5.733
23,2.94,38.8633333,-122.495,4.083
22,2.5,36.2895,-120.85,9.562
7,2.77,36.472,-121.9028333,7.883
1,2.31,36.5595,-121.1528333,5.572
13,2.65,38.8206667,-122.769,1.053
12,2.34,36.5086667,-120.5113333,6.162
20,2.27,36.8638333,-121.5848333,6.139
8,2.13,38.8185,-122.7698333,0.033
12,3.13,38.7938333,-122.7705,1.031
7,2.47,37.7748333,-122.5815,9.716
7,3.12,37.773,-122.5818333,10.206
2,2.57,38.7923333,-122.742,0.954
22,2.15,38.3188333,-121.8706667,20.779
15,2.29,38.806,-122.8013333,0.62
15,2.05,38.8326667,-122.834,0.926
13,2.03,38.8163333,-122.7725,0.213
11,2.21,36.3023333,-120.8816667,5.372
4,2.71,38.749,-122.7021667,1.648
22,2,37.964,-122.022,12.271
6,2.71,38.8036667,-122.7791667,0.273
12,2.33,36.4661667,-121.0451667,6.814
2,2.35,38.8386667,-122.803,1.13
16,2.16,38.674,-122.3935,7.269
23,2.77,38.8241667,-122.8003333,0.96
8,2.09,38.8415,-122.8231667,1.716
4,2.45,38.7885,-122.4715,7.722
4,2.44,36.6391667,-121.253,4.94
19,2.01,36.9998333,-122.2683333,9.459
8,2.09,37.879,-122.2456667,9.389
11,2.02,36.3611667,-120.9385,6.08
10,2.65,36.4946667,-121.0696667,5.414
5,2.65,38.7766667,-122.7486667,3.361
2,3.05,38.7548333,-122.7391667,1.881
0,2.19,38.8331667,-122.7971667,0.972
14,2.18,38.778,-122.7268333,1.714
1,2.05,36.928,-121.4295,6.951
12,2.59,36.595,-121.199,6.483
11,2.3,37.2431667,-121.6313333,4.486
5,2.22,38.8255,-122.7985,1.223
19,2.03,38.3991667,-122.5711667,6.589
16,2.41,38.4045,-122.5743333,6.349
13,2.15,38.404,-122.574,6.499
12,2.32,38.4073333,-122.5743333,4.545
12,3.7,38.4008333,-122.5786667,9.705
11,2.1,38.8196667,-122.8105,3.09
14,2.05,38.761,-122.7241667,1.011
14,3.15,38.7591667,-122.726,1.251
2,3.01,36.6321667,-121.2498333,9.8
23,2.73,37.3598333,-121.7225,7.928
22,2.22,36.6383333,-121.2601667,10.29
23,2.03,36.4961667,-121.0693333,2.074
11,2.06,37.4331667,-121.7753333,9.91
1,2.34,36.6866667,-121.3128333,3.785
18,2.44,38.8243333,-122.779,1.723
10,2,36.6721667,-121.2953333,4.116
8,2.77,38.3926667,-122.6001667,6.178
14,2.31,38.9325,-122.6538333,1.681
13,2.95,38.93,-122.6513333,1.361
12,2.26,38.7986667,-122.7515,0.813
11,2.02,38.8018333,-122.7695,1.513
0,2.2,38.7843333,-122.7508333,0.911
0,2.07,38.7803333,-122.7691667,0.251
19,2.34,38.7931667,-122.7645,0.251
13,2.11,39.0003333,-122.1808333,6.817
3,2.2,37.1713333,-121.9863333,6.912
22,2.67,37.9141667,-122.2811667,6.269
16,2.21,38.4058333,-122.6596667,9.331
15,2.11,37.1705,-122.4123333,6.776
20,2,38.8321667,-121.993,3.497
5,3.28,38.7941667,-122.8091667,2.828
21,2.54,36.4965,-121.0711667,2.092
19,2.65,38.7945,-122.9295,3.282
7,2.22,36.5541667,-121.1485,8.562
23,2.03,38.8051667,-122.8181667,0.74
10,2.23,38.8036667,-122.7675,1.493
0,2.02,36.5883333,-121.1855,4.547
13,2.02,38.761,-122.7248333,0.981
3,2.11,38.824,-122.7911667,1.59
10,2.4,37.004,-121.9325,4.772
20,2.41,36.7781667,-121.5,8.53
6,2.11,38.8213333,-122.7946667,3.22
19,2.16,37.2635,-120.6246667,17.95
9,2.27,36.812,-121.5268333,4.19
2,2.19,36.8265,-121.5481667,5.566
16,3.45,38.8478333,-122.8205,0.556
12,2.16,38.759,-122.713,1.881
4,2.78,36.4701667,-121.0385,2.054
13,2.27,38.7833333,-122.7541667,0.221
18,2.41,38.8171667,-122.8188333,1.82
9,2.06,36.5745,-121.1695,5.462
9,2.24,36.5735,-121.1705,6.171
9,2.43,36.5753333,-121.1698333,5.402
8,2.46,36.575,-121.1688333,5.852
3,3.22,38.8278333,-122.815,1.46
11,2.04,36.5873333,-121.1858333,5.267
1,3.27,36.5835,-121.1786667,6.192
0,2.39,36.58,-121.1751667,5.132
0,2.34,36.579,-121.174,4.722
0,2.5,36.59,-121.1888333,5.027
0,2.41,36.5793333,-121.1743333,4.982
0,3.14,36.5896667,-121.1858333,5.807
0,2.77,36.5765,-121.1698333,5.422
0,2.03,36.5793333,-121.1741667,4.802
0,4.12,36.5801667,-121.1743333,6.862
23,3.08,36.8748333,-121.2816667,5.988
13,2.15,38.8001667,-122.8033333,1.731
21,2.67,36.9186667,-121.4915,4.991
19,2.05,36.9593333,-121.5861667,4.185
11,2.17,36.8171667,-121.5316667,4.26
21,2.86,36.7946667,-121.31,8.628
20,2.16,38.7676667,-122.7055,0.304
17,2.09,36.6745,-121.3035,6.166
18,2.06,38.7768333,-122.4615,6.202
17,2.79,38.7785,-122.4576667,7.822
17,2.42,36.5151667,-121.0971667,5.054
13,2.18,36.9556667,-121.5695,6.325
5,2.3,37.7515,-122.1616667,8.337
1,2.11,37.7508333,-122.1621667,8.107
17,2.01,36.5823333,-121.1793333,2.85
10,2.48,36.9093333,-121.6553333,10.709
6,2.41,38.7851667,-122.7743333,3.051
9,2.27,36.7031667,-121.3371667,4.053
11,2.07,36.7695,-121.4751667,6.485
1,2.07,37.5821667,-121.703,3.812
13,2.49,36.5873333,-121.1815,3.177
15,2.34,36.8468333,-121.5738333,5.906
3,2.29,38.8083333,-122.7718333,1.533
19,2.18,36.7035,-121.3346667,2.379
7,2.5,38.7808333,-122.7238333,1.504
21,2.45,38.8016667,-122.7995,0.941
10,2.69,37.3103333,-121.6816667,7.458
8,2.7,38.784,-122.7545,1.902
7,2.13,38.1253333,-122.4355,6.588
18,2.4,38.7983333,-122.8008333,1.452
14,3.57,38.1188333,-122.4473333,11.006
13,3.59,38.1196667,-122.448,11.606
13,3.17,38.119,-122.4448333,10.888
22,2.14,36.8685,-121.5981667,5.717
10,2.39,37.5268333,-121.6791667,6.976
3,2.5,38.7691667,-122.7308333,1.011
18,2.67,37.1758333,-121.5751667,2.367
8,2.44,36.5603333,-121.1563333,6.399
2,2.26,37.445,-121.6846667,7.961
0,2.86,36.8226667,-121.5446667,5.83
23,2.41,36.8236667,-121.5461667,5.996
11,2.02,38.9343333,-122.661,1.684
8,2,38.7808333,-122.7483333,4.071
14,2.12,38.0005,-121.86,17.364
22,2.99,37.836,-122.022,10.366
15,2.22,38.7973333,-122.7495,1.793
8,2.06,37.9913333,-121.3775,9.654
14,2.1,38.7988333,-122.7678333,1.783
23,2.08,37.2403333,-121.6281667,4.327
16,2.72,37.13,-121.5285,8.077
15,2.18,36.9288333,-122.1958333,4.485
18,2.97,36.8641667,-121.5966667,6.057
16,2.1,36.4756667,-121.0488333,4.174
0,2.21,36.5516667,-121.1435,6.392
23,2.14,36.926,-122.1978333,6.038
14,2.1,38.7971667,-122.7506667,1.503
6,2.6,37.1281667,-121.5261667,7.847
10,2.37,38.7861667,-122.7516667,1.221
8,3.99,38.812,-122.8323333,1.599
7,2.27,36.9436667,-122.2336667,3.419
13,2.05,38.7735,-122.7183333,1.864
18,2,38.7988333,-122.8041667,2.518
13,2.16,36.8125,-120.3156667,0.125
9,3.26,36.4273333,-121.894,9.831
22,2.23,36.9865,-121.6396667,3.623
11,2.16,37.2561667,-121.6913333,5.5
9,2.13,38.5658333,-123.3338333,1.072
18,2.3,37.2795,-121.6521667,8.268
8,2.34,37.2828333,-121.654,8.548
13,2.24,37.2828333,-121.6543333,8.208
11,2.35,36.7715,-121.4788333,8.15
10,2.26,38.7836667,-122.7573333,0.498
22,2.18,36.9671667,-121.4571667,4.796
21,2.87,36.9686667,-121.459,5.526
16,2.28,38.8418333,-122.8338333,0.196
6,3.69,38.8235,-122.775,0.858
3,2.48,37.2635,-121.6476667,4.208
15,4.67,37.312,-121.679,8.928
3,2.4,38.8535,-122.8163333,0.936
18,3.23,38.7968333,-122.737,2.798
13,2.07,36.847,-121.5733333,5.966
2,2.04,38.8313333,-122.8305,0.446
19,2.08,36.8246667,-121.5433333,4.31
14,2.22,36.8445,-121.5716667,4.756
7,2.25,38.1055,-121.8703333,19.213
16,2.78,37.6058333,-121.9955,6.007
5,2.22,38.8,-122.8136667,0.276
5,2.81,38.8176667,-122.8333333,1.136
11,2.03,36.6621667,-121.2905,8.386
16,2.51,38.8,-122.781,0.598
13,2.2,38.8018333,-122.77,1.558
10,2.09,36.5553333,-121.1491667,6.532
13,2.06,38.9208333,-122.7511667,0.344
19,2.21,38.7926667,-122.7783333,2.248
6,2.11,38.8056667,-122.772,1.418
11,2.09,36.819,-121.5418333,5.82
21,2.12,38.805,-122.7706667,1.358
18,2.11,38.758,-122.7158333,1.508
14,2.04,36.7736667,-121.2798333,7.596
5,2,36.8205,-121.5416667,5.9
22,2.09,36.3741667,-120.9545,8.272
10,2.29,37.7178333,-122.5446667,10.091
20,2.41,36.8481667,-121.5823333,8.046
14,2.12,38.7628333,-122.7205,1.348
6,2.13,37.7486667,-122.1158333,10.165
12,2.55,38.8176667,-122.8358333,1.166
7,2.26,36.547,-121.1396667,5.696
6,2.01,36.5546667,-121.1013333,8.756
4,2.76,38.7851667,-122.7748333,1.038
22,2.33,36.8658333,-121.593,5.649
16,2.1,36.5541667,-121.1475,7.172
14,2.16,36.8183333,-121.2818333,8.051
4,3.12,37.2566667,-121.6425,4.398
3,2.47,36.579,-121.1421667,7.659
18,2.63,38.8246667,-122.8056667,2.578
9,2.04,38.8341667,-122.8148333,0.035
9,2.37,38.8265,-122.8001667,1.008
9,2.74,38.8316667,-122.7993333,1.308
23,2.17,38.815,-122.7748333,1.868
16,2.83,37.9238333,-120.2658333,19.548
17,2.84,38.7955,-122.7845,0.298
20,2.2,36.9848333,-121.6363333,3.163
10,2.45,37.2528333,-121.6385,3.928
1,2.21,38.6085,-122.8086667,6.231
1,2.13,36.617,-121.224,4.903
0,2.02,37.9285,-122.3021667,4.172
1,2.03,38.8333333,-122.8278333,1.126
8,2.2,38.8151667,-122.8395,0.036
2,2.36,36.5773333,-121.1408333,7.956
22,2.41,38.7581667,-122.7266667,2.678
5,2.28,36.9241667,-121.1375,5.441
0,2.11,38.816,-122.4546667,7.358
16,2.32,38.7665,-122.7151667,0.768
12,2.16,38.4066667,-122.6161667,6.738
22,2.14,36.5848333,-121.1868333,6.27
15,2.97,38.8213333,-122.8093333,3.748
20,2.27,38.7913333,-122.7498333,0.728
0,2.45,36.8791667,-121.6143333,6.608
0,2.22,36.882,-121.6146667,6.938
23,3.1,36.555,-121.1043333,9.274
17,2.67,36.8825,-121.6165,6.818
17,2.83,36.883,-121.6171667,6.878
6,2.03,38.7965,-122.782,4.158
17,2.02,36.618,-121.2231667,4.403
6,2.24,38.8216667,-122.809,3.308
2,2.24,36.5523333,-121.1075,7.704
2,2.35,36.554,-121.1058333,8.654
1,3.09,36.8855,-121.6193333,6.988
16,2.78,36.8195,-121.2826667,8.651
13,2.58,36.8191667,-121.285,8.331
3,2.01,36.5705,-121.1046667,8.156
4,2.39,37.9533333,-122.5366667,6.938
5,2.47,38.7898333,-122.7553333,0.881
16,2.26,38.7978333,-122.8001667,1.268
8,2.06,38.7985,-122.7853333,3.453
16,2.27,38.8216667,-122.8073333,3.34
2,2.26,38.8176667,-122.81,3.15
16,2.72,36.8181667,-121.5331667,4.53
1,2.05,36.4033333,-120.9825,5.001
14,2.06,36.6408333,-121.2541667,4
9,2.24,37.107,-121.8686667,5.171
8,2.71,37.1561667,-122.3518333,16.683
18,2.12,36.49,-120.5893333,9.874
4,2.03,37.9433333,-121.7936667,14.346
15,2.04,37.9326667,-121.9198333,6.584
14,2.05,38.8441667,-122.4778333,14.811
19,2.99,38.8435,-122.8261667,1.351
17,3.22,36.485,-120.6146667,13.506
10,2.16,38.7438333,-122.415,5.806
7,2.06,37.4115,-121.7603333,6.16
21,2.02,36.851,-121.3151667,7
12,2.41,38.8028333,-122.8001667,1.761
5,2.87,38.824,-122.8021667,3.86
4,2.47,38.7525,-122.7095,2.108
12,2.57,37.1256667,-121.5263333,8.067
8,2.73,37.8198333,-122.1936667,9.574
19,2.03,36.6443333,-121.2585,3.98
19,2.09,36.6451667,-121.2591667,4.24
22,3.25,37.289,-121.6666667,6.118
13,3.27,36.4365,-121.015,6.329
2,2.64,38.7973333,-122.7351667,2.374
