Time,Mag,Lat,Long,Depth
20,2.19,36.3728333,-120.6978333,10.446
18,2.31,38.8056667,-122.7961667,3.49
4,2.31,37.7556667,-122.1636667,1.165
5,2.1,38.8135,-122.8088333,3.59
13,2.7,38.7825,-122.7611667,0.516
9,2.28,38.8286667,-122.8046667,0.536
23,2.04,37.1438333,-121.922,13.192
22,2.21,37.8286667,-121.7846667,10.097
10,2.14,37.264,-121.649,2.983
16,2.51,36.6941667,-121.3275,4.938
3,2.03,36.3838333,-120.966,6.261
21,2.27,36.8203333,-121.5511667,6.884
11,2.11,38.787,-122.7736667,1.386
23,3.07,36.883,-121.4148333,7.785
22,2.09,38.8031667,-122.7713333,1.366
20,2.14,36.604,-121.2145,8.531
7,2.28,36.565,-121.1565,2.472
21,2.08,38.8041667,-122.8088333,2.08
12,2.17,36.4675,-121.0466667,5.204
12,2.23,36.469,-121.0485,5.854
6,2.27,36.8271667,-121.5545,5.874
1,2.37,37.1808333,-121.582,2.661
20,2.24,38.7908333,-122.7676667,0.176
16,2.38,38.7965,-122.7781667,0.244
0,2.07,37.1946667,-121.6341667,5.926
18,2.03,38.8245,-122.8188333,0.85
11,2.2,38.7813333,-122.766,0.316
3,2.14,37.2916667,-121.6698333,5.143
2,2.04,38.1321667,-121.9123333,16.951
0,2.02,37.205,-121.59,8.272
23,2.11,38.1223333,-121.9061667,19.965
20,2.14,38.1228333,-121.8938333,21.645
20,2.04,36.5826667,-121.1786667,2.82
5,2.26,37.2438333,-121.6538333,6.895
22,2.5,36.8046667,-121.3903333,6.95
17,2.74,37.2521667,-121.6373333,4.673
0,2.23,36.8075,-121.5133333,3.098
17,2.03,36.6161667,-121.2218333,4.001
15,2.13,37.1468333,-121.9238333,11.599
11,2.13,36.677,-121.2648333,3.866
10,2.03,37.3331667,-121.6993333,6.683
14,2.13,36.8105,-121.5341667,6.408
5,2.15,38.7946667,-122.7495,1.178
3,2.52,36.5076667,-121.0603333,0.644
1,3.16,36.878,-121.3375,4.822
19,2.53,38.7875,-122.7755,0.936
2,2.35,38.8228333,-122.8075,3.51
2,3.14,38.8201667,-122.8068333,3.78
22,2.4,38.7811667,-122.7751667,1.934
13,2.58,38.8078333,-122.8108333,3.55
14,3.2,38.7523333,-122.9308333,4.13
1,2,36.2521667,-120.8133333,7.276
18,2.21,36.6173333,-121.225,5.031
18,2.83,38.825,-122.7995,2.84
13,2.01,38.8025,-122.805,0.85
0,2.7,38.8273333,-122.8075,1.17
17,2.48,38.8026667,-122.8036667,0.23
15,2,37.0265,-121.4891667,4.77
10,2.77,37.665,-122.5166667,7.074
4,2.6,38.8135,-122.8018333,0.78
4,3.49,38.8156667,-122.7981667,1.32
14,2.19,36.6405,-121.1948333,5.082
14,2.61,36.6406667,-121.1963333,5.112
11,2.16,38.8168333,-122.8001667,1.53
3,2.6,37.286,-121.6683333,3.593
21,2.34,36.4665,-121.0451667,6.934
21,2.72,37.2063333,-121.6528333,3.621
14,2.06,37.2073333,-121.6501667,2.881
9,2.13,36.6018333,-121.2116667,8.101
5,2.56,38.8453333,-122.7486667,0.468
1,2.27,38.807,-122.7915,0.62
4,2.97,38.8128333,-122.7988333,2.23
20,2.2,37.3123333,-121.6551667,4.863
19,2.16,37.2551667,-121.5951667,2.899
5,2.04,38.8025,-122.7725,1.256
17,2.18,38.82,-122.7765,0.026
1,2.68,37.2546667,-121.5953333,3.299
17,2.11,38.8201667,-122.7941667,3.2
12,2.01,38.8143333,-122.8008333,1.83
21,3.2,37.257,-121.644,4.293
14,2.32,36.8525,-121.2918333,3.89
18,2.42,36.9011667,-122.1736667,5.037
1,2.36,36.5981667,-121.2068333,8.421
9,2.06,36.4696667,-121.0468333,4.944
4,2.43,38.7993333,-122.8138333,3.3
0,2.4,36.3843333,-120.9661667,6.441
10,3.5,36.6023333,-121.2123333,8.801
10,2.25,38.789,-122.7741667,1.346
6,2.15,37.2861667,-121.66,8.303
21,2.36,36.368,-120.9371667,9.561
13,2.45,38.7318333,-122.854,14.268
4,2.16,38.8323333,-122.8181667,0.49
15,2.37,38.8261667,-122.7853333,0.443
12,2.02,37.6113333,-121.5981667,6.375
11,2.5,37.7696667,-121.9675,8.515
15,2.13,38.7995,-122.8123333,2.94
9,2.12,36.7578333,-121.2741667,6.517
0,2.77,36.5731667,-121.0316667,7.632
0,2.85,38.7906667,-122.7776667,2.106
22,2.96,36.5771667,-121.0273333,8.332
21,2.17,36.5771667,-121.035,7.042
19,2.7,38.7955,-122.7491667,1.208
17,2.35,38.7813333,-122.766,0.726
11,2.36,38.8021667,-122.781,0.806
3,2.02,36.5711667,-121.029,7.382
18,2.78,38.0183333,-122.2358333,6.926
17,2.12,38.2568333,-121.8556667,12.527
7,2.1,38.4173333,-122.7455,6.335
7,4.6,36.5828333,-121.0366667,9.802
17,2.34,37.5598333,-121.93,11.308
3,2.6,38.807,-122.819,1.19
3,2.98,36.4156667,-120.9911667,7.311
4,2.04,36.7061667,-121.1021667,0.628
23,2.22,37.334,-121.7011667,7.253
23,2.68,37.335,-121.7026667,6.983
13,2.11,38.8043333,-122.7793333,0.98
3,3.01,36.6406667,-121.261,6.752
2,2.97,36.566,-121.1581667,2.372
12,2.09,36.65,-121.2723333,6.242
12,2.87,36.6496667,-121.2716667,6.072
12,2.3,36.6503333,-121.2723333,6.312
4,3.2,36.632,-121.2498333,9.471
4,2.43,37.181,-121.5833333,3.031
23,2.66,36.7495,-121.458,8.663
21,2.24,38.8153333,-122.811,0.4
21,3,37.0488333,-121.4821667,8.81
20,2.45,38.7865,-122.7743333,0.106
14,2.48,36.6523333,-121.2743333,5.878
7,2.22,38.797,-122.8236667,1.24
1,2.21,38.6946667,-122.7605,3.462
23,2.07,38.7905,-122.9856667,1.539
23,2.36,36.5363333,-121.1195,2.604
10,2.33,38.131,-122.1533333,2.9
5,2.3,38.8218333,-122.8,3.22
16,2.24,37.7591667,-121.7131667,13.183
10,2.64,38.8178333,-122.8206667,0.91
21,2.08,37.3798333,-121.7381667,5.927
11,2.85,37.6735,-121.9965,11.399
22,2.85,37.6713333,-121.6536667,1.731
22,2.06,37.2533333,-121.6395,4.013
9,2,37.432,-121.7731667,9.865
7,2.15,38.8253333,-122.811,0.54
18,2.1,38.7811667,-122.7608333,0.746
11,2.34,38.1688333,-122.2673333,1.995
6,2.14,36.6193333,-121.2271667,4.833
14,3.3,36.6603333,-121.2766667,2.878
1,2.13,37.4766667,-121.8325,6.8
20,2.52,36.5643333,-121.1551667,2.486
11,2.15,38.1875,-121.8735,10.817
9,2.06,37.7163333,-122.3716667,0.279
5,2.43,38.8133333,-122.8246667,0.01
5,2,38.8188333,-122.8295,0.45
5,2.18,38.8201667,-122.8266667,0.88
5,3.13,38.8133333,-122.8275,0.81
1,2.05,38.8223333,-122.8146667,0.47
19,2.19,38.2436667,-122.1951667,6.505
19,2.28,38.8241667,-122.8021667,3.54
14,3,37.335,-121.7016667,7.623
6,2.37,37.247,-121.636,3.113
5,2.45,38.7868333,-122.7741667,1.226
5,2,37.3258333,-121.6951667,6.303
17,2.37,36.994,-121.6686667,10.064
13,2.06,37.9376667,-121.9235,4.752
6,2.58,38.8065,-122.8031667,0.49
2,2.95,36.7755,-121.4705,4.125
15,2.09,37.2906667,-121.6688333,4.963
6,2,38.7965,-122.7961667,0.655
21,2.36,38.8663333,-122.4973333,0.979
2,2.01,36.4615,-121.0365,5.284
20,3.3,36.5565,-121.15,6.582
6,2.11,37.2641667,-121.6488333,3.123
7,3.4,36.831,-121.5718333,8.894
11,2.5,37.9768333,-122.0538333,13.205
18,2.18,38.813,-122.8105,3.4
14,2.12,38.8118333,-122.815,0.65
10,2.02,37.7231667,-122.3683333,0.259
23,2.65,38.3478333,-122.6351667,7.208
5,2.1,38.7826667,-122.7615,0.376
9,2.38,38.8066667,-122.816,2
21,2.37,38.8295,-122.8111667,0.96
20,2.37,38.8293333,-122.8128333,1.01
12,3.4,38.8191667,-122.7935,3.11
11,2.02,38.794,-122.7481667,1.508
18,2.22,38.8128333,-122.809,3.57
15,2.34,38.8175,-122.822,0.71
15,2.04,38.8283333,-122.7953333,0.436
10,2.04,37.7165,-122.3658333,0.393
14,2.03,38.8396667,-122.7766667,1.568
17,2.05,38.8013333,-122.7738333,1.456
9,2.59,38.3321667,-122.595,7.791
23,2,38.791,-122.7756667,1.856
23,2.19,37.475,-121.6706667,8.222
17,2.46,38.7855,-122.7678333,0.136
11,2.2,37.7221667,-122.363,0.171
10,2.15,37.4261667,-121.5875,4.684
6,2.22,38.8283333,-122.8181667,0.46
20,2.8,37.0528333,-121.4855,8.74
12,2.54,38.822,-122.8001667,3.18
10,2.5,36.2876667,-120.8516667,9.542
8,3,37.2511667,-121.6375,5.103
16,2.32,37.2461667,-121.6351667,3.233
12,2.09,36.827,-121.5496667,5.844
11,2.19,36.5175,-121.096,1.804
22,2.28,36.5871667,-121.1868333,5.9
17,3,37.0215,-121.7166667,8.359
13,2.17,38.8103333,-122.7808333,1.406
4,2.24,36.4698333,-121.0455,5.914
10,2.25,38.8031667,-122.7716667,1.126
2,2.54,38.8203333,-122.8256667,1.16
11,2.26,36.8998333,-121.4773333,4.518
21,2.84,37.2475,-121.6368333,3.523
6,2.34,36.6876667,-121.2795,4.498
2,3.2,36.5973333,-121.198,6.641
2,2.61,36.5983333,-121.202,5.731
1,2.8,37.7533333,-122.1173333,10.568
1,2.01,38.8195,-122.7996667,2.34
11,2.13,38.2728333,-122.2238333,4.93
3,2.2,38.8191667,-122.8218333,1.03
5,2.28,36.9421667,-121.423,8.571
15,2.45,38.442,-122.1655,3.691
9,2.06,37.7231667,-122.3818333,4.332
5,2.35,38.8158333,-122.8105,3.346
21,2.5,38.7798333,-122.7648333,0.496
0,2.48,37.484,-121.6876667,8.312
0,3.5,37.488,-121.6873333,9.071
17,2.34,38.6005,-122.7901667,0.602
15,2.37,38.8313333,-122.792,0.576
17,2.49,37.1298333,-121.5313333,7.127
5,2.19,38.8155,-122.8036667,2.9
23,2.13,38.8326667,-122.8013333,0.896
0,2.5,38.785,-122.7718333,0.776
23,3.58,38.826,-122.8145,10.275
13,2.01,36.9308333,-122.196,5.124
18,2.28,38.8243333,-122.7996667,3.28
22,2.17,37.252,-121.6385,5.403
15,2.14,38.5901667,-122.7653333,5.092
12,2.22,36.6695,-121.1766667,9.806
10,2.12,38.3588333,-122.5668333,8.144
16,2.57,38.8198333,-122.3843333,0.184
23,2.49,36.5173333,-121.0948333,1.854
23,2.86,36.5176667,-121.091,1.804
15,2.6,37.7141667,-122.5545,8.088
16,3.2,36.9346667,-121.4333333,2.873
18,2.3,37.5283333,-121.8955,6.533
17,2.23,37.5306667,-121.898,6.053
